FIPS,2014 EPL_NOHSDP,2015 EPL_NOHSDP,2016 EPL_NOHSDP,2017 EPL_NOHSDP,2018 EPL_NOHSDP,2019 EPL_NOHSDP,2020 EPL_NOHSDP
48301,38.05,66.34,94.62,93.22,91.82,46.38,0.95
48303,56.19,58.37,60.55,60.92,61.29,60.85,60.41
48305,88.32,87.87,87.42,90.43,93.44,92.74,92.04
48307,81.63,85.04,88.44,86.4,84.37,86.24,88.1
48309,66.67,66.51,66.35,67.59,68.83,69.17,69.51
48311,97.13,86.44,75.74,53.92,32.09,40.7,49.3
48313,85.2,86.7,88.19,86.47,84.75,85.02,85.3
48315,62.21,70.78,79.34,75.81,72.27,69.14,66.01
48317,90.96,89.99,89.02,90.56,92.1,91.86,91.63
48319,57.62,47.2,36.77,42.16,47.56,58.31,69.06
48321,87.36,87.66,87.97,88.73,89.49,85.96,82.43
48323,99.84,99.81,99.78,99.81,99.84,99.82,99.81
48325,73.13,72.67,72.21,73.22,74.24,74.02,73.81
48327,91.05,87.72,84.4,81.61,78.83,78.11,77.4
48329,68.61,68.45,68.29,69.7,71.12,73.07,75.02
48331,73.64,76.49,79.34,78.13,76.92,76.98,77.05
48333,67.56,68.76,69.95,76.54,83.13,81.7,80.27
48335,89.56,91.93,94.3,91.21,88.12,80.2,72.28
48337,65.3,69.54,73.77,68.46,63.16,63.01,62.86
48339,49.86,51.18,52.5,52.6,52.69,49.92,47.14
48341,98.89,99.12,99.36,99.34,99.33,99.44,99.55
48343,65.71,58.8,51.89,49.09,46.29,39.14,31.99
48345,61.16,51.54,41.93,50.57,59.22,55.01,50.8
48347,70.42,73.3,76.19,74.66,73.13,74.87,76.61
48349,84.75,87.66,90.58,90.04,89.49,89.26,89.02
48351,56.19,54.55,52.91,62.19,71.47,78.26,85.04
48353,84.75,82.49,80.23,80.44,80.64,80.79,80.94
48355,75.8,75.9,75.99,76.1,76.22,76.2,76.19
48357,93.47,92.9,92.33,93.52,94.72,95.94,97.17
48359,68.29,65.07,61.86,61.88,61.89,44.86,27.82
48361,42.5,39.25,36.01,41.56,47.12,50.04,52.96
48363,74.88,73.11,71.35,71.03,70.71,64.0,57.29
48365,64.28,64.09,63.9,67.68,71.47,73.35,75.24
48367,31.65,33.4,35.15,38.4,41.64,45.12,48.6
48369,99.17,98.8,98.44,98.2,97.96,97.61,97.26
48371,98.15,98.26,98.38,98.4,98.41,98.15,97.9
48373,83.89,81.15,78.41,81.23,84.05,83.58,83.1
48375,88.51,89.92,91.34,91.42,91.5,93.0,94.49
48377,99.94,99.92,99.9,99.92,99.94,99.96,99.97
48379,64.57,69.44,74.31,70.46,66.6,73.08,79.57
48381,14.93,18.51,22.09,21.26,20.44,18.64,16.84
48383,99.71,98.47,97.23,91.32,85.42,83.18,80.94
48385,74.53,76.94,79.34,73.24,67.14,61.69,56.24
48387,84.34,81.63,78.92,73.48,68.04,58.32,48.6
48389,99.59,99.64,99.68,99.64,99.59,99.27,98.95
48391,78.48,79.9,81.31,81.93,82.55,81.74,80.94
48393,0.57,3.16,5.76,16.22,26.68,22.94,19.19
48395,84.34,78.05,71.76,71.44,71.12,71.94,72.76
48397,14.01,15.0,15.98,17.53,19.07,17.95,16.84
48399,79.21,81.93,84.65,86.77,88.89,87.28,85.68
48401,73.64,78.22,82.81,83.59,84.37,82.66,80.94
48403,63.1,61.27,59.44,59.08,58.71,63.26,67.82
48405,83.25,80.83,78.41,80.26,82.11,82.46,82.81
48407,73.64,72.24,70.84,70.78,70.71,69.88,69.06
48409,87.36,87.1,86.85,86.61,86.37,85.54,84.72
48411,77.78,86.3,94.81,95.38,95.96,91.42,86.89
48413,93.73,92.76,91.79,90.34,88.89,89.9,90.9
48415,85.8,81.8,77.81,84.24,90.67,89.58,88.48
48417,51.26,57.15,63.04,65.28,67.53,61.57,55.6
48419,88.67,90.93,93.19,94.14,95.1,94.29,93.48
48421,93.66,94.38,95.1,94.1,93.09,95.1,97.1
48423,55.87,58.99,62.11,63.42,64.72,62.82,60.92
48425,65.93,68.64,71.35,60.96,50.56,38.71,26.86
48427,100.0,100.0,100.0,99.98,99.97,99.92,99.87
48429,74.88,82.3,89.72,90.91,92.1,90.79,89.47
48431,88.67,73.01,57.34,59.06,60.78,54.23,47.68
48433,76.19,79.23,82.27,60.81,39.35,61.67,83.99
48435,90.35,90.59,90.83,92.78,94.72,95.5,96.28
48437,87.01,82.71,78.41,87.6,96.78,96.58,96.37
48439,58.2,59.17,60.14,61.27,62.4,63.17,63.94
48441,53.07,52.78,52.5,49.4,46.29,45.63,44.97
48443,87.77,89.56,91.34,85.29,79.24,74.84,70.43
48445,97.74,97.98,98.22,98.57,98.92,98.9,98.89
48447,54.25,66.19,78.13,71.18,64.22,62.84,61.46
48449,95.22,96.04,96.85,95.43,94.01,93.51,93.0
48451,65.93,67.38,68.83,65.36,61.89,63.26,64.64
48453,43.33,43.3,43.27,42.46,41.64,40.04,38.45
48455,65.71,66.25,66.79,69.77,72.75,76.85,80.94
48457,60.24,61.96,63.67,66.11,68.55,76.8,85.04
48459,67.97,68.13,68.29,68.56,68.83,65.56,62.29
48461,84.75,88.97,93.19,91.5,89.81,91.54,93.28
48463,97.64,97.88,98.12,97.7,97.29,96.53,95.77
48465,98.76,98.87,98.98,98.98,98.98,98.9,98.82
48467,71.89,72.45,73.0,72.64,72.27,71.05,69.83
48469,73.13,70.13,67.14,70.32,73.51,75.72,77.94
48471,65.93,68.84,71.76,68.46,65.17,65.89,66.61
48473,79.21,82.46,85.71,83.91,82.11,76.27,70.43
48475,94.05,91.96,89.88,89.16,88.44,89.34,90.23
48477,74.05,72.9,71.76,66.53,61.29,59.92,58.56
48479,99.33,99.24,99.14,99.14,99.14,99.2,99.27
48481,90.19,88.68,87.17,88.33,89.49,89.26,89.02
48483,71.89,75.61,79.34,79.68,80.01,84.61,89.21
48485,52.53,54.49,56.45,57.09,57.72,55.59,53.47
48487,77.94,82.56,87.17,88.03,88.89,90.46,92.04
48489,99.52,99.52,99.52,99.48,99.43,99.1,98.76
48491,10.54,10.4,10.25,10.62,10.98,12.78,14.58
48493,59.28,60.26,61.25,59.2,57.15,54.53,51.91
48495,96.56,97.56,98.57,98.94,99.3,99.24,99.17
48497,57.62,60.16,62.69,63.93,65.17,65.59,66.01
48499,61.48,61.02,60.55,63.58,66.6,67.53,68.46
48501,94.05,95.67,97.29,98.14,98.98,99.0,99.01
48503,77.49,76.39,75.29,73.21,71.12,71.7,72.28
48505,99.87,99.92,99.97,99.89,99.81,99.74,99.68
48507,99.75,99.75,99.75,99.72,99.68,97.76,95.83
49001,11.08,15.87,20.66,26.38,32.09,31.08,30.08
49003,12.19,11.03,9.87,10.42,10.98,14.4,17.82
49005,9.55,9.71,9.87,10.76,11.65,12.32,12.99
49007,46.29,45.84,45.4,36.97,28.53,25.93,23.33
49009,41.83,22.08,2.32,1.7,1.08,1.42,1.75
49011,1.34,1.44,1.53,1.83,2.13,2.1,2.07
49013,49.44,49.48,49.51,49.7,49.89,48.52,47.14
49015,28.94,22.22,15.5,11.52,7.55,7.54,7.54
49017,11.78,18.28,24.77,22.24,19.71,15.62,11.52
49019,23.97,21.58,19.2,23.86,28.53,19.68,10.82
49021,21.87,18.39,14.9,14.18,13.47,13.61,13.75
49023,25.21,20.06,14.9,16.6,18.31,20.03,21.74
49025,0.73,1.58,2.42,7.94,13.47,21.78,30.08
49027,38.87,35.66,32.44,38.2,43.97,44.03,44.08
49029,0.06,0.08,0.1,0.19,0.29,0.27,0.25
49031,63.55,66.89,70.23,62.88,55.52,37.35,19.19
49033,0.51,0.64,0.76,0.41,0.06,1.35,2.64
49035,30.79,31.2,31.61,31.37,31.14,30.21,29.28
49037,65.93,65.12,64.31,67.72,71.12,69.47,67.82
49039,30.25,33.13,36.01,36.55,37.09,31.24,25.4
49041,22.64,28.51,34.38,34.98,35.59,34.2,32.81
49043,6.69,5.83,4.97,4.38,3.79,4.09,4.39
49045,16.11,17.29,18.47,22.58,26.68,25.58,24.47
49047,43.33,47.92,52.5,56.14,59.79,56.18,52.58
49049,5.64,6.18,6.72,6.42,6.11,5.25,4.39
49051,21.87,17.72,13.56,8.45,3.34,3.52,3.69
49053,11.08,10.86,10.63,13.38,16.14,13.48,10.82
49055,3.06,8.98,14.9,30.26,45.62,44.85,44.08
49057,30.79,30.01,29.23,30.66,32.09,30.68,29.28
50001,14.01,13.2,12.38,12.6,12.83,10.6,8.37
50003,21.33,23.43,25.53,22.98,20.44,20.23,20.02
50005,25.82,25.68,25.53,26.49,27.44,22.92,18.4
50007,4.14,4.95,5.76,6.18,6.59,6.14,5.7
50009,67.14,65.52,63.9,62.6,61.29,57.12,52.96
50011,32.25,32.34,32.44,30.48,28.53,30.26,31.99
50013,7.64,7.05,6.46,6.12,5.79,7.97,10.15
50015,11.78,14.32,16.87,16.04,15.22,18.07,20.91
50017,14.93,16.2,17.48,19.22,20.95,20.07,19.19
50019,51.26,50.97,50.68,51.26,51.83,48.4,44.97
50021,26.55,25.06,23.56,20.52,17.48,14.5,11.52
50023,4.68,5.7,6.72,8.36,10.0,9.18,8.37
50025,15.57,17.39,19.2,14.6,10.0,10.41,10.82
50027,7.64,10.3,12.96,11.97,10.98,8.54,6.11
51001,81.22,79.82,78.41,79.21,80.01,80.71,81.41
51003,16.11,18.05,19.99,21.8,23.62,21.4,19.19
51005,60.87,61.96,63.04,62.72,62.4,53.99,45.58
51007,78.29,77.14,75.99,74.13,72.27,70.36,68.46
51009,74.53,72.94,71.35,68.04,64.72,64.04,63.37
51011,69.82,68.48,67.14,68.51,69.88,63.3,56.72
51013,6.21,6.2,6.18,6.39,6.59,5.98,5.38
51015,53.07,53.4,53.74,53.22,52.69,51.74,50.8
51017,42.5,46.0,49.51,51.7,53.9,56.23,58.56
51019,38.05,38.16,38.27,37.26,36.26,31.56,26.86
51021,66.67,51.34,36.01,29.53,23.05,37.48,51.91
51023,17.54,18.0,18.47,16.84,15.22,13.7,12.19
51025,94.68,91.85,89.02,88.42,87.81,91.28,94.75
51027,97.61,97.74,97.87,98.0,98.12,98.0,97.87
51029,94.52,91.48,88.44,89.49,90.54,85.98,81.41
51031,62.21,60.82,59.44,59.74,60.04,55.0,49.97
51033,70.42,69.36,68.29,65.34,62.4,59.0,55.6
51035,83.89,81.4,78.92,80.52,82.11,84.32,86.54
51036,90.67,89.84,89.02,88.88,88.73,86.49,84.25
51037,86.79,83.68,80.58,75.64,70.71,73.23,75.75
51041,21.87,20.93,19.99,19.53,19.07,19.55,20.02
51043,27.86,38.38,48.9,46.43,43.97,35.89,27.82
51045,26.55,38.62,50.68,33.41,16.14,22.71,29.28
51047,61.16,64.15,67.14,65.93,64.72,62.82,60.92
51049,87.36,84.96,82.55,81.84,81.12,74.3,67.47
51051,95.13,95.32,95.51,94.97,94.43,93.72,93.0
51053,74.05,75.24,76.44,74.15,71.86,72.64,73.42
51057,80.13,76.95,73.77,74.34,74.91,77.59,80.27
51059,12.61,15.04,17.48,18.28,19.07,19.13,19.19
51061,17.54,18.37,19.2,18.76,18.31,22.25,26.19
51063,63.1,65.4,67.69,65.42,63.16,55.88,48.6
51065,56.83,45.99,35.15,30.92,26.68,23.8,20.91
51067,65.3,62.37,59.44,57.19,54.95,53.96,52.96
51069,49.86,46.94,44.03,44.38,44.73,48.84,52.96
51071,65.3,62.72,60.14,53.85,47.56,44.04,40.52
51073,21.87,26.74,31.61,36.62,41.64,44.66,47.68
51075,27.86,26.7,25.53,26.49,27.44,21.79,16.14
51077,84.75,83.97,83.19,80.31,77.43,78.31,79.19
51079,67.56,67.62,67.69,62.99,58.29,57.26,56.24
51081,89.56,90.2,90.83,92.29,93.76,93.52,93.28
51083,80.13,82.08,84.02,80.96,77.91,79.86,81.8
51085,10.0,10.89,11.78,11.72,11.65,10.9,10.15
51087,25.82,24.69,23.56,23.3,23.05,21.98,20.91
51089,83.89,83.54,83.19,85.65,88.12,88.3,88.48
51091,76.19,70.49,64.79,60.16,55.52,48.42,41.31
51093,50.62,52.0,53.39,52.82,52.24,50.77,49.3
51095,5.06,5.41,5.76,4.66,3.57,3.63,3.69
51097,59.85,59.39,58.93,59.49,60.04,47.67,35.3
51099,10.0,10.32,10.63,10.02,9.42,15.16,20.91
51101,30.79,36.68,42.57,39.42,36.26,22.32,8.37
51103,39.48,37.32,35.15,38.96,42.76,40.94,39.12
51105,94.33,93.76,93.19,93.68,94.17,92.76,91.34
51107,5.64,6.48,7.32,8.37,9.42,9.78,10.15
51109,67.14,67.14,67.14,68.21,69.28,61.12,52.96
51111,94.84,93.7,92.55,91.84,91.12,87.28,83.45
51113,73.13,65.24,57.34,56.14,54.95,53.43,51.91
51115,23.27,21.24,19.2,24.42,29.64,27.92,26.19
51117,82.23,81.58,80.93,81.94,82.94,77.61,72.28
51119,27.86,34.04,40.21,50.12,60.04,58.38,56.72
51121,22.64,21.65,20.66,18.4,16.14,13.48,10.82
51125,64.57,59.51,54.44,58.42,62.4,66.11,69.83
51127,32.25,24.56,16.87,15.17,13.47,13.23,12.99
51131,80.13,81.47,82.81,79.86,76.92,73.93,70.94
51133,51.93,42.18,32.44,31.04,29.64,27.06,24.47
51135,89.56,91.85,94.14,91.98,89.81,85.86,81.92
51137,49.86,42.12,34.38,40.34,46.29,44.86,43.44
51139,90.96,87.07,83.19,81.42,79.66,77.92,76.19
51141,82.04,81.86,81.69,84.15,86.6,84.26,81.92
51143,76.57,74.93,73.29,75.47,77.65,76.33,75.02
51145,36.71,31.12,25.53,29.31,33.08,38.58,44.08
51147,80.13,75.04,69.95,63.28,56.61,63.06,69.51
51149,47.53,44.22,40.91,37.84,34.77,38.66,42.55
51153,27.86,32.68,37.5,41.56,45.62,46.38,47.14
51155,67.14,65.96,64.79,62.0,59.22,53.45,47.68
51157,61.16,55.59,50.02,46.16,42.31,38.08,33.86
51159,89.08,83.6,78.13,77.18,76.22,82.44,88.67
51161,16.75,17.61,18.47,18.39,18.31,16.44,14.58
51163,59.28,57.37,55.46,56.59,57.72,53.16,48.6
51165,71.89,72.97,74.05,73.16,72.27,71.05,69.83
51167,88.67,87.57,86.47,86.66,86.85,86.26,85.68
51169,89.56,86.18,82.81,81.6,80.39,81.41,82.43
51171,61.48,59.73,57.98,56.75,55.52,55.24,54.96
51173,77.94,74.85,71.76,72.8,73.83,75.89,77.94
51175,80.61,76.18,71.76,71.08,70.39,70.41,70.43
51177,31.65,32.28,32.92,33.0,33.08,31.88,30.68
51179,6.88,7.1,7.32,7.83,8.34,12.59,16.84
51181,81.22,74.18,67.14,62.72,58.29,66.05,73.81
51183,97.93,97.31,96.69,95.28,93.86,90.5,87.14
51185,82.23,83.44,84.65,82.52,80.39,79.16,77.94
51187,53.07,54.95,56.83,57.77,58.71,57.48,56.24
51191,63.55,64.17,64.79,65.26,65.74,65.59,65.44
51193,78.89,69.9,60.9,60.35,59.79,67.99,76.19
51195,93.73,93.64,93.54,94.43,95.32,94.88,94.43
51197,68.61,70.95,73.29,66.66,60.04,59.6,59.17
51199,3.88,5.03,6.18,5.83,5.48,4.94,4.39
51510,16.75,18.37,19.99,18.06,16.14,16.49,16.84
51520,74.05,70.6,67.14,69.3,71.47,68.46,65.44
51530,87.01,81.6,76.19,76.03,75.87,82.81,89.75
51540,34.64,31.18,27.73,27.58,27.44,30.65,33.86
51550,18.78,19.38,19.99,19.15,18.31,16.81,15.31
51570,44.95,41.22,37.5,32.47,27.44,27.15,26.86
51580,68.61,64.93,61.25,59.98,58.71,55.64,52.58
51590,81.22,81.27,81.31,79.48,77.65,77.35,77.05
51595,97.42,93.8,90.19,90.66,91.12,93.81,96.5
51600,14.01,15.44,16.87,14.55,12.23,16.12,20.02
51610,0.19,0.11,0.03,0.02,0.0,0.35,0.7
51620,82.87,79.53,76.19,75.55,74.91,75.76,76.61
51630,16.75,18.7,20.66,28.88,37.09,30.21,23.33
51640,92.8,91.82,90.83,94.3,97.77,96.96,96.15
51650,29.7,29.46,29.23,27.11,24.99,25.92,26.86
51660,62.62,61.58,60.55,65.22,69.88,74.07,78.26
51670,76.57,76.89,77.2,78.22,79.24,76.33,73.42
51678,69.82,65.36,60.9,47.84,34.77,31.3,27.82
51680,44.29,43.78,43.27,43.02,42.76,47.34,51.91
51683,67.14,71.33,75.52,75.06,74.59,71.21,67.82
51685,73.13,72.67,72.21,78.13,84.05,88.86,93.67
51690,85.2,84.4,83.6,79.26,74.91,70.0,65.09
51700,33.81,34.91,36.01,34.92,33.84,31.24,28.64
51710,48.55,48.38,48.2,49.66,51.13,53.04,54.96
51720,80.61,75.72,70.84,76.48,82.11,75.81,69.51
51730,89.08,87.01,84.94,83.03,81.12,79.69,78.26
51735,8.76,5.85,2.93,2.12,1.31,1.6,1.88
51740,67.56,64.4,61.25,56.74,52.24,49.32,46.4
51750,40.08,36.5,32.92,33.85,34.77,35.27,35.77
51760,68.29,66.84,65.39,65.57,65.74,63.84,61.94
51770,64.57,62.36,60.14,61.65,63.16,60.22,57.29
51775,27.86,30.92,33.97,35.94,37.92,36.22,34.53
51790,55.87,49.57,43.27,41.62,39.96,41.7,43.44
51800,45.46,45.06,44.67,43.98,43.3,40.88,38.45
51810,6.21,7.56,8.91,9.94,10.98,10.3,9.61
51820,58.87,56.88,54.89,56.02,57.15,59.04,60.92
51830,12.61,7.93,3.25,2.63,2.01,8.66,15.31
51840,64.57,66.13,67.69,70.76,73.83,69.64,65.44
53001,98.76,98.94,99.11,99.3,99.49,99.33,99.17
53003,34.64,32.32,29.99,32.38,34.77,33.79,32.81
53005,34.64,33.78,32.92,33.38,33.84,33.32,32.81
53007,61.48,66.62,71.76,72.45,73.13,74.87,76.61
53009,14.93,15.46,15.98,15.2,14.42,19.44,24.47
53011,17.54,17.51,17.48,17.48,17.48,17.16,16.84
53013,37.31,34.08,30.85,25.64,20.44,37.7,54.96
53015,44.95,44.81,44.67,45.14,45.62,43.46,41.31
53017,76.95,76.7,76.44,77.36,78.29,79.62,80.94
53019,42.5,45.35,48.2,53.99,59.79,50.55,41.31
53021,95.64,95.7,95.77,95.54,95.32,95.18,95.04
53023,0.16,0.34,0.51,0.57,0.64,1.9,3.15
53025,89.91,91.84,93.76,93.6,93.44,92.9,92.36
53027,49.44,46.36,43.27,43.02,42.76,42.04,41.31
53029,1.88,2.41,2.93,2.8,2.67,2.75,2.83
53031,2.87,3.32,3.76,4.22,4.68,3.01,1.34
53033,11.78,12.08,12.38,12.3,12.23,12.99,13.75
53035,3.63,4.14,4.65,5.07,5.48,5.43,5.38
53037,19.36,22.44,25.53,22.3,19.07,22.97,26.86
53039,43.33,48.54,53.74,52.15,50.56,50.26,49.97
53041,47.53,49.1,50.68,50.62,50.56,48.07,45.58
53043,10.54,15.6,20.66,22.14,23.62,20.72,17.82
53045,44.29,46.6,48.9,50.8,52.69,48.38,44.08
53047,68.29,70.64,73.0,72.64,72.27,72.7,73.14
53049,42.5,42.22,41.93,45.59,49.25,45.9,42.55
53051,23.27,29.64,36.01,36.14,36.26,35.78,35.3
53053,21.87,22.36,22.86,23.49,24.13,25.5,26.86
53055,1.56,1.8,2.04,1.77,1.5,1.78,2.07
53057,38.05,38.16,38.27,37.68,37.09,36.43,35.77
53059,23.27,24.83,26.39,25.0,23.62,24.9,26.19
53061,16.75,16.81,16.87,17.59,18.31,19.61,20.91
53063,9.11,9.18,9.26,8.8,8.34,8.67,9.01
53065,19.36,25.1,30.85,30.77,30.69,29.26,27.82
53067,5.06,5.89,6.72,6.91,7.1,8.62,10.15
53069,8.76,9.01,9.26,17.12,24.99,22.09,19.19
53071,35.53,37.87,40.21,45.39,50.56,53.64,56.72
53073,18.78,20.1,21.43,19.45,17.48,18.34,19.19
53075,0.96,0.99,1.02,2.02,3.02,2.92,2.83
53077,96.02,96.24,96.47,96.68,96.88,97.02,97.17
54001,80.13,78.29,76.44,69.16,61.89,60.88,59.87
54003,49.86,49.94,50.02,46.66,43.3,40.88,38.45
54005,84.75,83.97,83.19,84.48,85.77,81.86,77.94
54007,78.89,77.87,76.85,79.99,83.13,83.12,83.1
54009,22.64,25.93,29.23,27.11,24.99,25.59,26.19
54011,51.54,51.42,51.29,50.27,49.25,51.72,54.2
54013,89.91,90.05,90.19,86.15,82.11,81.19,80.27
54015,96.88,96.91,96.94,95.56,94.17,94.03,93.89
54017,70.42,78.26,86.09,80.69,75.29,78.86,82.43
54019,76.57,75.7,74.82,75.76,76.7,75.06,73.42
54021,85.2,81.8,78.41,72.5,66.6,70.62,74.63
54023,71.54,73.18,74.82,78.46,82.11,81.76,81.41
54025,60.87,63.61,66.35,66.04,65.74,66.78,67.82
54027,88.67,84.62,80.58,80.61,80.64,71.46,62.29
54029,46.29,48.16,50.02,44.68,39.35,42.88,46.4
54031,76.57,77.96,79.34,82.04,84.75,85.64,86.54
54033,45.46,46.05,46.64,46.46,46.29,48.54,50.8
54035,60.87,57.13,53.39,53.39,53.39,52.1,50.8
54037,38.87,39.03,39.19,39.58,39.96,38.21,36.47
54039,41.83,43.25,44.67,46.6,48.52,47.46,46.4
54041,55.43,52.72,50.02,52.49,54.95,57.68,60.41
54043,88.67,86.14,83.6,82.63,81.66,85.16,88.67
54045,85.2,86.58,87.97,86.01,84.05,86.36,88.67
54047,99.27,99.27,99.27,99.34,99.4,98.74,98.09
54049,37.31,37.79,38.27,39.12,39.96,39.54,39.12
54051,33.21,34.61,36.01,31.34,26.68,24.21,21.74
54053,64.28,63.2,62.11,62.64,63.16,64.13,65.09
54055,69.82,70.03,70.23,69.14,68.04,71.13,74.22
54057,49.44,44.58,39.73,33.58,27.44,24.59,21.74
54059,95.32,95.37,95.42,94.92,94.43,94.8,95.16
54061,17.54,18.0,18.47,17.98,17.48,17.94,18.4
54063,73.64,74.69,75.74,74.0,72.27,65.72,59.17
54065,69.47,69.98,70.49,65.89,61.29,58.13,54.96
54067,62.62,64.7,66.79,61.7,56.61,55.04,53.47
54069,17.54,16.76,15.98,14.1,12.23,15.32,18.4
54071,73.64,75.24,76.85,77.25,77.65,82.27,86.89
54073,32.25,39.84,47.44,43.7,39.96,44.28,48.6
54075,58.2,60.03,61.86,65.2,68.55,70.84,73.14
54077,67.14,67.42,67.69,62.99,58.29,61.11,63.94
54079,21.87,18.69,15.5,14.96,14.42,18.54,22.66
54081,65.93,64.92,63.9,61.97,60.04,59.3,58.56
54083,65.3,68.07,70.84,70.98,71.12,66.53,61.94
54085,75.52,74.91,74.31,74.91,75.52,76.28,77.05
54087,86.41,86.44,86.47,88.8,91.12,88.08,85.04
54089,73.13,71.98,70.84,66.62,62.4,65.43,68.46
54091,58.2,57.52,56.83,51.56,46.29,40.79,35.3
54093,47.53,48.52,49.51,47.9,46.29,50.24,54.2
54095,50.62,49.03,47.44,47.98,48.52,47.05,45.58
54097,63.1,64.46,65.81,68.84,71.86,67.36,62.86
54099,83.25,82.9,82.55,83.98,85.42,85.55,85.68
54101,95.8,95.61,95.42,91.28,87.14,91.23,95.32
54103,65.3,67.62,69.95,64.87,59.79,61.58,63.37
54105,46.9,57.86,68.83,69.61,70.39,74.79,79.19
54107,32.25,32.58,32.92,35.0,37.09,35.48,33.86
54109,93.47,91.12,88.76,86.76,84.75,89.02,93.28
55001,49.86,49.68,49.51,51.94,54.38,56.78,59.17
55003,21.87,20.17,18.47,18.77,19.07,16.83,14.58
55005,32.25,31.55,30.85,31.96,33.08,34.42,35.77
55007,4.3,4.03,3.76,3.78,3.79,3.22,2.64
55009,21.33,20.66,19.99,19.85,19.71,20.31,20.91
55011,22.64,20.92,19.2,20.42,21.65,24.26,26.86
55013,20.53,17.72,14.9,13.28,11.65,14.24,16.84
55015,9.11,10.44,11.78,9.44,7.1,6.24,5.38
55017,16.11,15.5,14.9,15.52,16.14,16.98,17.82
55019,70.96,73.12,75.29,76.6,77.91,78.74,79.57
55021,10.54,10.58,10.63,11.43,12.23,13.4,14.58
55023,25.21,27.22,29.23,27.96,26.68,26.77,26.86
55025,1.88,1.96,2.04,2.02,2.01,1.74,1.46
55027,42.5,40.0,37.5,32.09,26.68,29.0,31.32
55029,3.88,5.3,6.72,6.91,7.1,4.96,2.83
55031,6.88,6.8,6.72,8.36,10.0,10.76,11.52
55033,10.0,10.12,10.25,9.62,8.98,10.98,12.99
55035,6.88,8.07,9.26,9.34,9.42,7.06,4.71
55037,27.22,18.92,10.63,11.14,11.65,13.9,16.14
55039,21.87,20.17,18.47,20.06,21.65,22.16,22.66
55041,50.62,52.18,53.74,48.86,43.97,43.26,42.55
55043,20.53,20.26,19.99,18.74,17.48,21.84,26.19
55045,13.44,13.85,14.26,15.2,16.14,19.4,22.66
55047,41.83,41.02,40.21,40.54,40.88,38.09,35.3
55049,10.0,8.92,7.83,5.81,3.79,3.74,3.69
55051,10.0,8.92,7.83,8.09,8.34,6.52,4.71
55053,49.86,46.56,43.27,44.78,46.29,41.38,36.47
55055,14.01,18.05,22.09,22.57,23.05,24.22,25.4
55057,58.87,57.45,56.03,52.28,48.52,45.54,42.55
55059,27.22,28.61,29.99,31.54,33.08,36.1,39.12
55061,16.11,15.5,14.9,13.86,12.83,12.51,12.19
55063,3.88,3.82,3.76,4.33,4.9,4.56,4.23
55065,25.82,28.34,30.85,31.96,33.08,31.18,29.28
55067,38.87,34.86,30.85,30.24,29.64,36.1,42.55
55069,31.65,29.69,27.73,25.93,24.13,25.5,26.86
55071,23.27,23.42,23.56,23.84,24.13,20.48,16.84
55073,19.9,21.0,22.09,21.87,21.65,21.7,21.74
55075,26.55,23.27,19.99,23.03,26.07,29.44,32.81
55077,40.62,40.76,40.91,43.6,46.29,41.38,36.47
55078,18.31,26.73,35.15,30.07,24.99,26.4,27.82
55079,50.62,51.26,51.89,51.23,50.56,50.68,50.8
55081,38.05,33.21,28.37,30.23,32.09,33.31,34.53
55083,25.21,26.06,26.9,29.5,32.09,31.38,30.68
55085,7.23,11.36,15.5,14.16,12.83,11.49,10.15
55087,7.23,7.28,7.32,7.83,8.34,8.98,9.61
55089,0.41,0.49,0.57,0.68,0.8,0.75,0.7
55091,20.53,22.04,23.56,25.12,26.68,30.6,34.53
55093,4.14,3.7,3.25,3.71,4.17,5.38,6.59
55095,14.01,12.32,10.63,10.02,9.42,9.22,9.01
55097,12.19,10.55,8.91,9.71,10.51,9.76,9.01
55099,26.55,27.14,27.73,26.36,24.99,25.2,25.4
55101,40.08,39.64,39.19,36.98,34.77,33.38,31.99
55103,27.86,31.5,35.15,34.96,34.77,36.18,37.59
55105,36.71,35.54,34.38,32.01,29.64,28.73,27.82
55107,42.5,45.35,48.2,52.4,56.61,53.71,50.8
55109,1.34,1.18,1.02,0.96,0.89,1.12,1.34
55111,27.86,25.71,23.56,26.35,29.13,30.22,31.32
55113,25.21,23.65,22.09,21.87,21.65,23.06,24.47
55115,27.86,26.7,25.53,24.83,24.13,24.76,25.4
55117,20.53,19.5,18.47,16.44,14.42,12.97,11.52
55119,41.83,44.64,47.44,46.08,44.73,49.46,54.2
55121,43.33,38.86,34.38,35.32,36.26,30.83,25.4
55123,41.1,42.56,44.03,44.38,44.73,43.02,41.31
55125,14.01,13.2,12.38,11.44,10.51,8.55,6.59
55127,23.27,23.42,23.56,26.6,29.64,29.46,29.28
55129,17.54,17.2,16.87,17.18,17.48,18.75,20.02
55131,8.37,7.06,5.76,4.96,4.17,4.44,4.71
55133,0.96,0.98,0.99,1.07,1.15,1.3,1.46
55135,23.97,23.76,23.56,22.0,20.44,23.65,26.86
55137,49.86,52.66,55.46,57.34,59.22,56.34,53.47
55139,12.61,13.76,14.9,14.18,13.47,13.61,13.75
55141,16.11,14.83,13.56,13.51,13.47,17.6,21.74
56001,0.73,0.88,1.02,1.16,1.31,1.69,2.07
56003,32.25,32.58,32.92,34.26,35.59,39.07,42.55
