FIPS,2014 RPL_THEMES,2015 RPL_THEMES,2016 RPL_THEMES,2017 RPL_THEMES,2018 RPL_THEMES,2019 RPL_THEMES,2020 RPL_THEMES
48271,95.35,90.91,86.47,86.04,85.61,78.46,71.32
48273,98.34,98.42,98.5,98.42,98.34,98.55,98.76
48275,87.58,84.78,81.98,80.8,79.62,76.5,73.39
48277,80.99,83.54,86.09,84.83,83.57,84.4,85.23
48279,88.76,85.65,82.55,86.15,89.75,89.12,88.48
48281,52.44,53.8,55.17,54.8,54.43,62.22,70.02
48283,96.08,96.2,96.31,89.11,81.91,84.35,86.79
48285,64.53,62.99,61.45,65.12,68.79,63.46,58.12
48287,54.92,58.1,61.29,64.4,67.52,68.91,70.31
48289,54.6,57.02,59.44,60.5,61.56,67.26,72.95
48291,93.89,93.73,93.57,93.92,94.27,96.07,97.87
48293,87.39,91.13,94.87,95.1,95.32,94.73,94.14
48295,21.84,22.1,22.35,34.2,46.05,55.55,65.05
48297,72.17,70.85,69.53,69.35,69.17,74.56,79.95
48299,32.89,37.73,42.57,44.62,46.66,56.59,66.52
48301,27.32,40.33,53.33,64.53,75.73,44.54,13.34
48303,72.21,73.88,75.55,75.26,74.97,78.83,82.69
48305,76.92,78.96,80.99,85.04,89.08,86.26,83.45
48307,70.68,76.63,82.59,78.27,73.95,75.89,77.82
48309,82.04,82.14,82.23,83.3,84.36,87.9,91.44
48311,53.61,68.39,83.16,79.74,76.31,74.16,72.02
48313,91.5,88.03,84.56,84.16,83.76,83.48,83.2
48315,47.76,54.3,60.84,64.84,68.85,69.64,70.43
48317,50.24,47.39,44.54,43.46,42.39,40.85,39.31
48319,19.64,22.46,25.28,30.49,35.7,39.72,43.73
48321,87.2,86.52,85.83,88.25,90.67,92.04,93.41
48323,97.64,97.61,97.58,97.5,97.42,97.82,98.22
48325,73.13,70.55,67.97,67.47,66.97,70.8,74.63
48327,84.18,88.62,93.06,75.8,58.54,67.78,77.02
48329,47.91,46.37,44.83,46.16,47.48,56.81,66.14
48331,92.8,92.14,91.47,83.87,76.27,82.16,88.06
48333,52.94,61.65,70.36,73.62,76.88,68.4,59.93
48335,62.02,63.3,64.57,63.35,62.13,59.35,56.56
48337,48.62,55.56,62.5,60.45,58.41,63.08,67.76
48339,41.39,40.65,39.92,39.53,39.14,46.04,52.93
48341,78.8,79.68,80.55,75.22,69.9,74.96,80.01
48343,83.92,83.43,82.94,77.96,72.99,76.07,79.15
48345,57.12,44.78,32.44,51.24,70.03,57.24,44.46
48347,93.98,94.78,95.57,96.9,98.22,98.94,99.65
48349,97.48,97.84,98.19,97.4,96.62,96.21,95.8
48351,57.34,54.12,50.91,61.49,72.07,79.02,85.96
48353,90.86,90.2,89.53,89.1,88.66,92.86,97.07
48355,83.6,82.82,82.04,82.84,83.63,87.98,92.33
48357,66.51,62.64,58.77,58.32,57.87,69.48,81.09
48359,68.86,62.59,56.32,49.77,43.22,29.25,15.28
48361,50.88,54.73,58.58,58.35,58.12,60.09,62.06
48363,80.67,82.14,83.6,85.8,87.99,83.43,78.87
48365,52.59,51.46,50.33,59.92,69.52,69.53,69.54
48367,29.89,28.72,27.54,26.58,25.61,28.38,31.16
48369,72.33,74.21,76.09,75.92,75.76,66.62,57.48
48371,82.65,78.97,75.29,78.71,82.13,86.64,91.15
48373,91.98,92.98,93.98,92.6,91.21,92.87,94.53
48375,92.07,92.28,92.49,92.48,92.48,95.11,97.74
48377,96.78,97.5,98.22,99.02,99.81,99.88,99.94
48379,45.37,48.22,51.07,45.62,40.16,40.65,41.15
48381,20.79,22.94,25.09,23.56,22.04,28.94,35.84
48383,55.75,55.22,54.7,51.38,48.06,48.71,49.36
48385,83.86,79.26,74.66,73.18,71.69,76.38,81.06
48387,79.47,66.88,54.28,55.39,56.5,60.8,65.09
48389,88.25,83.65,79.05,78.54,78.03,84.22,90.42
48391,89.33,89.46,89.59,91.86,94.14,93.52,92.9
48393,0.19,0.75,1.31,5.21,9.11,10.25,11.39
48395,93.35,86.92,80.48,77.89,75.29,80.49,85.68
48397,12.89,12.22,11.56,11.4,11.24,12.66,14.07
48399,58.2,51.6,44.99,49.74,54.49,54.4,54.3
48401,71.38,75.09,78.8,79.22,79.65,79.72,79.79
48403,71.82,70.55,69.28,61.18,53.09,52.74,52.39
48405,77.87,83.25,88.63,88.76,88.89,91.39,93.89
48407,77.71,74.54,71.38,70.04,68.69,70.5,72.31
48409,81.18,79.5,77.81,80.45,83.09,87.55,92.01
48411,59.66,66.12,72.59,72.87,73.15,75.39,77.63
48413,76.57,64.4,52.24,55.4,58.57,64.63,70.69
48415,65.27,62.07,58.87,64.4,69.94,73.46,76.99
48417,42.38,48.72,55.05,61.78,68.5,71.33,74.16
48419,83.7,87.49,91.28,93.25,95.22,95.59,95.96
48421,62.5,48.28,34.07,40.09,46.11,44.04,41.98
48423,75.58,74.04,72.49,73.55,74.62,78.26,81.89
48425,56.32,61.36,66.41,61.23,56.05,55.43,54.81
48427,98.44,98.24,98.03,98.09,98.15,98.38,98.6
48429,76.82,81.49,86.15,87.32,88.5,92.2,95.89
48431,56.96,50.52,44.09,42.68,41.27,33.19,25.11
48433,74.31,79.45,84.59,58.48,32.36,40.99,49.62
48435,45.3,49.12,52.94,56.68,60.41,67.68,74.95
48437,90.83,90.24,89.65,93.33,97.01,97.48,97.96
48439,55.49,54.78,54.06,54.4,54.75,64.76,74.76
48441,71.98,71.74,71.51,70.42,69.33,73.14,76.96
48443,41.96,47.4,52.85,49.99,47.13,31.66,16.2
48445,81.82,85.34,88.86,93.81,98.76,98.73,98.7
48447,25.41,25.28,25.15,25.96,26.78,33.49,40.2
48449,92.14,88.92,85.71,87.36,89.01,88.12,87.24
48451,71.86,67.24,62.62,64.53,66.43,74.52,82.62
48453,49.7,46.94,44.19,41.15,38.12,47.96,57.8
48455,66.09,67.02,67.94,74.05,80.16,86.07,91.98
48457,76.5,79.99,83.48,85.91,88.34,89.82,91.31
48459,61.8,60.6,59.41,59.2,58.98,64.15,69.32
48461,63.58,67.26,70.93,68.06,65.19,57.64,50.1
48463,96.21,94.71,93.22,94.35,95.48,97.16,98.85
48465,93.86,95.3,96.75,96.76,96.78,97.72,98.66
48467,58.77,56.22,53.68,54.78,55.89,56.91,57.92
48469,77.81,76.02,74.24,76.29,78.34,83.58,88.83
48471,69.79,69.07,68.35,69.16,69.97,77.04,84.12
48473,84.24,86.84,89.43,86.37,83.31,84.28,85.26
48475,87.07,73.76,60.46,62.7,64.94,69.04,73.14
48477,63.26,64.28,65.3,69.21,73.12,74.66,76.19
48479,95.29,95.04,94.78,94.88,94.97,96.34,97.71
48481,87.68,85.46,83.25,85.42,87.58,91.34,95.1
48483,38.43,48.63,58.83,64.22,69.62,75.5,81.38
48485,69.4,72.81,76.22,78.94,81.66,82.26,82.85
48487,93.19,91.66,90.13,90.48,90.83,92.42,94.02
48489,99.33,99.42,99.52,99.22,98.92,97.48,96.05
48491,22.25,20.71,19.17,19.66,20.16,27.3,34.44
48493,40.31,41.88,43.46,43.91,44.36,42.36,40.36
48495,66.25,69.78,73.32,69.36,65.41,61.04,56.68
48497,40.34,45.74,51.13,54.4,57.68,58.09,58.5
48499,56.51,57.37,58.23,60.73,63.22,66.89,70.56
48501,62.56,66.9,71.25,60.22,49.2,48.76,48.31
48503,58.58,58.78,58.99,57.16,55.32,54.62,53.91
48505,93.76,95.86,97.96,98.46,98.95,99.28,99.62
48507,99.62,99.74,99.87,99.87,99.87,96.72,93.57
49001,33.24,28.19,23.15,24.18,25.22,17.48,9.74
49003,18.02,18.62,19.23,17.58,15.92,16.09,16.26
49005,35.21,33.28,31.36,31.68,32.01,34.42,36.82
49007,60.97,60.49,60.01,58.08,56.15,57.8,59.45
49009,26.14,16.96,7.77,7.66,7.55,4.54,1.53
49011,9.36,9.49,9.61,8.79,7.96,7.28,6.59
49013,30.95,33.59,36.23,42.22,48.22,53.58,58.94
49015,24.64,22.92,21.2,23.74,26.27,20.94,15.6
49017,49.63,46.59,43.55,44.74,45.92,43.09,40.26
49019,44.6,40.62,36.64,44.38,52.13,55.14,58.15
49021,65.39,57.34,49.28,47.26,45.25,47.34,49.43
49023,28.88,28.05,27.22,25.26,23.31,21.58,19.86
49025,13.12,13.77,14.42,12.48,10.54,20.82,31.09
49027,50.05,42.36,34.67,35.1,35.54,37.61,39.69
49029,0.16,0.19,0.22,0.12,0.03,0.03,0.03
49031,54.7,49.97,45.24,36.18,27.13,28.55,29.98
49033,11.14,19.37,27.6,23.66,19.71,16.66,13.62
49035,38.71,36.7,34.7,33.49,32.29,37.96,43.63
49037,90.48,91.29,92.1,94.81,97.52,95.4,93.28
49039,50.56,54.33,58.1,59.14,60.19,52.94,45.7
49041,42.25,37.74,33.24,32.92,32.61,38.55,44.49
49043,7.04,6.99,6.94,5.97,5.0,6.48,7.96
49045,27.16,27.02,26.87,29.15,31.43,28.67,25.91
49047,26.87,29.4,31.93,40.15,48.38,55.73,63.08
49049,31.04,29.98,28.91,28.36,27.8,28.1,28.39
49051,13.44,11.91,10.38,8.4,6.43,6.48,6.52
49053,48.36,46.74,45.11,43.27,41.43,43.88,46.34
49055,25.57,24.44,23.3,26.19,29.08,32.48,35.87
49057,42.92,42.66,42.41,42.56,42.71,37.73,32.75
50001,18.34,17.42,16.49,13.07,9.65,11.8,13.94
50003,33.01,31.08,29.16,29.2,29.24,30.46,31.67
50005,47.15,40.3,33.46,30.09,26.72,30.31,33.9
50007,12.29,13.94,15.6,16.96,18.31,19.81,21.32
50009,38.01,33.6,29.19,24.93,20.67,25.86,31.06
50011,12.77,13.15,13.53,12.32,11.11,11.72,12.32
50013,1.66,1.2,0.73,0.49,0.25,0.48,0.7
50015,10.25,12.58,14.9,14.0,13.09,14.72,16.36
50017,15.79,16.19,16.59,16.9,17.2,15.2,13.21
50019,34.83,36.71,38.59,40.59,42.58,36.94,31.29
50021,29.61,30.63,31.65,29.76,27.87,30.12,32.37
50023,9.9,11.34,12.77,15.14,17.52,18.62,19.73
50025,25.37,27.36,29.35,29.94,30.54,34.27,38.0
50027,13.18,13.07,12.96,12.88,12.8,13.13,13.46
51001,81.6,82.4,83.19,81.72,80.25,84.0,87.75
51003,14.68,13.98,13.28,15.3,17.32,20.78,24.25
51005,40.85,39.02,37.19,40.9,44.62,42.26,39.91
51007,19.68,20.26,20.85,26.26,31.66,36.17,40.67
51009,44.13,45.58,47.02,46.92,46.82,40.8,34.79
51011,43.55,40.83,38.11,37.24,36.37,27.96,19.54
51013,10.44,11.35,12.26,13.14,14.01,16.65,19.29
51015,13.02,12.88,12.73,13.82,14.9,17.06,19.22
51017,11.24,21.17,31.1,27.9,24.71,29.16,33.61
51019,10.86,9.87,8.88,9.36,9.84,8.6,7.35
51021,40.59,33.72,26.84,30.66,34.49,28.68,22.88
51023,1.15,1.85,2.55,3.34,4.14,2.66,1.18
51025,88.28,89.35,90.42,89.98,89.55,88.26,86.98
51027,75.74,73.04,70.33,72.89,75.45,69.32,63.18
51029,83.19,81.33,79.47,79.24,79.01,78.26,77.5
51031,28.81,24.61,20.41,23.28,26.15,31.49,36.82
51033,45.56,43.86,42.15,38.48,34.81,33.68,32.56
51035,49.41,43.49,37.57,35.63,33.69,36.58,39.47
51036,28.24,27.15,26.07,24.86,23.66,25.96,28.26
51037,75.49,75.18,74.88,72.72,70.57,75.11,79.66
51041,16.52,16.52,16.52,17.26,17.99,22.92,27.85
51043,4.39,7.91,11.43,11.37,11.31,9.95,8.59
51045,21.9,24.29,26.68,17.07,7.45,5.22,2.99
51047,43.58,46.6,49.63,49.22,48.82,48.23,47.64
51049,61.86,62.8,63.74,61.02,58.31,48.38,38.45
51051,70.49,71.6,72.72,70.39,68.06,69.91,71.77
51053,54.98,57.86,60.74,51.28,41.82,43.86,45.89
51057,46.74,43.94,41.13,48.74,56.34,69.88,83.42
51059,14.39,15.41,16.43,17.6,18.76,22.49,26.23
51061,3.25,3.24,3.22,3.04,2.87,5.51,8.15
51063,16.68,20.63,24.58,17.87,11.15,10.54,9.93
51065,8.28,7.4,6.53,6.42,6.31,8.24,10.18
51067,45.24,43.76,42.28,41.19,40.1,41.23,42.36
51069,18.21,17.88,17.54,17.88,18.22,19.92,21.61
51071,35.56,33.17,30.79,29.11,27.42,20.36,13.3
51073,1.34,2.05,2.77,3.22,3.66,5.01,6.37
51075,1.72,3.09,4.46,4.52,4.59,4.99,5.38
51077,51.42,54.94,58.45,61.52,64.59,60.91,57.22
51079,21.94,24.47,27.0,21.66,16.31,22.55,28.8
51081,87.81,86.12,84.43,82.92,81.4,78.72,76.03
51083,80.36,77.57,74.79,71.01,67.23,68.69,70.15
51085,3.22,2.9,2.58,2.07,1.56,1.73,1.91
51087,27.41,26.87,26.33,26.03,25.73,30.93,36.12
51089,84.27,84.58,84.88,86.72,88.57,83.84,79.12
51091,9.65,9.38,9.11,7.81,6.5,7.88,9.26
51093,19.9,19.5,19.1,26.51,33.92,34.02,34.12
51095,9.2,9.17,9.14,10.32,11.5,15.22,18.94
51097,22.22,24.52,26.81,29.63,32.45,18.49,4.52
51099,7.13,5.68,4.23,2.91,1.59,3.42,5.25
51101,5.7,4.99,4.27,3.92,3.57,2.07,0.57
51103,24.99,18.48,11.97,13.9,15.83,28.58,41.34
51105,77.75,79.85,81.95,81.34,80.73,84.3,87.87
51107,8.76,8.7,8.63,8.83,9.04,9.28,9.52
51109,16.27,23.48,30.69,31.97,33.25,33.17,33.1
51111,83.67,87.5,91.34,88.88,86.43,84.13,81.83
51113,12.67,18.8,24.93,20.66,16.4,17.26,18.11
51115,3.47,2.63,1.78,1.92,2.07,7.31,12.54
51117,83.06,75.77,68.48,73.08,77.68,71.46,65.25
51119,15.44,18.2,20.95,20.6,20.25,24.76,29.28
51121,28.18,26.81,25.44,27.52,29.59,30.46,31.32
51125,35.85,35.74,35.63,32.82,30.0,26.42,22.85
51127,2.96,1.78,0.6,0.6,0.61,0.76,0.92
51131,74.47,76.79,79.11,73.38,67.64,72.71,77.78
51133,24.93,19.66,14.39,13.26,12.13,13.74,15.34
51135,93.41,95.22,97.04,94.0,90.96,87.14,83.32
51137,42.57,41.92,41.26,43.88,46.5,42.96,39.43
51139,40.97,41.74,42.5,40.93,39.36,36.42,33.48
51141,61.67,60.57,59.47,61.68,63.89,48.18,32.46
51143,57.94,55.89,53.84,59.06,64.27,65.7,67.12
51145,1.11,1.14,1.18,0.88,0.57,0.51,0.45
51147,85.23,82.52,79.82,76.39,72.96,79.05,85.14
51149,35.78,36.47,37.15,34.45,31.75,35.47,39.18
51153,25.69,26.92,28.14,29.18,30.22,37.26,44.3
51155,40.53,42.1,43.68,46.0,48.31,40.8,33.29
51157,3.69,2.2,0.7,1.42,2.13,4.7,7.26
51159,75.17,72.46,69.75,65.59,61.43,61.16,60.88
51161,10.54,12.08,13.63,13.38,13.12,12.54,11.97
51163,11.56,10.7,9.84,12.08,14.33,16.49,18.65
51165,31.26,32.79,34.32,33.15,31.97,28.68,25.4
51167,46.58,44.19,41.8,43.34,44.87,43.65,42.43
51169,54.19,59.54,64.88,66.23,67.58,57.14,46.69
51171,29.7,30.64,31.58,34.01,36.43,36.17,35.9
51173,66.16,65.71,65.27,70.38,75.48,76.77,78.07
51175,43.14,50.35,57.56,52.55,47.55,45.78,44.02
51177,14.23,15.78,17.32,19.45,21.59,24.29,26.99
51179,14.2,13.88,13.56,14.48,15.41,19.26,23.11
51181,42.76,40.58,38.4,37.49,36.59,45.0,53.41
51183,89.3,87.18,85.07,88.0,90.92,84.98,79.03
51185,58.71,58.36,58.01,58.68,59.36,60.95,62.54
51187,24.01,23.7,23.4,24.52,25.64,31.46,37.27
51191,30.63,30.82,31.01,33.74,36.46,31.85,27.24
51193,37.98,29.29,20.6,24.9,29.2,44.16,59.13
51195,75.52,77.44,79.37,82.68,85.99,83.14,80.3
51197,45.59,44.19,42.79,41.22,39.65,33.36,27.08
51199,7.61,9.07,10.54,15.26,19.97,20.62,21.26
51510,15.73,17.21,18.69,19.36,20.03,26.44,32.85
51520,77.17,76.34,75.52,75.31,75.1,77.12,79.15
51530,70.2,65.95,61.7,47.06,32.42,42.77,53.12
51540,37.38,36.14,34.89,37.9,40.92,48.77,56.62
51550,26.52,25.5,24.48,25.2,25.92,32.32,38.73
51570,41.77,48.38,54.98,55.92,56.85,55.94,55.03
51580,29.77,39.1,48.42,47.38,46.34,30.33,14.32
51590,96.28,95.9,95.51,95.7,95.89,97.15,98.41
51595,97.87,98.82,99.78,97.72,95.67,97.1,98.54
51600,20.31,20.39,20.47,22.29,24.11,24.6,25.08
51610,16.33,14.9,13.47,13.68,13.89,17.37,20.85
51620,80.45,73.0,65.55,68.65,71.75,76.28,80.81
51630,49.35,51.29,53.23,54.77,56.31,64.46,72.6
51640,97.99,97.88,97.77,98.08,98.38,99.08,99.78
51650,65.68,66.96,68.23,67.49,66.75,68.64,70.53
51660,72.43,76.01,79.59,79.45,79.3,81.5,83.7
51670,87.01,89.98,92.96,93.52,94.08,92.48,90.87
51678,35.59,36.94,38.3,35.28,32.26,24.94,17.63
51680,71.0,70.54,70.07,71.88,73.69,76.07,78.45
51683,53.33,48.2,43.08,43.77,44.46,56.26,68.05
51685,35.88,39.46,43.04,47.92,52.8,60.06,67.31
51690,95.07,93.46,91.85,91.45,91.05,91.56,92.08
51700,71.95,73.82,75.68,78.62,81.56,84.3,87.05
51710,77.11,77.08,77.05,77.11,77.17,82.7,88.22
51720,50.91,68.02,85.13,87.84,90.54,80.89,71.23
51730,95.16,95.88,96.59,96.51,96.43,96.98,97.52
51735,1.21,0.81,0.41,0.84,1.27,0.7,0.13
51740,78.51,79.21,79.91,79.98,80.06,80.45,80.84
51750,49.16,49.26,49.35,45.29,41.24,41.54,41.85
51760,80.26,78.57,76.89,77.09,77.29,81.39,85.49
51770,78.48,79.53,80.58,80.48,80.38,81.86,83.35
51775,36.99,36.79,36.58,33.74,30.89,35.37,39.85
51790,54.47,50.24,46.0,45.24,44.49,51.44,58.4
51800,33.11,32.88,32.66,33.67,34.68,38.82,42.97
51810,16.84,18.05,19.26,19.08,18.89,25.5,32.11
51820,69.56,65.85,62.15,61.14,60.13,63.53,66.93
51830,37.6,42.9,48.2,43.35,38.5,43.1,47.71
51840,70.17,70.93,71.7,71.95,72.2,79.28,86.35
53001,93.66,91.74,89.81,93.01,96.21,96.38,96.56
53003,48.07,46.54,45.02,43.75,42.48,39.84,37.21
53005,45.91,49.2,52.5,51.95,51.4,52.83,54.26
53007,73.99,73.0,72.02,69.91,67.8,72.84,77.88
53009,55.14,56.67,58.2,59.83,61.46,61.88,62.29
53011,39.1,36.09,33.08,30.83,28.57,33.86,39.15
53013,60.84,58.78,56.73,44.1,31.46,29.26,27.05
53015,79.21,77.2,75.2,77.03,78.85,74.76,70.66
53017,75.77,75.18,74.59,75.83,77.07,79.68,82.3
53019,82.9,80.64,78.38,80.31,82.23,80.47,78.71
53021,90.51,89.5,88.48,87.7,86.91,88.3,89.69
53023,22.67,18.33,13.98,16.16,18.34,13.61,8.88
53025,92.01,91.69,91.37,87.94,84.52,87.4,90.29
53027,86.53,85.65,84.78,84.35,83.92,82.57,81.22
53029,17.38,20.36,23.34,20.96,18.57,23.98,29.38
53031,25.66,23.46,21.27,22.7,24.14,30.54,36.95
53033,29.1,28.64,28.18,28.36,28.54,32.98,37.43
53035,32.16,31.86,31.55,29.9,28.25,29.53,30.81
53037,47.79,45.7,43.62,35.97,28.31,29.2,30.08
53039,49.73,53.4,57.08,57.16,57.23,57.44,57.64
53041,81.34,81.24,81.15,80.02,78.89,78.16,77.43
53043,15.76,19.31,22.86,21.35,19.84,17.62,15.4
53045,64.95,65.64,66.32,65.07,63.82,61.7,59.58
53047,91.02,90.9,90.77,91.66,92.55,93.94,95.32
53049,63.96,64.79,65.62,69.61,73.6,69.66,65.72
53051,55.91,59.7,63.48,58.54,53.6,47.87,42.14
53053,53.65,53.09,52.53,50.63,48.73,50.88,53.02
53055,12.32,11.62,10.92,9.78,8.63,10.54,12.44
53057,60.62,59.44,58.26,56.04,53.82,54.33,54.84
53059,27.48,27.73,27.98,24.96,21.94,26.18,30.43
53061,31.39,30.5,29.61,28.58,27.55,31.39,35.23
53063,46.86,47.95,49.03,48.64,48.25,49.89,51.53
53065,54.57,53.56,52.56,49.36,46.15,45.46,44.78
53067,30.6,32.48,34.35,33.67,32.99,35.12,37.24
53069,49.06,35.77,22.48,20.28,18.09,17.58,17.06
53071,71.35,72.46,73.58,70.95,68.31,72.27,76.23
53073,43.65,46.15,48.65,47.03,45.41,49.09,52.77
53075,34.1,39.62,45.14,48.11,51.08,51.6,52.13
53077,92.55,92.58,92.61,92.69,92.77,94.24,95.7
54001,60.65,63.39,66.13,65.63,65.13,51.66,38.19
54003,52.47,48.88,45.3,44.82,44.33,40.47,36.6
54005,57.88,63.83,69.79,70.1,70.41,56.43,42.46
54007,69.44,65.24,61.03,63.74,66.46,56.19,45.93
54009,31.74,29.24,26.74,29.9,33.06,31.2,29.34
54011,64.18,63.65,63.13,62.79,62.45,66.87,71.29
54013,74.5,61.02,47.53,49.96,52.39,44.94,37.49
54015,65.58,67.04,68.51,68.68,68.85,64.9,60.95
54017,35.08,38.34,41.61,38.84,36.08,31.88,27.69
54019,77.43,77.3,77.17,76.78,76.4,69.1,61.81
54021,80.77,78.08,75.39,75.52,75.64,61.54,47.45
54023,36.23,34.64,33.05,34.9,36.75,36.42,36.09
54025,45.85,50.33,54.82,55.19,55.57,54.16,52.74
54027,64.69,61.74,58.8,61.57,64.33,49.19,34.05
54029,28.49,30.91,33.33,36.92,40.51,39.92,39.34
54031,39.0,48.54,58.07,43.28,28.5,27.19,25.88
54033,37.95,39.02,40.08,40.48,40.89,41.42,41.95
54035,46.8,37.44,28.08,26.68,25.29,22.6,19.92
54037,24.1,23.98,23.85,23.2,22.55,20.54,18.52
54039,38.14,42.85,47.56,52.06,56.56,55.03,53.5
54041,48.01,54.25,60.49,64.05,67.61,58.12,48.63
54043,60.39,56.84,53.3,56.94,60.57,49.81,39.05
54045,55.68,60.08,64.47,69.59,74.71,71.41,68.11
54047,88.19,91.04,93.89,92.09,90.29,82.76,75.24
54049,26.01,30.33,34.64,42.02,49.39,45.84,42.3
54051,16.4,17.61,18.82,20.17,21.53,17.81,14.1
54053,61.73,61.4,61.06,58.01,54.97,39.94,24.92
54055,70.9,73.6,76.31,78.6,80.89,81.54,82.18
54057,63.61,63.04,62.46,60.9,59.33,47.78,36.22
54059,67.21,69.24,71.28,74.89,78.5,73.02,67.54
54061,26.3,30.93,35.56,38.34,41.11,43.08,45.04
54063,30.4,37.1,43.81,45.22,46.62,41.28,35.93
54065,24.29,26.09,27.89,22.76,17.64,13.53,9.42
54067,44.29,44.44,44.6,49.36,54.11,45.32,36.54
54069,33.59,35.48,37.38,34.23,31.08,39.51,47.93
54071,26.23,30.34,34.45,35.12,35.8,30.06,24.32
54073,30.82,36.6,42.38,43.53,44.68,40.01,35.33
54075,44.83,46.8,48.77,49.24,49.71,51.43,53.15
54077,36.84,43.16,49.47,53.4,57.32,50.68,44.05
54079,5.03,4.38,3.72,3.9,4.08,6.21,8.34
54081,62.94,70.22,77.49,77.17,76.85,74.34,71.83
54083,50.33,52.54,54.76,56.41,58.06,53.36,48.66
54085,40.56,39.73,38.9,37.65,36.4,30.08,23.77
54087,56.77,55.92,55.08,59.86,64.65,58.47,52.29
54089,59.09,68.51,77.94,80.42,82.9,77.44,71.99
54091,41.93,43.28,44.64,47.06,49.49,42.44,35.39
54093,23.65,28.02,32.38,34.55,36.72,29.61,22.5
54095,36.55,36.72,36.9,29.52,22.13,19.0,15.88
54097,48.04,46.91,45.78,57.44,69.11,64.6,60.09
54099,54.79,59.4,64.02,62.04,60.06,48.2,36.35
54101,68.07,69.85,71.63,73.25,74.87,64.63,54.39
54103,40.21,43.12,46.04,46.78,47.52,37.16,26.8
54105,27.79,27.92,28.05,32.76,37.48,36.77,36.06
54107,33.52,35.22,36.93,37.08,37.23,37.17,37.11
54109,56.54,62.21,67.88,66.16,64.43,56.85,49.27
55001,45.72,47.12,48.52,52.68,56.85,55.22,53.6
55003,65.01,61.34,57.66,56.33,55.0,53.12,51.24
55005,29.0,27.52,26.04,29.38,32.71,34.06,35.42
55007,11.49,11.7,11.91,10.9,9.9,9.96,10.03
55009,36.39,36.68,36.96,34.98,32.99,31.09,29.19
55011,16.05,11.99,7.93,6.84,5.76,6.8,7.83
55013,29.51,24.64,19.77,18.24,16.72,18.45,20.18
55015,3.06,3.12,3.18,2.5,1.82,1.53,1.24
55017,23.05,21.25,19.45,20.25,21.05,16.38,11.71
55019,56.57,57.1,57.62,55.56,53.5,56.29,59.07
55021,10.63,10.32,10.0,11.02,12.04,10.36,8.69
55023,40.02,44.92,49.82,44.76,39.71,34.2,28.68
55025,20.73,20.24,19.74,18.31,16.88,18.58,20.27
55027,20.63,20.16,19.68,19.93,20.19,18.45,16.71
55029,6.78,5.64,4.49,5.03,5.57,7.14,8.72
55031,37.7,36.38,35.05,31.26,27.48,28.0,28.52
55033,22.16,21.06,19.96,19.22,18.47,21.16,23.84
55035,15.66,17.14,18.62,20.18,21.75,23.44,25.14
55037,10.09,9.17,8.25,11.39,14.52,15.09,15.66
55039,24.16,22.3,20.44,20.41,20.38,17.72,15.05
55041,66.79,68.0,69.21,63.48,57.74,50.4,43.06
55043,25.76,25.36,24.96,22.18,19.39,21.6,23.81
55045,6.88,6.14,5.41,5.35,5.29,8.15,11.01
55047,34.22,30.94,27.67,28.18,28.69,34.6,40.52
55049,4.14,4.41,4.68,3.0,1.31,1.02,0.73
55051,23.27,24.02,24.77,30.4,36.02,28.54,21.07
55053,49.12,48.22,47.31,48.67,50.03,54.34,58.66
55055,17.1,17.78,18.47,18.5,18.54,18.64,18.75
55057,54.38,47.68,40.97,39.39,37.8,40.29,42.78
55059,54.76,54.84,54.92,53.02,51.11,52.76,54.42
55061,7.29,7.15,7.0,6.43,5.86,3.86,1.85
55063,18.15,18.04,17.92,19.4,20.89,20.93,20.97
55065,11.88,13.06,14.23,15.1,15.96,16.72,17.47
55067,42.12,38.46,34.8,35.08,35.35,27.13,18.91
55069,12.35,11.11,9.87,10.0,10.13,9.62,9.1
55071,15.0,15.44,15.89,16.05,16.21,13.34,10.47
55073,16.97,17.58,18.18,16.3,14.43,16.05,17.66
55075,31.14,30.71,30.28,30.0,29.71,27.95,26.19
55077,21.46,22.44,23.43,24.7,25.96,23.74,21.51
55078,82.14,85.06,87.97,82.34,76.72,75.26,73.81
55079,82.55,82.62,82.68,81.64,80.61,82.29,83.96
55081,52.91,52.24,51.58,48.9,46.21,44.16,42.11
55083,3.72,4.58,5.44,5.92,6.4,4.4,2.39
55085,6.97,5.33,3.69,2.54,1.4,2.08,2.77
55087,11.72,11.1,10.47,10.12,9.78,8.75,7.73
55089,0.48,0.86,1.24,1.29,1.34,2.61,3.88
55091,16.56,14.79,13.02,11.61,10.19,9.41,8.63
55093,3.44,4.22,5.0,6.53,8.06,5.43,2.8
55095,15.28,13.29,11.3,10.02,8.73,8.79,8.85
55097,17.45,16.89,16.33,16.43,16.53,14.76,12.99
55099,11.21,11.94,12.67,14.35,16.02,18.08,20.15
55101,50.08,49.76,49.44,47.48,45.51,45.94,46.37
55103,32.31,28.19,24.07,27.4,30.73,36.96,43.19
55105,51.0,50.97,50.94,48.28,45.61,44.21,42.81
55107,43.01,39.38,35.75,35.2,34.65,32.42,30.2
55109,6.53,5.05,3.57,2.52,1.46,1.42,1.37
55111,26.71,26.26,25.82,24.63,23.44,23.18,22.92
55113,39.61,40.06,40.5,41.59,42.68,38.35,34.02
55115,20.98,19.88,18.78,16.3,13.82,16.79,19.76
