FIPS,2014 EPL_POV,2015 EPL_POV,2016 EPL_POV,2017 EPL_POV,2018 EPL_POV,2019 EPL_POV,2020 EPL_POV
48319,18.91,31.99,45.08,46.84,48.6,31.24,13.88
48321,78.89,80.34,81.79,80.5,79.2,78.81,78.42
48323,96.18,92.88,89.59,92.01,94.43,95.08,95.74
48325,46.55,42.81,39.06,30.1,21.15,20.66,20.18
48327,51.19,43.3,35.4,26.76,18.12,26.8,35.49
48329,12.93,9.5,6.08,9.56,13.03,12.2,11.36
48331,70.9,59.74,48.58,48.59,48.6,57.29,65.98
48333,25.25,33.68,42.12,53.28,64.43,51.02,37.62
48335,17.86,16.74,15.63,14.52,13.41,22.24,31.06
48337,40.69,46.51,52.34,49.08,45.83,47.96,50.1
48339,25.63,23.06,20.5,19.31,18.12,16.53,14.93
48341,66.7,65.17,63.64,58.82,54.01,44.11,34.21
48343,59.15,63.65,68.16,64.24,60.32,68.8,77.28
48345,39.29,43.94,48.58,32.46,16.34,18.26,20.18
48347,87.93,88.36,88.79,89.85,90.92,90.43,89.94
48349,79.97,77.38,74.79,73.05,71.31,71.73,72.15
48351,42.02,47.53,53.04,66.92,80.8,85.94,91.09
48353,65.01,63.64,62.27,57.28,52.29,66.74,81.19
48355,59.79,59.17,58.55,59.83,61.11,62.12,63.14
48357,44.54,37.28,30.02,31.24,32.45,56.15,79.85
48359,53.49,43.86,34.22,32.75,31.27,27.27,23.27
48361,41.29,44.1,46.9,44.85,42.8,41.69,40.58
48363,60.39,62.3,64.22,66.68,69.14,64.24,59.33
48365,35.31,39.08,42.85,50.12,57.39,59.14,60.88
48367,18.18,15.0,11.81,10.58,9.36,10.24,11.11
48369,59.15,58.29,57.43,59.27,61.11,61.8,62.48
48371,43.27,28.28,13.28,23.18,33.09,49.02,64.96
48373,61.67,63.85,66.03,66.55,67.07,66.53,65.98
48375,82.39,82.31,82.23,80.72,79.2,84.19,89.18
48377,78.64,83.81,88.98,93.71,98.44,99.17,99.9
48379,18.91,18.81,18.72,22.12,25.51,29.34,33.16
48381,16.36,16.89,17.41,14.54,11.66,14.45,17.25
48383,59.79,60.74,61.7,55.88,50.06,45.16,40.26
48385,69.12,68.08,67.05,77.08,87.1,89.38,91.66
48387,59.15,57.26,55.36,63.86,72.36,76.77,81.19
48389,65.71,54.66,43.62,36.08,28.54,51.11,73.68
48391,57.12,53.94,50.75,61.56,72.36,64.94,57.51
48393,0.03,0.02,0.0,16.23,32.45,21.72,10.98
48395,68.13,57.24,46.35,40.66,34.97,47.61,60.25
48397,2.07,2.34,2.61,2.53,2.45,1.46,0.48
48399,86.34,74.99,63.64,54.74,45.83,51.67,57.51
48401,55.65,55.5,55.36,45.9,36.43,40.38,44.33
48403,90.16,88.26,86.37,84.82,83.28,83.51,83.74
48405,86.34,89.7,93.06,91.45,89.84,90.46,91.09
48407,74.18,66.97,59.76,55.26,50.76,59.8,68.84
48409,51.19,46.06,40.94,51.02,61.11,65.9,70.69
48411,41.29,53.04,64.79,58.54,52.29,63.86,75.43
48413,82.39,58.3,34.22,42.14,50.06,54.7,59.33
48415,27.67,17.2,6.72,25.51,44.3,55.14,65.98
48417,56.29,61.92,67.56,58.81,50.06,37.46,24.86
48419,84.85,84.99,85.13,86.65,88.18,87.7,87.21
48421,49.25,42.94,36.64,44.76,52.87,37.33,21.8
48423,54.98,56.76,58.55,59.83,61.11,54.65,48.19
48425,22.99,42.63,62.27,76.84,91.4,65.62,39.85
48427,99.46,99.25,99.04,98.93,98.82,99.06,99.3
48429,72.62,77.62,82.62,84.69,86.75,78.11,69.48
48431,75.14,61.86,48.58,24.36,0.13,18.12,36.12
48433,65.71,67.81,69.91,54.5,39.08,51.84,64.61
48435,2.07,6.37,10.67,10.02,9.36,27.44,45.51
48437,80.83,83.76,86.69,86.05,85.41,91.4,97.39
48439,44.54,43.04,41.55,39.46,37.36,35.02,32.69
48441,61.67,61.68,61.7,58.54,55.38,54.26,53.15
48443,54.25,72.04,89.84,70.56,51.27,60.98,70.69
48445,27.09,32.29,37.5,46.76,56.02,75.5,94.97
48447,12.45,23.64,34.83,42.1,49.36,60.94,72.53
48449,82.01,80.34,78.67,76.8,74.94,77.24,79.54
48451,50.05,44.05,38.05,39.6,41.15,40.21,39.27
48453,58.68,52.79,46.9,42.64,38.38,30.33,22.28
48455,49.25,48.92,48.58,53.74,58.89,69.22,79.54
48457,47.76,48.95,50.14,50.45,50.76,60.12,69.48
48459,36.68,36.36,36.04,37.83,39.62,53.53,67.44
48461,65.71,71.32,76.92,76.18,75.45,52.39,29.34
48463,86.34,82.25,78.16,71.55,64.94,75.53,86.12
48465,82.39,80.7,79.02,78.72,78.41,84.75,91.09
48467,56.29,53.52,50.75,48.99,47.23,48.08,48.92
48469,59.15,51.39,43.62,48.24,52.87,52.77,52.67
48471,90.16,88.98,87.81,88.97,90.13,86.36,82.59
48473,69.63,70.03,70.42,67.42,64.43,51.85,39.27
48475,73.32,64.72,56.13,46.92,37.71,46.34,54.96
48477,38.78,40.16,41.55,42.5,43.44,39.78,36.12
48479,97.33,97.39,97.45,97.29,97.13,95.42,93.7
48481,63.13,63.02,62.91,65.53,68.15,69.42,70.69
48483,35.94,47.85,59.76,65.3,70.83,73.56,76.29
48485,53.49,60.53,67.56,69.96,72.36,69.17,65.98
48487,72.21,63.43,54.66,61.4,68.15,82.0,95.86
48489,99.33,99.17,99.01,98.62,98.22,97.8,97.39
48491,4.62,4.44,4.27,4.2,4.14,3.76,3.37
48493,20.22,18.81,17.41,19.58,21.75,20.33,18.91
48495,23.56,42.02,60.49,61.22,61.94,41.87,21.8
48497,13.88,21.6,29.32,31.81,34.3,32.03,29.76
48499,40.02,37.42,34.83,40.33,45.83,42.55,39.27
48501,17.29,21.8,26.3,19.66,13.03,23.1,33.16
48503,54.25,50.9,47.56,39.75,31.94,43.77,55.6
48505,99.01,98.65,98.28,98.9,99.52,98.96,98.41
48507,97.61,98.2,98.79,98.78,98.76,99.21,99.65
49001,29.83,27.19,24.55,16.68,8.82,6.32,3.82
49003,11.17,13.64,16.11,15.3,14.49,18.88,23.27
49005,47.76,46.76,45.75,49.31,52.87,56.43,59.99
49007,37.15,42.86,48.58,52.67,56.75,59.76,62.76
49009,11.75,6.14,0.54,0.67,0.8,0.45,0.1
49011,5.13,4.7,4.27,3.12,1.97,2.26,2.55
49013,13.47,20.4,27.32,33.47,39.62,43.17,46.72
49015,19.48,22.89,26.3,31.36,36.43,36.58,36.73
49017,34.0,35.02,36.04,52.82,69.59,62.98,56.37
49019,51.19,54.87,58.55,34.26,9.97,22.09,34.21
49021,84.08,82.52,80.96,79.1,77.23,78.38,79.54
49023,37.15,38.79,40.43,33.74,27.04,27.35,27.66
49025,6.97,8.44,9.9,23.16,36.43,39.54,42.65
49027,26.58,21.34,16.11,21.58,27.04,36.64,46.24
49029,0.48,0.36,0.25,0.18,0.1,0.27,0.45
49031,94.49,75.56,56.64,61.23,65.83,78.02,90.2
49033,22.0,36.38,50.75,54.07,57.39,39.26,21.13
49035,29.19,26.2,23.21,20.32,17.42,15.12,12.83
49037,94.59,94.42,94.24,94.19,94.14,88.94,83.74
49039,50.05,53.34,56.64,59.29,61.94,61.1,60.25
49041,40.69,41.4,42.12,41.33,40.54,44.73,48.92
49043,6.65,6.36,6.08,4.95,3.82,2.31,0.8
49045,7.67,5.97,4.27,4.2,4.14,7.41,10.69
49047,22.0,17.13,12.26,21.44,30.61,46.16,61.71
49049,35.31,32.32,29.32,27.7,26.08,23.78,21.48
49051,6.24,7.72,9.2,7.44,5.67,3.79,1.91
49053,45.85,45.12,44.38,38.99,33.6,30.63,27.66
49055,59.15,48.32,37.5,23.99,10.48,26.04,41.6
49057,30.63,29.66,28.69,27.64,26.59,19.36,12.13
50001,13.88,11.3,8.72,7.94,7.17,7.28,7.38
50003,37.73,36.57,35.4,31.0,26.59,28.35,30.11
50005,37.15,32.92,28.69,30.89,33.09,35.36,37.62
50007,19.48,21.62,23.75,26.88,30.0,24.86,19.73
50009,54.98,49.68,44.38,46.49,48.6,51.78,54.96
50011,12.93,10.62,8.31,7.74,7.17,11.42,15.66
50013,5.41,5.27,5.13,5.92,6.72,5.51,4.3
50015,29.83,30.72,31.61,39.8,47.99,37.61,27.24
50017,36.68,32.46,28.24,25.96,23.69,23.35,23.01
50019,53.49,48.17,42.85,43.58,44.3,43.6,42.9
50021,30.63,29.44,28.24,25.68,23.12,23.48,23.84
50023,14.29,18.75,23.21,25.12,27.04,25.16,23.27
50025,25.25,32.16,39.06,39.8,40.54,44.36,48.19
50027,16.36,15.55,14.74,16.64,18.54,18.12,17.7
51001,75.61,74.28,72.94,75.68,78.41,80.52,82.62
51003,11.75,12.51,13.28,15.35,17.42,10.9,4.39
51005,37.73,52.12,66.51,73.1,79.68,64.16,48.63
51007,11.17,17.6,24.04,32.29,40.54,39.38,38.22
51009,18.91,29.35,39.8,41.62,43.44,38.3,33.16
51011,63.13,61.81,60.49,50.82,41.15,38.94,36.73
51013,8.15,8.44,8.72,7.2,5.67,4.11,2.55
51015,9.96,10.32,10.67,12.3,13.92,14.63,15.34
51017,9.96,8.85,7.74,17.17,26.59,54.51,82.43
51019,13.88,12.28,10.67,12.04,13.41,11.43,9.45
51021,33.24,23.26,13.28,11.62,9.97,16.62,23.27
51023,3.79,5.65,7.51,7.8,8.09,6.9,5.7
51025,85.93,84.08,82.23,82.76,83.28,79.9,76.51
51027,87.14,87.4,87.65,91.47,95.29,94.54,93.79
51029,81.6,71.93,62.27,64.05,65.83,68.7,71.58
51031,41.29,35.3,29.32,29.66,30.0,39.84,49.68
51033,26.58,30.1,33.62,21.49,9.36,7.78,6.21
51035,65.01,57.58,50.14,50.7,51.27,53.44,55.6
51036,34.0,38.42,42.85,40.62,38.38,34.54,30.71
51037,69.63,79.61,89.59,89.86,90.13,87.52,84.91
51041,3.79,4.38,4.97,5.1,5.22,4.52,3.82
51043,10.92,16.81,22.7,20.62,18.54,10.84,3.15
51045,14.93,23.68,32.44,21.46,10.48,11.06,11.65
51047,11.75,11.21,10.67,9.75,8.82,9.0,9.17
51049,65.01,75.07,85.13,80.68,76.24,47.98,19.73
51051,74.18,77.57,80.96,85.78,90.61,91.14,91.66
51053,34.51,42.79,51.07,43.75,36.43,26.36,16.3
51057,26.11,30.76,35.4,38.84,42.29,54.14,65.98
51059,1.69,1.86,2.04,2.69,3.34,2.78,2.23
51061,1.31,1.68,2.04,2.54,3.03,2.24,1.46
51063,15.98,20.58,25.18,26.11,27.04,30.8,34.56
51065,2.39,2.96,3.53,2.34,1.15,1.69,2.23
51067,39.29,41.07,42.85,51.98,61.11,55.02,48.92
51069,1.56,1.7,1.85,2.6,3.34,3.24,3.15
51071,31.68,28.43,25.18,25.88,26.59,27.12,27.66
51073,7.32,6.34,5.35,7.92,10.48,7.44,4.39
51075,1.81,1.24,0.67,1.06,1.46,1.28,1.11
51077,74.18,74.24,74.31,77.55,80.8,75.96,71.13
51079,19.48,19.99,20.5,11.68,2.87,11.04,19.22
51081,73.32,68.48,63.64,63.51,63.38,57.68,51.97
51083,74.18,71.81,69.44,60.86,52.29,55.81,59.33
51085,0.96,1.78,2.61,2.44,2.26,1.68,1.11
51087,16.36,17.24,18.12,18.33,18.54,14.26,9.99
51089,60.39,65.4,70.42,75.29,80.16,80.2,80.24
51091,26.58,28.3,30.02,31.56,33.09,26.41,19.73
51093,19.48,19.76,20.03,19.29,18.54,15.98,13.43
51095,6.97,6.52,6.08,6.78,7.48,4.94,2.39
51097,19.48,29.96,40.43,51.18,61.94,40.42,18.91
51099,1.31,1.36,1.4,1.92,2.45,3.38,4.3
51101,22.0,24.66,27.32,23.4,19.49,12.85,6.21
51103,17.29,16.02,14.74,14.33,13.92,27.76,41.6
51105,91.24,91.7,92.17,91.0,89.84,92.06,94.27
51107,0.06,0.14,0.22,0.2,0.19,0.2,0.22
51109,11.17,18.74,26.3,29.7,33.09,32.07,31.06
51111,72.62,75.01,77.4,73.68,69.97,72.27,74.57
51113,35.31,29.93,24.55,16.96,9.36,17.24,25.11
51115,9.14,10.96,12.77,18.23,23.69,16.97,10.25
51117,72.62,68.13,63.64,68.9,74.17,64.89,55.6
51119,12.23,16.13,20.03,15.0,9.97,14.85,19.73
51121,90.58,89.2,87.81,89.21,90.61,80.04,69.48
51125,37.15,40.0,42.85,38.22,33.6,23.74,13.88
51127,0.8,0.74,0.67,0.86,1.05,1.08,1.11
51131,86.79,84.51,82.23,78.58,74.94,67.6,60.25
51133,25.25,22.88,20.5,31.97,43.44,36.78,30.11
51135,76.92,78.59,80.26,79.97,79.68,72.67,65.66
51137,27.09,18.88,10.67,10.91,11.15,13.55,15.95
51139,57.12,54.5,51.89,61.83,71.78,54.26,36.73
51141,74.18,78.66,83.13,78.4,73.66,56.46,39.27
51143,39.29,42.82,46.35,50.86,55.38,58.8,62.22
51145,0.8,1.1,1.4,1.43,1.46,0.97,0.48
51147,82.01,73.4,64.79,71.6,78.41,80.66,82.91
51149,13.47,13.12,12.77,13.63,14.49,13.07,11.65
51153,2.39,3.1,3.82,4.12,4.43,4.01,3.6
51155,34.0,35.02,36.04,38.29,40.54,38.02,35.49
51157,16.36,13.51,10.67,11.64,12.61,10.89,9.17
51159,29.19,42.92,56.64,51.24,45.83,60.38,74.92
51161,5.41,5.92,6.43,6.27,6.11,6.7,7.29
51163,31.14,37.38,43.62,43.21,42.8,43.56,44.33
51165,17.29,20.66,24.04,19.77,15.51,14.47,13.43
51167,66.19,62.37,58.55,67.7,76.85,78.76,80.68
51169,68.55,72.06,75.58,74.4,73.22,69.28,65.34
51171,28.33,23.22,18.12,20.9,23.69,34.81,45.93
51173,69.63,66.27,62.91,69.18,75.45,76.36,77.28
51175,39.29,41.46,43.62,31.86,20.1,22.24,24.38
51177,6.02,6.96,7.9,7.99,8.09,6.35,4.61
51179,0.8,0.76,0.73,0.64,0.54,0.82,1.11
51181,20.22,22.99,25.76,30.74,35.73,42.71,49.68
51183,82.65,75.1,67.56,67.86,68.15,54.0,39.85
51185,70.9,67.27,63.64,61.26,58.89,63.86,68.84
51187,12.45,14.62,16.78,18.96,21.15,19.72,18.3
51191,25.63,33.28,40.94,46.1,51.27,45.27,39.27
51193,27.67,24.47,21.27,26.27,31.27,37.53,43.79
51195,83.57,81.74,79.91,82.47,85.03,83.82,82.62
51197,43.27,48.16,53.04,54.21,55.38,51.26,47.14
51199,1.81,2.21,2.61,1.71,0.8,1.15,1.5
51510,7.67,10.74,13.82,18.1,22.39,16.54,10.69
51520,71.28,74.34,77.4,82.16,86.91,89.51,92.11
51530,84.3,89.27,94.24,86.72,79.2,83.2,87.21
51540,93.54,92.6,91.66,91.42,91.18,84.8,78.42
51550,9.14,10.7,12.26,12.65,13.03,9.49,5.95
51570,15.98,24.21,32.44,36.8,41.15,30.03,18.91
51580,80.36,80.49,80.61,66.74,52.87,55.06,57.26
51590,91.53,88.0,84.46,84.65,84.84,88.56,92.27
51595,98.34,98.1,97.87,97.14,96.4,97.0,97.61
51600,8.15,5.38,2.61,7.14,11.66,9.52,7.38
51610,0.38,0.22,0.06,0.06,0.06,0.06,0.06
51620,90.83,73.74,56.64,58.13,59.62,64.94,70.27
51630,69.12,62.62,56.13,50.63,45.13,37.44,29.76
51640,90.83,90.45,90.07,91.34,92.61,93.88,95.16
51650,45.85,47.66,49.47,53.11,56.75,51.74,46.72
51660,97.74,97.84,97.93,96.86,95.8,94.49,93.19
51670,59.79,68.4,77.01,79.59,82.17,87.22,92.27
51678,69.63,68.34,67.05,75.5,83.95,76.27,68.59
51680,88.6,88.58,88.57,86.52,84.46,75.52,66.58
51683,25.63,17.17,8.72,9.93,11.15,11.99,12.83
51685,9.96,9.34,8.72,12.74,16.75,15.09,13.43
51690,90.99,89.54,88.09,90.35,92.61,93.09,93.57
51700,43.97,48.16,52.34,53.52,54.71,53.06,51.4
51710,75.61,77.5,79.4,78.58,77.77,70.9,64.04
51720,41.29,67.1,92.9,94.82,96.75,96.84,96.94
51730,93.54,94.68,95.83,94.4,92.96,91.68,90.39
51735,1.81,1.16,0.51,0.52,0.54,1.02,1.5
51740,63.13,64.58,66.03,66.23,66.43,62.88,59.33
51750,99.55,99.48,99.4,99.2,99.01,99.06,99.11
51760,90.39,90.69,90.99,91.02,91.05,84.61,78.17
51770,80.36,81.74,83.13,81.85,80.57,80.88,81.19
51775,21.43,16.62,11.81,12.61,13.41,13.65,13.88
51790,63.13,56.94,50.75,46.52,42.29,38.89,35.49
51800,18.18,20.96,23.75,23.72,23.69,19.04,14.39
51810,6.43,6.8,7.16,6.94,6.72,6.25,5.79
51820,76.31,64.1,51.89,59.67,67.45,65.1,62.76
51830,75.61,80.37,85.13,85.7,86.27,65.59,44.91
51840,46.55,44.7,42.85,47.06,51.27,50.1,48.92
53001,85.35,85.6,85.86,89.06,92.26,90.04,87.81
53003,44.54,43.33,42.12,39.92,37.71,50.1,62.48
53005,34.51,36.52,38.52,37.48,36.43,29.35,22.28
53007,41.29,35.66,30.02,29.28,28.54,30.04,31.54
53009,43.27,46.7,50.14,53.76,57.39,49.5,41.6
53011,22.99,19.31,15.63,15.06,14.49,13.07,11.65
53013,58.68,51.53,44.38,36.46,28.54,21.74,14.93
53015,64.31,61.11,57.91,58.11,58.31,47.22,36.12
53017,47.28,41.34,35.4,37.51,39.62,36.92,34.21
53019,84.08,85.52,86.95,80.45,73.95,77.48,81.0
53021,71.28,62.97,54.66,55.34,56.02,52.1,48.19
53023,26.11,24.4,22.7,25.62,28.54,17.64,6.75
53025,70.23,64.07,57.91,52.57,47.23,56.6,65.98
53027,66.7,61.42,56.13,56.76,57.39,54.68,51.97
53029,12.23,12.24,12.26,11.7,11.15,10.16,9.17
53031,27.09,26.7,26.3,32.96,39.62,34.48,29.34
53033,22.99,20.86,18.72,17.11,15.51,11.0,6.49
53035,17.29,17.04,16.78,16.76,16.75,13.1,9.45
53037,81.12,80.07,79.02,76.77,74.52,64.03,53.53
53039,46.55,48.34,50.14,50.7,51.27,59.36,67.44
53041,54.25,54.06,53.87,50.55,47.23,48.93,50.64
53043,32.35,38.36,44.38,40.87,37.36,35.57,33.77
53045,56.29,57.42,58.55,54.91,51.27,45.56,39.85
53047,79.59,79.75,79.91,80.36,80.8,82.6,84.4
53049,56.29,62.56,68.83,68.14,67.45,56.18,44.91
53051,80.36,77.33,74.31,63.96,53.6,41.28,28.96
53053,27.09,28.87,30.66,28.37,26.08,19.31,12.54
53055,20.22,20.74,21.27,24.15,27.04,22.37,17.7
53057,42.02,43.89,45.75,41.09,36.43,28.96,21.48
53059,34.0,37.47,40.94,41.04,41.15,36.34,31.54
53061,14.29,12.86,11.43,9.9,8.38,6.6,4.81
53063,46.55,48.01,49.47,48.35,47.23,42.72,38.22
53065,59.15,57.26,55.36,55.37,55.38,49.58,43.79
53067,23.56,24.93,26.3,25.64,24.97,20.9,16.84
53069,80.36,60.08,39.8,23.64,7.48,13.6,19.73
53071,53.49,54.42,55.36,49.08,42.8,36.93,31.06
53073,50.53,51.21,51.89,51.58,51.27,44.0,36.73
53075,97.87,97.08,96.28,95.36,94.43,93.5,92.58
53077,82.65,79.83,77.01,74.16,71.31,74.16,77.02
54001,72.21,78.08,83.95,85.75,87.55,82.54,77.53
54003,40.02,37.12,34.22,34.98,35.73,30.06,24.38
54005,77.49,84.67,91.85,91.23,90.61,82.14,73.68
54007,78.26,77.12,75.99,80.23,84.46,85.84,87.21
54009,34.0,32.33,30.66,36.18,41.69,41.14,40.58
54011,83.09,82.54,81.98,84.2,86.43,86.28,86.12
54013,84.3,67.68,51.07,62.62,74.17,82.06,89.94
54015,90.39,88.24,86.09,90.45,94.81,94.34,93.86
54017,44.54,46.32,48.11,49.69,51.27,57.94,64.61
54019,77.49,74.21,70.93,74.91,78.89,80.04,81.19
54021,96.24,94.21,92.17,83.17,74.17,66.19,58.21
54023,58.68,46.15,33.62,33.61,33.6,46.92,60.25
54025,70.23,68.64,67.05,68.51,69.97,72.45,74.92
54027,76.66,67.28,57.91,68.8,79.68,59.48,39.27
54029,52.09,47.1,42.12,40.25,38.38,46.45,54.52
54031,42.79,40.14,37.5,32.76,28.03,42.77,57.51
54033,49.25,50.16,51.07,52.54,54.01,53.58,53.15
54035,67.62,56.35,45.08,50.23,55.38,57.82,60.25
54037,26.11,23.07,20.03,18.39,16.75,13.72,10.69
54039,42.79,47.34,51.89,58.86,65.83,64.94,64.04
54041,71.73,71.89,72.05,76.92,81.78,76.89,71.99
54043,92.2,91.34,90.48,91.29,92.1,89.78,87.46
54045,71.28,73.64,75.99,82.08,88.18,91.15,94.11
54047,98.57,98.8,99.04,98.68,98.31,98.54,98.76
54049,53.49,55.07,56.64,60.79,64.94,65.3,65.66
54051,43.27,43.06,42.85,47.57,52.29,58.16,64.04
54053,61.67,65.79,69.91,69.03,68.15,65.87,63.59
54055,79.97,79.83,79.69,78.92,78.15,82.98,87.81
54057,66.19,60.42,54.66,51.32,47.99,43.63,39.27
54059,84.53,88.19,91.85,94.02,96.18,95.8,95.42
54061,84.08,83.6,83.13,82.96,82.8,76.54,70.27
54063,52.56,55.9,59.25,60.18,61.11,60.22,59.33
54065,32.35,27.78,23.21,16.84,10.48,20.6,30.71
54067,69.63,65.95,62.27,67.03,71.78,73.35,74.92
54069,54.25,53.64,53.04,47.1,41.15,47.84,54.52
54071,71.73,68.88,66.03,63.57,61.11,56.54,51.97
54073,53.49,55.7,57.91,56.31,54.71,47.64,40.58
54075,54.25,61.2,68.16,65.77,63.38,74.04,84.69
54077,37.15,42.36,47.56,51.79,56.02,49.46,42.9
54079,13.47,13.64,13.82,13.87,13.92,18.88,23.84
54081,56.29,59.6,62.91,65.76,68.6,75.76,82.91
54083,49.25,53.58,57.91,66.91,75.92,72.06,68.2
54085,65.71,69.15,72.59,68.76,64.94,65.97,67.0
54087,88.32,82.38,76.44,79.11,81.78,86.22,90.67
54089,56.29,61.67,67.05,77.17,87.29,83.98,80.68
54091,74.72,65.42,56.13,60.98,65.83,65.74,65.66
54093,43.97,39.4,34.83,39.98,45.13,36.39,27.66
54095,61.67,65.25,68.83,63.11,57.39,55.03,52.67
54097,76.92,70.57,64.22,72.88,81.53,83.22,84.91
54099,71.28,75.15,79.02,82.49,85.96,82.19,78.42
54101,83.09,88.42,93.76,94.68,95.61,95.61,95.61
54103,74.18,76.94,79.69,83.76,87.83,81.38,74.92
54105,68.55,57.72,46.9,60.54,74.17,83.06,91.95
54107,54.25,57.61,60.97,62.18,63.38,61.82,60.25
54109,76.92,76.25,75.58,79.92,84.27,83.74,83.2
55001,27.67,29.16,30.66,40.36,50.06,47.2,44.33
55003,55.65,51.88,48.11,47.32,46.53,60.1,73.68
55005,32.35,30.15,27.95,29.61,31.27,39.41,47.55
55007,29.19,26.2,23.21,25.62,28.03,31.76,35.49
55009,22.0,23.28,24.55,22.56,20.57,18.62,16.68
55011,25.25,22.22,19.2,17.08,14.97,15.16,15.34
55013,50.53,50.8,51.07,46.38,41.69,44.72,47.74
55015,1.75,2.28,2.8,2.63,2.45,2.8,3.15
55017,16.87,19.07,21.27,22.77,24.27,25.22,26.16
55019,51.19,48.14,45.08,40.02,34.97,41.94,48.92
55021,9.58,8.94,8.31,8.57,8.82,8.3,7.77
55023,25.63,31.14,36.64,36.54,36.43,39.02,41.6
55025,31.68,31.17,30.66,30.64,30.61,22.24,13.88
55027,9.58,9.39,9.2,10.43,11.66,11.51,11.36
55029,22.0,15.95,9.9,9.63,9.36,9.04,8.72
55031,45.85,47.22,48.58,41.44,34.3,32.2,30.11
55033,43.27,41.85,40.43,37.02,33.6,38.25,42.9
55035,45.3,44.08,42.85,45.04,47.23,36.41,25.59
55037,14.93,10.68,6.43,11.92,17.42,24.7,31.99
55039,12.93,10.62,8.31,10.67,13.03,11.34,9.64
55041,61.25,60.25,59.25,59.78,60.32,59.26,58.21
55043,52.98,50.27,47.56,48.81,50.06,52.51,54.96
55045,11.17,10.39,9.61,8.16,6.72,9.78,12.83
55047,25.25,23.58,21.9,23.7,25.51,32.88,40.26
55049,12.93,13.1,13.28,10.23,7.17,7.8,8.43
55051,41.29,36.45,31.61,40.84,50.06,49.49,48.92
55053,57.82,45.72,33.62,31.81,30.0,37.96,45.93
55055,18.91,17.51,16.11,14.36,12.61,11.3,9.99
55057,35.94,34.78,33.62,40.42,47.23,50.19,53.15
55059,44.54,45.72,46.9,44.29,41.69,35.01,28.33
55061,12.93,11.42,9.9,10.19,10.48,8.0,5.51
55063,37.15,40.76,44.38,41.73,39.08,32.62,26.16
55065,18.91,20.4,21.9,22.8,23.69,28.95,34.21
55067,48.39,49.73,51.07,47.68,44.3,45.12,45.93
55069,17.29,15.03,12.77,13.09,13.41,17.6,21.8
55071,12.45,14.28,16.11,19.25,22.39,19.17,15.95
55073,20.22,20.74,21.27,18.12,14.97,15.16,15.34
55075,29.83,31.72,33.62,36.35,39.08,38.06,37.05
55077,30.63,27.59,24.55,25.8,27.04,26.08,25.11
55078,95.45,96.69,97.93,98.01,98.09,93.33,88.57
55079,80.36,80.14,79.91,79.16,78.41,74.77,71.13
55081,45.3,41.91,38.52,37.48,36.43,33.57,30.71
55083,13.88,11.89,9.9,12.44,14.97,14.2,13.43
55085,19.48,15.65,11.81,11.48,11.15,12.91,14.67
55087,8.47,9.18,9.9,10.52,11.15,9.22,7.29
55089,0.57,0.97,1.37,1.6,1.82,1.9,1.97
55091,32.35,33.88,35.4,35.18,34.97,27.88,20.78
55093,28.33,27.32,26.3,21.86,17.42,12.21,7.0
55095,19.48,16.89,14.29,15.86,17.42,17.86,18.3
55097,40.69,40.24,39.8,37.05,34.3,29.94,25.59
55099,35.31,33.46,31.61,30.8,30.0,39.32,48.63
55101,31.68,30.5,29.32,30.63,31.94,34.34,36.73
55103,38.24,37.87,37.5,40.15,42.8,44.52,46.24
55105,42.02,42.82,43.62,42.66,41.69,38.59,35.49
55107,61.25,56.16,51.07,48.1,45.13,49.54,53.95
55109,2.96,2.23,1.5,1.02,0.54,1.1,1.65
55111,25.25,23.26,21.27,21.21,21.15,18.73,16.3
55113,60.39,57.53,54.66,60.86,67.07,62.29,57.51
55115,21.43,22.32,23.21,21.35,19.49,24.42,29.34
55117,9.96,9.78,9.61,8.16,6.72,7.94,9.17
55119,29.83,29.26,28.69,23.62,18.54,25.04,31.54
55121,24.67,18.98,13.28,12.22,11.15,13.04,14.93
55123,48.39,51.13,53.87,58.22,62.58,58.26,53.95
55125,38.78,41.2,43.62,42.66,41.69,35.51,29.34
55127,34.0,33.22,32.44,30.94,29.43,22.38,15.34
55129,29.83,30.72,31.61,35.61,39.62,41.71,43.79
55131,1.81,1.66,1.5,1.28,1.05,1.23,1.4
55133,1.05,1.04,1.02,1.08,1.15,1.1,1.05
55135,14.93,16.53,18.12,20.62,23.12,19.98,16.84
55137,18.91,21.33,23.75,25.17,26.59,26.66,26.73
55139,26.58,27.26,27.95,29.28,30.61,28.38,26.16
55141,18.91,18.51,18.12,19.35,20.57,23.36,26.16
56001,93.76,92.42,91.09,88.92,86.75,79.45,72.15
56003,16.87,21.32,25.76,30.03,34.3,34.66,35.01
56005,2.96,4.84,6.72,16.12,25.51,23.9,22.28
56007,42.79,41.86,40.94,39.66,38.38,39.7,41.02
56009,9.58,8.66,7.74,8.28,8.82,10.82,12.83
56011,0.57,1.46,2.36,3.25,4.14,6.8,9.45
56013,36.68,38.24,39.8,41.04,42.29,45.24,48.19
56015,58.29,54.68,51.07,39.8,28.54,26.46,24.38
56017,12.45,17.18,21.9,34.95,47.99,52.75,57.51
56019,6.02,3.93,1.85,14.44,27.04,41.0,54.96
56021,15.57,16.18,16.78,17.66,18.54,15.1,11.65
56023,5.41,7.31,9.2,11.3,13.41,11.52,9.64
