FIPS,2014 EPL_AGE17,2015 EPL_AGE17,2016 EPL_AGE17,2017 EPL_AGE17,2018 EPL_AGE17,2019 EPL_AGE17,2020 EPL_AGE17
27053,43.94,44.92,45.91,46.16,46.42,47.24,48.06
27055,36.84,36.12,35.4,37.7,39.99,43.56,47.14
27057,30.47,34.21,37.95,35.61,33.27,33.22,33.16
27059,80.77,79.46,78.16,76.1,74.05,72.7,71.36
27061,31.68,32.34,33.01,33.14,33.27,32.56,31.86
27063,43.9,45.13,46.35,45.68,45.02,44.5,43.98
27065,47.09,44.1,41.1,40.54,39.99,39.74,39.5
27067,63.2,66.2,69.21,72.25,75.29,77.35,79.41
27069,38.36,37.58,36.8,38.4,39.99,38.95,37.91
27071,18.02,16.53,15.03,13.96,12.89,11.57,10.25
27073,25.69,23.1,20.5,18.7,16.91,19.85,22.79
27075,7.99,8.23,8.47,7.77,7.07,7.82,8.56
27077,14.07,11.64,9.2,9.95,10.7,17.28,23.87
27079,76.5,75.85,75.2,73.91,72.62,72.72,72.82
27081,38.9,43.95,49.0,54.08,59.15,64.5,69.86
27083,71.31,75.28,79.24,81.68,84.11,86.31,88.51
27085,72.97,70.56,68.16,65.54,62.91,62.64,62.38
27087,97.33,97.47,97.61,97.85,98.09,98.17,98.25
27089,53.17,55.38,57.59,56.68,55.78,59.08,62.38
27091,34.99,36.82,38.65,38.64,38.62,41.3,43.98
27093,77.2,77.79,78.38,77.49,76.6,77.57,78.55
27095,76.76,75.06,73.35,74.98,76.6,75.48,74.35
27097,66.67,66.16,65.65,65.73,65.81,68.59,71.36
27099,80.04,80.47,80.9,82.1,83.29,84.42,85.55
27101,32.25,31.66,31.07,32.63,34.19,37.48,40.77
27103,41.83,43.6,45.37,45.19,45.02,46.54,48.06
27105,86.63,88.36,90.1,91.06,92.01,93.32,94.62
27107,54.66,55.36,56.06,60.06,64.06,67.71,71.36
27109,78.16,79.02,79.88,80.02,80.17,80.33,80.49
27111,31.39,33.51,35.63,37.81,39.99,41.98,43.98
27113,59.57,59.0,58.42,61.24,64.06,64.47,64.89
27115,29.45,28.04,26.62,25.08,23.53,22.32,21.1
27117,73.83,76.25,78.67,80.27,81.88,85.2,88.51
27119,59.79,62.11,64.44,67.83,71.22,74.89,78.55
27121,30.5,31.26,32.03,31.47,30.91,29.97,29.03
27123,56.35,59.12,61.89,62.98,64.06,65.22,66.39
27125,74.31,76.36,78.41,78.84,79.27,79.88,80.49
27127,71.47,73.91,76.35,76.88,77.4,80.1,82.81
27129,44.35,46.24,48.14,52.64,57.15,59.76,62.38
27131,49.19,47.07,44.95,44.98,45.02,45.4,45.77
27133,79.43,81.44,83.44,83.09,82.74,81.08,79.41
27135,82.08,81.52,80.96,79.18,77.4,77.0,76.61
27137,12.83,13.15,13.47,14.26,15.06,15.55,16.04
27139,96.28,95.98,95.67,95.52,95.38,94.78,94.18
27141,93.89,93.32,92.74,92.38,92.01,91.66,91.31
27143,78.54,77.06,75.58,73.4,71.22,69.44,67.66
27145,50.97,52.62,54.28,56.72,59.15,62.02,64.89
27147,85.74,85.42,85.1,84.9,84.69,84.94,85.2
27149,28.27,29.08,29.89,31.02,32.16,34.44,36.73
27151,29.51,36.77,44.03,47.77,51.51,54.94,58.37
27153,71.22,71.08,70.93,70.22,69.5,71.16,72.82
27155,29.19,26.87,24.55,27.11,29.67,26.77,23.87
27157,48.46,47.94,47.41,43.02,38.62,39.7,40.77
27159,66.99,71.78,76.57,79.66,82.74,84.94,87.14
27161,64.66,62.91,61.16,63.48,65.81,66.74,67.66
27163,85.55,84.66,83.76,82.82,81.88,81.18,80.49
27165,76.15,75.23,74.31,75.46,76.6,77.14,77.69
27167,60.39,58.8,57.21,50.22,43.23,44.5,45.77
27169,8.31,8.69,9.07,9.18,9.3,9.58,9.87
27171,95.8,95.78,95.77,95.67,95.57,95.35,95.13
27173,59.12,59.42,59.73,60.11,60.49,62.69,64.89
28001,33.43,40.3,47.18,39.04,30.91,35.2,39.5
28003,68.0,68.59,69.18,68.14,67.11,65.35,63.59
28005,35.05,34.58,34.1,31.88,29.67,29.35,29.03
28007,85.64,85.43,85.23,85.54,85.86,85.71,85.55
28009,66.32,61.68,57.05,49.42,41.8,38.77,35.74
28011,82.55,82.64,82.74,82.74,82.74,82.32,81.89
28013,73.73,74.26,74.79,73.01,71.22,69.99,68.75
28015,21.24,20.71,20.18,18.55,16.91,16.2,15.5
28017,83.41,83.23,83.06,82.47,81.88,82.34,82.81
28019,57.24,56.56,55.87,51.72,47.56,45.77,43.98
28021,47.25,42.7,38.14,39.97,41.8,46.3,50.8
28023,65.52,64.31,63.1,58.07,53.04,52.62,52.2
28025,80.32,77.98,75.64,69.27,62.91,61.33,59.74
28027,94.72,94.18,93.63,93.8,93.98,93.38,92.78
28029,68.23,68.84,69.44,66.75,64.06,63.82,63.59
28031,83.51,82.38,81.25,81.99,82.74,81.08,79.41
28033,91.75,91.16,90.58,89.96,89.33,88.68,88.03
28035,58.74,58.64,58.55,60.16,61.76,63.33,64.89
28037,77.71,77.67,77.62,75.12,72.62,70.14,67.66
28039,88.63,89.03,89.43,90.08,90.74,91.02,91.31
28041,24.45,24.85,25.25,22.6,19.96,19.85,19.73
28043,68.13,68.08,68.04,68.77,69.5,71.92,74.35
28045,49.73,49.35,48.97,42.01,35.05,31.14,27.24
28047,71.6,73.29,74.98,75.13,75.29,74.82,74.35
28049,85.07,83.43,81.79,80.98,80.17,78.93,77.69
28051,92.23,91.92,91.6,90.46,89.33,88.24,87.14
28053,93.09,93.06,93.03,91.88,90.74,90.85,90.96
28055,1.24,1.51,1.78,1.65,1.53,1.28,1.02
28057,46.04,46.56,47.09,45.16,43.23,43.6,43.98
28059,76.66,75.7,74.75,72.12,69.5,68.58,67.66
28061,60.74,60.04,59.34,58.24,57.15,56.87,56.59
28063,64.25,63.22,62.18,60.66,59.15,54.42,49.68
28065,39.29,35.07,30.85,27.78,24.71,24.59,24.47
28067,84.15,84.71,85.26,85.56,85.86,85.53,85.2
28069,39.13,34.28,29.42,22.7,15.98,14.71,13.43
28071,6.97,7.26,7.55,8.42,9.3,11.12,12.95
28073,86.66,86.06,85.45,84.78,84.11,83.46,82.81
28075,71.89,71.62,71.35,70.43,69.5,69.12,68.75
28077,73.48,75.72,77.97,78.26,78.54,78.97,79.41
28079,95.64,95.37,95.1,92.92,90.74,90.04,89.34
28081,87.3,87.32,87.33,86.93,86.53,86.24,85.96
28083,90.74,92.1,93.47,94.06,94.65,94.73,94.81
28085,82.94,81.48,80.01,78.31,76.6,72.13,67.66
28087,74.15,71.5,68.86,70.04,71.22,71.29,71.36
28089,87.23,86.61,85.99,85.64,85.29,84.93,84.56
28091,79.56,74.64,69.72,66.32,62.91,64.65,66.39
28093,46.48,46.08,45.69,42.16,38.62,37.18,35.74
28095,59.09,60.74,62.4,59.78,57.15,56.18,55.22
28097,60.2,59.04,57.88,56.83,55.78,57.08,58.37
28099,95.45,95.2,94.94,95.01,95.07,94.52,93.98
28101,81.88,83.32,84.75,85.02,85.29,83.59,81.89
28103,86.72,86.46,86.21,85.16,84.11,83.0,81.89
28105,6.02,5.86,5.7,6.22,6.75,7.46,8.18
28107,89.59,88.62,87.65,86.17,84.69,84.62,84.56
28109,67.91,64.04,60.17,56.6,53.04,53.36,53.69
28111,68.67,66.8,64.92,64.49,64.06,61.9,59.74
28113,89.97,90.22,90.48,90.06,89.65,89.49,89.34
28115,89.33,90.1,90.86,91.58,92.3,92.11,91.92
28117,61.38,59.78,58.17,55.6,53.04,54.81,56.59
28119,83.67,82.64,81.6,79.1,76.6,70.74,64.89
28121,75.96,75.91,75.87,72.68,69.5,66.54,63.59
28123,89.43,89.88,90.32,90.53,90.74,91.76,92.78
28125,82.46,82.49,82.52,79.96,77.4,75.88,74.35
28127,86.34,85.0,83.67,80.54,77.4,75.11,72.82
28129,77.3,75.47,73.64,74.46,75.29,69.44,63.59
28131,55.97,53.71,51.45,48.93,46.42,46.1,45.77
28133,64.6,64.14,63.67,60.41,57.15,53.42,49.68
28135,30.88,28.8,26.71,24.16,21.62,21.36,21.1
28137,78.67,77.14,75.61,69.84,64.06,64.47,64.89
28139,77.52,78.86,80.2,80.18,80.17,79.36,78.55
28141,43.27,44.4,45.53,45.28,45.02,42.9,40.77
28143,96.91,96.91,96.91,96.94,96.98,96.8,96.63
28145,83.79,84.16,84.53,84.61,84.69,84.62,84.56
28147,82.71,80.18,77.65,72.96,68.26,65.92,63.59
28149,82.33,82.36,82.39,79.9,77.4,75.88,74.35
28151,91.24,90.74,90.23,89.78,89.33,88.92,88.51
28153,83.76,84.06,84.37,82.72,81.06,82.34,83.61
28155,73.19,72.19,71.19,71.21,71.22,70.54,69.86
28157,42.22,41.76,41.29,39.38,37.47,37.1,36.73
28159,68.7,67.81,66.92,64.34,61.76,57.72,53.69
28161,62.53,61.64,60.74,58.94,57.15,54.68,52.2
28163,73.38,73.76,74.15,75.38,76.6,73.23,69.86
29001,8.66,9.17,9.68,8.77,7.86,10.95,14.04
29003,55.17,55.7,56.22,58.36,60.49,61.43,62.38
29005,17.61,15.95,14.29,14.68,15.06,18.92,22.79
29007,66.09,63.21,60.33,61.62,62.91,62.04,61.17
29009,58.58,56.66,54.73,54.62,54.5,56.44,58.37
29011,83.32,81.8,80.29,77.79,75.29,72.02,68.75
29013,72.4,73.16,73.93,72.58,71.22,69.99,68.75
29015,5.35,5.64,5.92,6.34,6.75,7.06,7.38
29017,47.95,46.22,44.48,44.75,45.02,44.5,43.98
29019,23.81,24.54,25.28,25.0,24.71,25.98,27.24
29021,55.24,55.46,55.68,55.73,55.78,55.5,55.22
29023,56.64,59.65,62.66,64.89,67.11,69.24,71.36
29025,73.35,73.42,73.48,73.76,74.05,71.96,69.86
29027,38.62,37.52,36.42,35.3,34.19,35.46,36.73
29029,9.33,9.8,10.28,8.96,7.64,8.29,8.94
29031,33.81,34.47,35.12,35.7,36.29,37.1,37.91
29033,63.29,58.85,54.41,54.46,54.5,52.65,50.8
29035,74.91,73.99,73.07,77.48,81.88,80.21,78.55
29037,85.23,84.13,83.03,81.15,79.27,77.94,76.61
29039,56.03,62.5,68.96,72.12,75.29,76.92,78.55
29041,44.57,48.25,51.93,54.54,57.15,57.76,58.37
29043,89.3,89.02,88.73,88.3,87.87,87.22,86.57
29045,62.91,61.84,60.78,60.63,60.49,60.83,61.17
29047,82.23,81.66,81.09,79.82,78.54,77.57,76.61
29049,70.3,70.95,71.6,69.93,68.26,68.5,68.75
29051,55.87,55.4,54.92,53.98,53.04,53.36,53.69
29053,44.73,43.6,42.47,42.85,43.23,45.18,47.14
29055,65.71,66.1,66.48,63.48,60.49,60.12,59.74
29057,35.37,33.86,32.35,31.63,30.91,29.97,29.03
29059,65.65,66.36,67.08,71.18,75.29,73.32,71.36
29061,85.77,87.1,88.44,87.79,87.14,87.82,88.51
29063,4.11,4.23,4.36,4.08,3.79,5.58,7.38
29065,53.01,55.0,56.99,56.38,55.78,53.99,52.2
29067,34.48,35.44,36.39,36.34,36.29,41.72,47.14
29069,84.78,86.23,87.68,87.78,87.87,87.95,88.03
29071,68.04,66.06,64.09,62.93,61.76,61.46,61.17
29073,35.21,34.43,33.65,33.92,34.19,32.66,31.13
29075,71.92,72.6,73.29,75.91,78.54,82.56,86.57
29077,27.38,28.76,30.15,31.16,32.16,32.01,31.86
29079,65.14,65.32,65.49,63.62,61.76,71.12,80.49
29081,69.18,74.4,79.62,79.08,78.54,79.52,80.49
29083,45.27,46.74,48.2,48.63,49.06,49.37,49.68
29085,4.71,4.95,5.19,5.03,4.87,5.27,5.67
29087,16.05,18.49,20.92,23.21,25.5,26.37,27.24
29089,45.53,44.92,44.32,46.69,49.06,44.92,40.77
29091,74.66,74.9,75.14,71.7,68.26,71.94,75.62
29093,35.72,33.66,31.61,31.26,30.91,31.38,31.86
29095,69.5,70.48,71.47,70.48,69.5,69.68,69.86
29097,84.75,84.78,84.81,84.46,84.11,83.86,83.61
29099,72.81,71.92,71.03,69.07,67.11,66.0,64.89
29101,42.02,40.74,39.45,39.03,38.62,39.7,40.77
29103,69.72,72.54,75.36,71.81,68.26,70.54,72.82
29105,74.82,74.42,74.02,76.28,78.54,80.21,81.89
29107,64.44,63.34,62.24,62.0,61.76,60.75,59.74
29109,86.12,85.93,85.74,85.52,85.29,85.93,86.57
29111,53.87,52.84,51.8,55.48,59.15,57.87,56.59
29113,90.83,90.08,89.33,88.24,87.14,86.85,86.57
29115,70.46,69.28,68.1,69.66,71.22,70.54,69.86
29117,29.96,32.69,35.43,37.02,38.62,37.68,36.73
29119,90.39,90.15,89.91,88.89,87.87,88.44,89.02
29121,66.03,67.53,69.02,68.64,68.26,67.96,67.66
29123,59.28,59.6,59.92,57.21,54.5,60.45,66.39
29125,50.21,42.25,34.29,30.35,26.42,27.72,29.03
29127,61.41,63.65,65.9,69.26,72.62,71.24,69.86
29129,71.19,76.41,81.63,83.74,85.86,81.77,77.69
29131,65.62,65.3,64.98,66.62,68.26,69.06,69.86
29133,46.1,47.63,49.16,46.2,43.23,38.2,33.16
29135,78.86,81.9,84.94,84.82,84.69,84.15,83.61
29137,50.14,48.95,47.76,48.41,49.06,46.52,43.98
29139,55.65,55.98,56.32,55.41,54.5,51.28,48.06
29141,36.36,39.47,42.57,47.8,53.04,56.39,59.74
29143,59.76,61.13,62.5,63.28,64.06,64.47,64.89
29145,77.4,75.3,73.19,74.24,75.29,74.82,74.35
29147,4.46,4.17,3.88,3.69,3.5,3.58,3.66
29149,46.67,47.45,48.23,47.9,47.56,52.08,56.59
29151,70.26,66.73,63.2,62.48,61.76,62.07,62.38
29153,10.76,12.1,13.44,16.4,19.36,18.08,16.8
29155,90.77,90.51,90.26,89.96,89.65,89.34,89.02
29157,74.5,75.24,75.99,74.3,72.62,70.14,67.66
29159,81.6,81.71,81.82,81.85,81.88,82.34,82.81
29161,31.2,31.76,32.31,32.24,32.16,33.22,34.28
29163,36.55,38.18,39.8,41.52,43.23,49.91,56.59
29165,69.4,69.73,70.07,69.78,69.5,70.43,71.36
29167,67.3,66.72,66.13,62.64,59.15,60.76,62.38
29169,60.3,57.07,53.84,50.13,46.42,46.78,47.14
29171,41.32,40.3,39.29,46.9,54.5,57.84,61.17
29173,37.7,37.76,37.82,36.43,35.05,37.91,40.77
29175,46.8,47.93,49.06,46.14,43.23,43.6,43.98
29177,70.04,67.55,65.07,61.11,57.15,57.76,58.37
29179,34.77,32.97,31.17,27.94,24.71,19.07,13.43
29181,58.01,59.28,60.55,58.85,57.15,56.87,56.59
29183,78.61,77.33,76.06,72.78,69.5,67.94,66.39
29185,12.35,12.6,12.86,15.3,17.73,20.26,22.79
29186,48.04,49.32,50.59,45.29,39.99,39.74,39.5
29187,27.95,31.52,35.08,34.64,34.19,34.24,34.28
29189,49.51,49.08,48.65,48.1,47.56,48.62,49.68
29195,49.86,53.5,57.15,57.15,57.15,59.16,61.17
29197,82.87,84.82,86.76,88.75,90.74,89.38,88.03
29199,94.11,94.62,95.13,95.35,95.57,96.1,96.63
29201,70.01,70.06,70.11,69.8,69.5,71.92,74.35
29203,55.14,51.22,47.31,44.56,41.8,42.12,42.43
29205,64.98,65.09,65.2,69.62,74.05,74.84,75.62
29207,40.94,42.52,44.09,46.58,49.06,47.42,45.77
29209,7.13,6.34,5.54,5.33,5.13,5.12,5.12
29211,57.15,56.45,55.75,50.39,45.02,50.12,55.22
29213,34.54,33.75,32.95,34.0,35.05,35.39,35.74
29215,35.66,49.64,63.61,50.54,37.47,39.95,42.43
29217,78.83,77.94,77.05,73.28,69.5,74.02,78.55
29219,75.1,75.9,76.7,74.66,72.62,71.24,69.86
29221,58.96,58.93,58.9,59.02,59.15,62.77,66.39
29223,26.71,28.4,30.09,31.13,32.16,29.31,26.45
29225,91.66,92.01,92.36,92.66,92.96,93.17,93.38
29227,22.6,21.82,21.04,25.98,30.91,32.6,34.28
29229,81.53,81.38,81.22,81.14,81.06,84.78,88.51
29510,22.57,22.3,22.03,20.7,19.36,18.08,16.8
30001,8.82,9.75,10.67,10.46,10.25,8.64,7.03
30003,98.85,98.94,99.04,99.06,99.08,99.18,99.27
30005,96.82,97.01,97.2,97.15,97.1,97.22,97.33
30007,36.96,30.29,23.62,21.49,19.36,18.08,16.8
30009,10.19,10.0,9.81,9.56,9.3,9.44,9.58
30011,6.78,13.11,19.45,18.59,17.73,17.73,17.73
30013,47.44,48.68,49.92,50.72,51.51,53.36,55.22
30015,83.44,80.28,77.11,73.3,69.5,65.33,61.17
30017,39.19,39.29,39.38,41.3,43.23,38.76,34.28
30019,3.69,8.34,12.99,21.33,29.67,31.98,34.28
30021,24.2,32.71,41.23,38.76,36.29,34.72,33.16
30023,6.18,4.12,2.07,2.24,2.42,1.78,1.15
30025,78.92,81.61,84.3,76.28,68.26,79.4,90.55
30027,13.5,18.61,23.72,24.61,25.5,29.89,34.28
30029,51.16,49.79,48.42,48.74,49.06,47.42,45.77
30031,23.53,24.47,25.41,25.06,24.71,23.75,22.79
30033,54.35,40.42,26.49,29.33,32.16,43.69,55.22
30035,98.38,98.28,98.19,98.24,98.28,98.15,98.03
30037,7.07,8.28,9.49,8.57,7.64,7.78,7.92
30039,5.38,7.44,9.49,7.77,6.05,6.72,7.38
30041,90.45,91.36,92.26,93.12,93.98,94.46,94.94
30043,40.05,35.2,30.34,30.63,30.91,32.6,34.28
30045,14.14,8.6,3.06,5.76,8.47,21.38,34.28
30047,75.42,76.58,77.75,75.9,74.05,71.4,68.75
30049,39.76,39.7,39.64,39.82,39.99,40.38,40.77
30051,11.46,11.78,12.1,26.04,39.99,46.84,53.69
30053,8.85,8.42,7.99,8.64,9.3,10.79,12.29
30055,13.47,19.87,26.27,24.9,23.53,27.7,31.86
30057,5.25,3.77,2.29,2.2,2.1,2.53,2.96
30059,30.66,33.96,37.25,29.44,21.62,16.96,12.29
30061,5.44,6.42,7.39,7.93,8.47,12.26,16.04
30063,13.88,14.39,14.9,14.64,14.39,14.22,14.04
30065,29.1,36.18,43.27,37.71,32.16,24.94,17.73
30067,11.24,11.91,12.58,11.94,11.3,9.61,7.92
30069,9.01,6.58,4.14,12.52,20.89,16.27,11.65
30071,45.34,45.1,44.86,55.34,65.81,66.74,67.66
30073,76.31,77.46,78.61,81.36,84.11,80.36,76.61
30075,12.77,7.8,2.83,2.46,2.1,2.44,2.77
30077,1.97,1.52,1.08,1.14,1.21,1.06,0.92
30079,11.65,44.27,76.89,71.35,65.81,64.7,63.59
30081,26.07,24.36,22.64,21.0,19.36,18.08,16.8
30083,54.95,66.22,77.49,76.39,75.29,81.66,88.03
30085,98.15,98.34,98.54,98.72,98.89,99.06,99.24
30087,95.61,96.02,96.43,96.59,96.75,95.59,94.43
30089,11.97,10.81,9.65,8.76,7.86,8.21,8.56
30091,30.31,34.18,38.05,35.66,33.27,34.5,35.74
30093,23.18,21.1,19.01,21.27,23.53,25.85,28.17
30095,30.15,31.82,33.49,37.64,41.8,40.65,39.5
30097,85.8,73.6,61.41,46.78,32.16,32.01,31.86
30099,59.89,63.04,66.19,67.22,68.26,73.84,79.41
30101,14.77,13.9,13.02,15.78,18.53,17.66,16.8
30103,1.72,8.22,14.71,17.04,19.36,9.84,0.32
30105,46.93,49.11,51.29,47.26,43.23,50.8,58.37
30107,5.54,32.81,60.08,68.34,76.6,53.87,31.13
30109,34.07,38.36,42.66,69.18,95.7,90.83,85.96
30111,61.64,62.82,63.99,65.55,67.11,67.39,67.66
31001,61.86,64.33,66.79,69.01,71.22,72.79,74.35
31003,58.17,58.25,58.33,63.3,68.26,69.81,71.36
31005,98.69,98.39,98.09,94.42,90.74,90.29,89.85
31007,30.05,45.68,61.32,53.87,46.42,64.61,82.81
31009,81.31,80.78,80.26,61.74,43.23,29.02,14.8
31011,54.25,56.27,58.29,61.18,64.06,66.4,68.75
31013,81.25,83.12,85.0,85.43,85.86,84.74,83.61
31015,51.1,59.4,67.69,58.38,49.06,29.0,8.94
31017,44.29,35.53,26.77,24.2,21.62,26.74,31.86
31019,59.03,60.3,61.57,62.82,64.06,65.86,67.66
31021,33.72,39.61,45.5,47.95,50.4,51.3,52.2
31023,62.75,65.31,67.88,67.49,67.11,66.0,64.89
31025,77.46,76.92,76.38,76.89,77.4,75.88,74.35
31027,77.65,78.66,79.66,81.88,84.11,85.34,86.57
31029,77.11,80.4,83.7,61.16,38.62,49.18,59.74
31031,21.2,25.36,29.51,34.06,38.62,52.5,66.39
31033,68.26,68.8,69.34,70.98,72.62,67.5,62.38
31035,70.71,71.73,72.75,75.08,77.4,77.54,77.69
31037,95.38,96.18,96.98,97.04,97.1,97.24,97.39
31039,72.52,74.62,76.73,78.0,79.27,79.34,79.41
31041,54.5,58.31,62.11,63.96,65.81,70.08,74.35
31043,96.63,96.39,96.15,96.14,96.12,96.26,96.4
31045,5.79,6.97,8.15,8.55,8.95,10.12,11.3
31047,93.95,93.78,93.6,93.79,93.98,94.08,94.18
31049,50.88,32.61,14.33,19.92,25.5,21.62,17.73
31051,81.73,82.41,83.09,83.6,84.11,85.04,85.96
31053,62.27,62.4,62.53,66.88,71.22,74.46,77.69
31055,86.21,86.85,87.49,87.68,87.87,87.95,88.03
31057,25.41,23.21,21.01,56.51,92.01,84.31,76.61
31059,36.45,32.25,28.05,25.3,22.54,23.5,24.47
31061,19.99,16.79,13.59,13.51,13.44,13.44,13.43
31063,22.51,24.21,25.92,23.4,20.89,21.84,22.79
31065,57.56,56.35,55.14,51.35,47.56,49.18,50.8
31067,43.14,44.5,45.85,46.71,47.56,52.96,58.37
31069,4.58,10.1,15.63,19.58,23.53,32.98,42.43
31071,46.58,35.94,25.31,25.86,26.42,35.2,43.98
31073,80.67,58.76,36.84,26.41,15.98,14.71,13.43
31075,36.23,27.97,19.71,34.38,49.06,62.34,75.62
31077,70.52,70.64,70.77,69.51,68.26,63.32,58.37
31079,90.58,91.31,92.04,92.71,93.38,93.9,94.43
31081,78.73,77.38,76.03,75.04,74.05,72.7,71.36
31083,27.28,38.8,50.33,50.92,51.51,52.6,53.69
31085,28.84,21.54,14.23,27.11,39.99,38.95,37.91
31087,23.69,30.9,38.11,45.58,53.04,65.8,78.55
31089,65.17,67.38,69.6,72.45,75.29,78.27,81.25
31091,4.27,2.72,1.18,2.07,2.96,12.87,22.79
31093,65.58,65.83,66.09,70.07,74.05,76.3,78.55
31095,35.18,36.42,37.66,42.61,47.56,41.65,35.74
31097,9.84,11.24,12.64,12.53,12.42,13.61,14.8
31099,68.32,70.93,73.54,77.3,81.06,83.51,85.96
31101,24.39,25.78,27.16,24.02,20.89,23.67,26.45
31103,1.66,11.24,20.82,36.17,51.51,61.43,71.36
31105,62.69,58.1,53.52,53.28,53.04,34.54,16.04
31107,68.42,72.32,76.22,74.42,72.62,74.61,76.61
31109,53.55,55.36,57.18,58.16,59.15,59.44,59.74
31111,74.94,74.51,74.08,74.06,74.05,73.44,72.82
31113,91.88,90.88,89.88,93.1,96.31,96.14,95.96
31115,40.24,27.38,14.52,7.99,1.46,8.13,14.8
31117,27.63,33.83,40.02,48.58,57.15,28.75,0.35
31119,77.24,79.7,82.17,82.73,83.29,84.62,85.96
31121,60.52,56.97,53.42,49.92,46.42,48.61,50.8
31123,69.34,71.65,73.96,74.01,74.05,70.86,67.66
31125,52.82,52.22,51.61,53.7,55.78,52.73,49.68
31127,25.47,26.78,28.08,30.12,32.16,35.03,37.91
31129,18.59,20.16,21.74,23.22,24.71,25.98,27.24
31131,65.01,66.65,68.29,71.17,74.05,75.87,77.69
31133,29.13,28.75,28.37,28.42,28.46,35.45,42.43
31135,61.06,61.72,62.37,70.82,79.27,81.04,82.81
31137,72.14,74.91,77.68,73.59,69.5,71.92,74.35
31139,80.83,80.12,79.4,80.64,81.88,81.56,81.25
31141,88.06,88.42,88.79,88.73,88.67,89.61,90.55
31143,62.88,61.18,59.47,59.98,60.49,59.43,58.37
31145,49.98,55.06,60.14,58.64,57.15,64.98,72.82
31147,25.72,27.87,30.02,31.64,33.27,35.0,36.73
31149,7.51,5.16,2.8,3.63,4.46,24.22,43.98
31151,67.49,68.68,69.88,77.87,85.86,83.56,81.25
31153,94.52,94.58,94.65,94.65,94.65,94.42,94.18
31155,82.97,82.94,82.9,82.39,81.88,79.78,77.69
31157,73.8,76.77,79.75,80.82,81.88,82.34,82.81
31159,58.64,60.84,63.04,64.42,65.81,66.1,66.39
31161,60.46,59.14,57.82,55.43,53.04,53.36,53.69
31163,35.31,36.01,36.71,31.56,26.42,26.44,26.45
31165,12.48,18.13,23.78,26.72,29.67,52.64,75.62
31167,91.15,89.86,88.57,86.93,85.29,85.24,85.2
31169,28.69,29.8,30.91,39.24,47.56,52.08,56.59
31171,44.7,53.64,62.59,43.06,23.53,32.15,40.77
31173,99.71,99.74,99.78,99.73,99.68,99.7,99.71
31175,38.17,41.99,45.81,49.42,53.04,49.4,45.77
31177,69.6,70.76,71.92,74.66,77.4,78.4,79.41
31179,12.0,13.4,14.8,16.66,18.53,19.81,21.1
31181,46.42,47.93,49.44,53.3,57.15,52.6,48.06
31183,2.93,5.28,7.64,8.47,9.3,5.07,0.83
31185,41.07,47.26,53.45,56.97,60.49,62.69,64.89
32001,63.01,61.83,60.65,58.22,55.78,57.08,58.37
32003,70.87,69.79,68.7,67.9,67.11,66.0,64.89
32005,10.35,9.22,8.09,7.28,6.46,5.79,5.12
32007,94.65,94.43,94.21,94.1,93.98,93.38,92.78
32009,5.86,12.32,18.78,20.2,21.62,11.24,0.86
32011,75.93,48.88,21.84,45.67,69.5,82.22,94.94
32013,93.51,94.02,94.52,94.25,93.98,92.79,91.6
32015,91.05,93.29,95.54,95.92,96.31,94.75,93.19
32017,88.7,56.64,24.58,14.37,4.17,10.1,16.04
32019,59.06,54.17,49.28,45.54,41.8,39.26,36.73
32021,15.92,12.28,8.63,7.34,6.05,4.58,3.12
32023,10.92,8.38,5.83,5.72,5.6,6.04,6.49
32027,9.46,7.44,5.41,4.79,4.17,4.92,5.67
32029,0.7,0.72,0.73,1.13,1.53,3.5,5.47
32031,51.38,49.78,48.17,47.3,46.42,44.42,42.43
32033,42.95,37.6,32.25,29.86,27.48,22.14,16.8
32510,31.26,29.08,26.9,27.19,27.48,27.82,28.17
33001,19.26,16.41,13.56,13.5,13.44,12.86,12.29
33003,4.62,4.31,4.01,3.64,3.28,3.12,2.96
33005,9.55,9.66,9.77,9.36,8.95,9.41,9.87
33007,5.09,4.33,3.57,3.87,4.17,4.35,4.52
33009,5.32,4.98,4.65,4.56,4.46,4.23,4.01
33011,45.14,41.72,38.3,35.23,32.16,30.6,29.03
33013,24.01,22.14,20.28,19.4,18.53,17.66,16.8
33015,33.49,30.16,26.84,24.23,21.62,20.67,19.73
33017,17.0,16.08,15.15,14.3,13.44,12.86,12.29
33019,18.97,18.44,17.92,16.49,15.06,14.55,14.04
34001,46.86,45.27,43.68,41.84,39.99,38.95,37.91
34003,38.84,38.76,38.68,37.48,36.29,36.51,36.73
34005,43.3,40.74,38.17,36.61,35.05,33.46,31.86
34007,63.36,62.23,61.1,60.13,59.15,59.44,59.74
34009,7.04,6.93,6.81,7.08,7.35,7.76,8.18
34011,64.28,65.95,67.62,68.56,69.5,72.56,75.62
34013,72.27,71.89,71.51,70.5,69.5,71.16,72.82
34015,60.36,58.19,56.03,53.22,50.4,48.77,47.14
34017,21.33,23.64,25.95,26.72,27.48,27.82,28.17
34019,38.81,34.56,30.31,26.92,23.53,21.17,18.81
34021,40.46,39.51,38.55,38.01,37.47,37.69,37.91
34023,43.84,43.71,43.58,43.4,43.23,44.5,45.77
34025,51.77,48.94,46.1,43.04,39.99,38.36,36.73
34027,52.18,49.38,46.58,43.28,39.99,37.86,35.74
