FIPS,2014 EPL_UNEMP,2015 EPL_UNEMP,2016 EPL_UNEMP,2017 EPL_UNEMP,2018 EPL_UNEMP,2019 EPL_UNEMP,2020 EPL_UNEMP,2021 EPL_UNEMP,2022 EPL_UNEMP
37063,47.06,44.74,42.41,43.66,44.9,45.26,45.61,43.0,40.38
37065,97.55,96.07,94.59,88.46,82.32,87.4,92.49,92.78,93.06
37067,66.35,68.36,70.36,67.9,65.45,58.58,51.72,59.74,67.77
37069,84.37,76.25,68.13,59.1,50.06,64.99,79.92,76.22,72.51
37071,87.17,84.88,82.59,76.13,69.68,69.91,70.15,62.04,53.93
37073,86.66,84.62,82.59,76.76,70.92,82.92,94.91,95.06,95.2
37075,69.91,75.5,81.09,76.7,72.32,46.18,20.05,55.02,89.98
37077,68.04,59.6,51.16,55.74,60.32,52.96,45.61,47.58,49.54
37079,83.25,85.34,87.42,90.14,92.87,77.83,62.79,64.31,65.83
37081,69.02,64.9,60.78,59.66,58.54,63.62,68.71,63.96,59.21
37083,96.15,94.19,92.23,90.13,88.03,82.46,76.89,86.04,95.2
37085,85.42,85.08,84.75,83.54,82.32,80.18,78.04,69.82,61.6
37087,43.52,40.72,37.92,37.13,36.34,34.78,33.23,29.46,25.68
37089,49.38,35.53,21.68,16.46,11.24,13.16,15.09,20.38,25.68
37091,96.66,94.8,92.93,94.34,95.76,92.96,90.17,88.16,86.16
37093,91.05,91.64,92.23,91.16,90.1,89.05,88.0,83.6,79.19
37095,87.68,92.44,97.2,95.99,94.78,68.24,41.69,67.54,93.38
37097,78.13,75.52,72.91,65.72,58.54,52.98,47.42,47.4,47.38
37099,48.2,37.04,25.88,31.11,36.34,51.26,66.17,69.34,72.51
37101,68.04,64.41,60.78,55.42,50.06,43.86,37.65,33.44,29.24
37103,75.68,83.75,91.82,90.38,88.95,89.76,90.58,71.19,51.8
37105,79.05,79.56,80.07,81.19,82.32,72.56,62.79,61.0,59.21
37107,86.66,90.62,94.59,95.95,97.32,94.9,92.49,88.98,85.46
37109,81.76,78.68,75.61,70.53,65.45,60.65,55.86,49.26,42.67
37111,87.68,85.52,83.35,69.08,54.81,59.61,64.42,65.12,65.83
37113,63.01,49.16,35.31,34.15,32.99,40.2,47.42,36.55,25.68
37115,56.45,55.98,55.52,53.62,51.72,35.88,20.05,12.48,4.9
37117,96.66,96.23,95.8,95.7,95.61,95.5,95.39,95.61,95.83
37119,69.02,66.84,64.66,59.74,54.81,50.21,45.61,45.49,45.37
37121,75.68,60.92,46.16,37.7,29.24,35.47,41.69,59.82,77.95
37123,86.66,80.6,74.53,56.46,38.38,30.17,21.96,20.3,18.64
37125,59.82,58.4,56.99,51.95,46.91,45.38,43.86,45.62,47.38
37127,87.68,84.38,81.09,72.42,63.76,73.51,83.26,81.23,79.19
37129,68.04,65.04,62.05,62.06,62.07,58.96,55.86,53.83,51.8
37131,97.74,96.42,95.1,84.28,73.47,80.53,87.59,88.58,89.56
37133,85.42,89.18,92.93,92.72,92.52,90.57,88.61,83.9,79.19
37135,40.08,38.42,36.77,33.99,31.21,30.93,30.65,31.8,32.96
37137,60.74,68.72,76.7,79.51,82.32,63.09,43.86,45.62,47.38
37139,86.66,79.14,71.63,71.28,70.92,75.01,79.09,74.96,70.82
37141,74.91,79.48,84.05,80.97,77.9,81.89,85.87,82.53,79.19
37143,82.36,85.18,88.0,78.84,69.68,63.8,57.92,56.97,56.03
37145,88.19,92.0,95.8,91.54,87.29,79.4,71.51,50.37,29.24
37147,84.37,88.1,91.82,91.18,90.54,89.92,89.31,88.93,88.55
37149,80.58,72.1,63.61,54.26,44.9,35.16,25.43,32.9,40.38
37151,69.02,60.79,52.56,50.66,48.76,45.22,41.69,37.32,32.96
37153,95.73,93.98,92.23,92.38,92.52,91.17,89.82,92.82,95.83
37155,88.98,89.08,89.18,86.69,84.2,84.52,84.85,82.02,79.19
37157,85.42,83.26,81.09,70.7,60.32,67.26,74.19,77.34,80.5
37159,85.42,86.71,88.0,84.26,80.51,81.09,81.67,79.81,77.95
37161,93.98,89.68,85.39,85.75,86.11,82.6,79.09,76.47,73.85
37163,83.92,81.99,80.07,83.41,86.75,83.34,79.92,74.66,69.39
37165,97.13,96.66,96.18,96.82,97.45,97.69,97.93,97.69,97.45
37167,91.72,89.03,86.34,74.2,62.07,55.81,49.55,44.96,40.38
37169,69.91,64.69,59.47,61.61,63.76,55.59,47.42,54.51,61.6
37171,54.09,46.86,39.64,35.42,31.21,37.53,43.86,48.9,53.93
37173,59.82,56.19,52.56,62.44,72.32,71.91,71.51,80.03,88.55
37175,51.74,49.98,48.23,51.52,54.81,57.26,59.71,47.4,35.09
37177,97.96,96.7,95.45,71.18,46.91,38.78,30.65,31.8,32.96
37179,59.82,54.69,49.57,48.24,46.91,46.26,45.61,43.0,40.38
37181,82.36,86.47,90.58,90.9,91.21,89.91,88.61,86.68,84.76
37183,38.81,36.52,34.22,31.73,29.24,32.32,35.39,36.96,38.53
37185,64.02,74.04,84.05,86.77,89.49,91.21,92.93,94.62,96.31
37187,98.25,98.3,98.34,88.64,78.95,81.39,83.83,91.32,98.82
37189,75.68,75.1,74.53,76.22,77.9,84.8,91.69,93.44,95.2
37191,87.68,90.3,92.93,87.22,81.5,70.6,59.71,57.87,56.03
37193,93.98,88.28,82.59,68.7,54.81,56.36,57.92,65.89,73.85
37195,85.9,78.13,70.36,76.89,83.41,87.33,91.25,86.34,81.42
37197,55.21,52.39,49.57,48.24,46.91,50.38,53.85,56.53,59.21
37199,76.5,78.79,81.09,81.3,81.5,83.18,84.85,87.2,89.56
38001,1.56,2.53,3.5,2.93,2.36,1.62,0.89,1.18,1.46
38003,1.37,3.98,6.59,7.59,8.6,6.74,4.87,13.48,22.08
38005,18.53,29.08,39.64,47.22,54.81,42.73,30.65,19.62,8.59
38007,2.96,5.26,7.55,14.05,20.54,26.88,33.23,20.27,7.32
38009,6.08,5.35,4.62,13.25,21.88,23.66,25.43,25.56,25.68
38011,2.36,3.24,4.11,5.94,7.77,20.5,33.23,34.96,36.68
38013,1.91,2.48,3.06,3.5,3.95,5.65,7.35,6.97,6.59
38015,4.27,4.19,4.11,4.22,4.33,7.26,10.18,11.92,13.65
38017,8.05,7.58,7.1,9.17,11.24,13.75,16.26,15.42,14.57
38019,1.56,1.32,1.08,1.72,2.36,3.25,4.14,3.09,2.04
38021,0.83,3.06,5.28,7.38,9.49,12.29,15.09,16.87,18.64
38023,0.29,1.18,2.07,1.48,0.89,18.14,35.39,27.78,20.17
38025,9.04,11.02,12.99,15.08,17.17,11.02,4.87,7.68,10.5
38027,1.37,2.56,3.76,2.85,1.94,2.45,2.96,6.18,9.39
38029,8.05,8.99,9.93,6.28,2.64,4.14,5.63,4.52,3.4
38031,0.45,0.86,1.27,1.61,1.94,1.31,0.67,0.64,0.6
38033,0.38,0.38,0.38,1.84,3.31,9.78,16.26,40.06,63.86
38035,11.56,11.12,10.67,16.28,21.88,25.24,28.61,26.27,23.93
38037,3.85,4.92,5.99,6.54,7.1,4.76,2.42,9.15,15.88
38039,2.07,2.07,2.07,2.22,2.36,2.9,3.44,3.09,2.74
38041,1.02,3.15,5.28,4.61,3.95,25.68,47.42,42.97,38.53
38043,1.56,1.82,2.07,1.83,1.59,1.8,2.01,2.07,2.13
38045,2.07,2.31,2.55,1.64,0.73,1.21,1.69,3.3,4.9
38047,1.72,2.14,2.55,1.85,1.15,1.23,1.3,2.22,3.15
38049,8.05,6.81,5.57,4.44,3.31,22.5,41.69,42.18,42.67
38051,6.65,3.86,1.08,0.78,0.48,1.08,1.69,1.42,1.15
38053,4.27,8.09,11.91,16.23,20.54,19.52,18.49,11.7,4.9
38055,2.55,2.16,1.78,2.21,2.64,3.04,3.44,3.42,3.4
38057,14.74,10.15,5.57,3.36,1.15,3.39,5.63,9.64,13.65
38059,6.65,5.38,4.11,8.9,13.69,9.96,6.24,6.42,6.59
38061,9.04,12.91,16.78,21.44,26.11,31.88,37.65,31.66,25.68
38063,0.57,0.64,0.7,0.59,0.48,0.6,0.73,1.74,2.74
38065,9.65,6.88,4.11,17.66,31.21,21.6,12.0,13.94,15.88
38067,9.04,8.61,8.18,9.26,10.35,26.02,41.69,41.04,40.38
38069,1.37,1.72,2.07,1.74,1.4,2.18,2.96,2.54,2.13
38071,1.72,1.4,1.08,1.05,1.02,1.16,1.3,1.51,1.72
38073,9.04,6.83,4.62,3.49,2.36,9.9,17.44,16.66,15.88
38075,0.73,0.73,0.73,2.53,4.33,4.6,4.87,7.13,9.39
38077,7.48,7.03,6.59,9.52,12.45,13.77,15.09,13.29,11.49
38079,6.08,15.98,25.88,54.1,82.32,81.12,79.92,79.55,79.19
38081,0.57,0.65,0.73,1.54,2.36,2.66,2.96,3.44,3.91
38083,3.09,8.36,13.63,11.12,8.6,6.37,4.14,2.93,1.72
38085,99.59,99.51,99.43,99.28,99.14,99.4,99.65,99.74,99.84
38087,0.0,0.0,0.0,0.97,1.94,4.26,6.59,25.98,45.37
38089,4.27,6.43,8.6,12.35,16.11,14.06,12.0,13.94,15.88
38091,6.65,11.19,15.73,10.73,5.73,3.44,1.15,4.87,8.59
38093,5.7,5.64,5.57,10.84,16.11,28.9,41.69,45.62,49.54
38095,2.96,15.08,27.19,26.65,26.11,16.35,6.59,5.5,4.42
38097,3.85,4.71,5.57,9.01,12.45,12.67,12.89,9.74,6.59
38099,6.08,7.6,9.11,8.44,7.77,7.88,7.99,8.69,9.39
38101,3.85,4.41,4.97,8.1,11.24,20.94,30.65,29.94,29.24
38103,0.83,2.47,4.11,6.8,9.49,14.77,20.05,12.72,5.38
38105,0.83,2.16,3.5,4.98,6.46,13.26,20.05,15.77,11.49
39001,95.38,89.72,84.05,79.43,74.81,76.42,78.04,74.43,70.82
39003,78.13,69.46,60.78,59.66,58.54,60.66,62.79,69.11,75.44
39005,73.96,54.09,34.22,30.16,26.11,26.66,27.21,28.22,29.24
39007,64.02,65.58,67.14,72.2,77.26,80.26,83.26,86.41,89.56
39009,81.31,80.69,80.07,80.29,80.51,73.34,66.17,67.78,69.39
39011,28.84,21.82,14.8,16.51,18.22,18.36,18.49,17.18,15.88
39013,57.59,60.6,63.61,61.96,60.32,61.56,62.79,68.32,73.85
39015,77.3,71.65,66.0,58.86,51.72,45.42,39.12,40.9,42.67
39017,48.2,43.92,39.64,41.34,43.03,46.29,49.55,53.71,57.87
39019,43.52,45.88,48.23,41.55,34.87,30.15,25.43,29.2,32.96
39021,69.91,62.72,55.52,57.03,58.54,62.36,66.17,55.77,45.37
39023,75.68,75.65,75.61,76.44,77.26,78.59,79.92,81.56,83.2
39025,28.84,26.93,25.02,26.23,27.45,31.42,35.39,36.04,36.68
39027,73.96,60.06,46.16,53.24,60.32,61.56,62.79,56.16,49.54
39029,66.35,68.36,70.36,70.02,69.68,69.91,70.15,62.04,53.93
39031,57.59,50.64,43.68,52.88,62.07,66.79,71.51,73.47,75.44
39033,60.74,61.4,62.05,54.48,46.91,54.17,61.43,63.63,65.83
39035,80.58,81.58,82.59,84.0,85.41,85.13,84.85,85.51,86.16
39037,54.09,46.86,39.64,37.99,36.34,24.17,12.0,12.12,12.25
39039,52.88,51.22,49.57,42.22,34.87,36.99,39.12,46.52,53.93
39041,10.54,8.26,5.99,7.74,9.49,9.83,10.18,13.68,17.18
39043,52.88,57.47,62.05,55.4,48.76,56.59,64.42,69.93,75.44
39045,37.76,37.84,37.92,34.56,31.21,29.91,28.61,28.92,29.24
39047,68.04,59.6,51.16,54.85,58.54,54.04,49.55,44.96,40.38
39049,47.06,44.74,42.41,43.66,44.9,46.16,47.42,48.48,49.54
39051,52.88,46.91,40.94,39.66,38.38,38.75,39.12,32.4,25.68
39053,57.59,56.56,55.52,50.21,44.9,43.3,41.69,39.18,36.68
39055,15.31,15.06,14.8,13.02,11.24,12.06,12.89,15.76,18.64
39057,47.06,46.04,45.02,47.54,50.06,51.96,53.85,50.62,47.38
39059,81.76,80.54,79.31,76.39,73.47,62.6,51.72,49.55,47.38
39061,64.02,64.34,64.66,62.49,60.32,60.01,59.71,57.87,56.03
39063,45.62,38.6,31.58,30.41,29.24,27.33,25.43,27.33,29.24
39065,72.78,70.46,68.13,62.41,56.69,55.27,53.85,51.7,49.54
39067,31.01,25.79,20.57,36.14,51.72,60.22,68.71,57.04,45.37
39069,42.73,35.55,28.37,27.91,27.45,34.57,41.69,43.53,45.37
39071,93.19,87.46,81.73,74.35,66.97,57.19,47.42,45.04,42.67
39073,65.46,71.49,77.52,67.1,56.69,41.95,27.21,38.38,49.54
39075,19.33,14.63,9.93,7.83,5.73,6.86,7.99,7.29,6.59
39077,47.06,47.64,48.23,44.02,39.81,42.71,45.61,44.14,42.67
39079,82.87,86.86,90.86,92.86,94.87,87.79,80.71,76.61,72.51
39081,59.82,64.6,69.37,76.39,83.41,73.1,62.79,64.31,65.83
39083,42.73,41.18,39.64,43.28,46.91,41.15,35.39,28.74,22.08
39085,36.55,32.46,28.37,29.79,31.21,39.32,47.42,45.04,42.67
39087,51.74,56.26,60.78,61.42,62.07,56.9,51.72,41.44,31.15
39089,37.76,41.96,46.16,42.98,39.81,32.62,25.43,23.76,22.08
39091,54.09,45.43,36.77,38.29,39.81,40.75,41.69,33.68,25.68
39093,64.02,66.07,68.13,65.94,63.76,56.66,49.55,46.11,42.67
39095,85.42,83.58,81.73,80.34,78.95,81.1,83.26,83.23,83.2
39097,37.76,40.72,43.68,41.03,38.38,32.79,27.21,25.57,23.93
39099,76.5,76.06,75.61,79.51,83.41,85.7,88.0,87.08,86.16
39101,65.46,65.73,66.0,67.84,69.68,70.6,71.51,70.45,69.39
39103,22.86,19.3,15.73,15.28,14.84,14.4,13.97,15.58,17.18
39105,93.0,91.93,90.86,88.14,85.41,87.79,90.17,84.68,79.19
39107,25.76,23.72,21.68,15.14,8.6,9.39,10.18,8.39,6.59
39109,51.74,47.71,43.68,39.28,34.87,35.13,35.39,29.66,23.93
39111,50.72,47.87,45.02,56.0,66.97,56.29,45.61,55.72,65.83
39113,73.96,73.83,73.7,74.76,75.83,75.01,74.19,73.35,72.51
39115,57.59,63.98,70.36,56.01,41.66,36.16,30.65,42.29,53.93
39117,49.38,39.78,30.18,24.82,19.46,15.73,12.0,12.12,12.25
39119,65.46,63.12,60.78,64.54,68.31,63.12,57.92,52.65,47.38
39121,75.68,63.42,51.16,44.77,38.38,42.9,47.42,46.4,45.37
39123,28.84,28.61,28.37,32.36,36.34,30.88,25.43,24.68,23.93
39125,42.73,41.18,39.64,37.26,34.87,38.28,41.69,37.32,32.96
39127,77.3,79.52,81.73,80.34,78.95,75.23,71.51,62.72,53.93
39129,38.81,38.36,37.92,32.02,26.11,32.62,39.12,37.9,36.68
39131,96.34,93.46,90.58,88.35,86.11,68.91,51.72,55.46,59.21
39133,69.91,67.28,64.66,64.21,63.76,64.96,66.17,66.97,67.77
39135,45.62,45.89,46.16,42.98,39.81,28.62,17.44,20.68,23.93
39137,9.65,8.38,7.1,9.17,11.24,14.34,17.44,13.01,8.59
39139,66.35,67.86,69.37,68.17,66.97,65.69,64.42,58.11,51.8
39141,93.19,88.62,84.05,81.88,79.71,74.93,70.15,69.77,69.39
39143,45.62,44.02,42.41,42.04,41.66,41.68,41.69,46.74,51.8
39145,78.13,77.42,76.7,79.51,82.32,81.52,80.71,84.63,88.55
39147,65.46,57.51,49.57,44.69,39.81,37.6,35.39,36.96,38.53
39149,33.43,34.37,35.31,34.15,32.99,44.42,55.86,54.9,53.93
39151,64.02,62.4,60.78,59.66,58.54,56.19,53.85,47.11,40.38
39153,63.01,60.0,56.99,54.36,51.72,58.94,66.17,63.88,61.6
39155,52.88,52.02,51.16,48.03,44.9,46.16,47.42,49.61,51.8
39157,44.57,39.4,34.22,30.16,26.11,43.77,61.43,63.63,65.83
39159,20.25,16.08,11.91,9.84,7.77,10.33,12.89,14.38,15.88
39161,65.46,50.39,35.31,33.26,31.21,42.53,53.85,42.5,31.15
39163,84.37,86.46,88.54,90.82,93.09,79.63,66.17,46.84,27.52
39165,34.54,29.78,25.02,22.24,19.46,19.76,20.05,18.62,17.18
39167,52.88,37.28,21.68,23.12,24.55,34.2,43.86,51.54,59.21
39169,23.78,20.66,17.54,20.44,23.34,20.92,18.49,20.28,22.08
39171,66.35,50.83,35.31,33.26,31.21,29.21,27.21,26.44,25.68
39173,56.45,49.43,42.41,40.39,38.38,43.96,49.55,51.74,53.93
39175,42.73,37.16,31.58,26.73,21.88,20.18,18.49,16.53,14.57
40001,45.62,41.77,37.92,42.42,46.91,52.42,57.92,68.56,79.19
40003,22.03,19.4,16.78,16.98,17.17,19.56,21.96,28.52,35.09
40005,69.02,72.86,76.7,67.62,58.54,48.1,37.65,52.71,67.77
40007,4.93,6.24,7.55,20.27,32.99,31.82,30.65,18.25,5.85
40009,6.08,7.6,9.11,18.28,27.45,33.28,39.12,57.92,76.71
40011,6.08,6.04,5.99,9.22,12.45,40.58,68.71,75.96,83.2
40013,61.99,58.76,55.52,53.62,51.72,58.07,64.42,58.11,51.8
40015,60.74,65.05,69.37,74.54,79.71,80.21,80.71,77.28,73.85
40017,18.53,18.04,17.54,24.38,31.21,33.3,35.39,36.04,36.68
40019,28.84,34.24,39.64,44.85,50.06,46.96,43.86,41.2,38.53
40021,48.2,54.49,60.78,69.34,77.9,82.36,86.82,77.3,67.77
40023,55.21,66.37,77.52,83.23,88.95,85.74,82.53,83.28,84.03
40025,2.36,2.93,3.5,3.92,4.33,2.61,0.89,0.74,0.6
40027,18.53,21.11,23.69,25.57,27.45,35.66,43.86,46.7,49.54
40029,47.06,61.88,76.7,71.84,66.97,69.24,71.51,69.64,67.77
40031,61.99,69.34,76.7,77.3,77.9,78.91,79.92,80.67,81.42
40033,52.88,66.47,80.07,79.89,79.71,61.78,43.86,26.22,8.59
40035,32.22,30.3,28.37,41.59,54.81,49.34,43.86,45.62,47.38
40037,40.08,31.31,22.54,21.0,19.46,26.34,33.23,31.24,29.24
40039,11.11,10.89,10.67,13.39,16.11,14.5,12.89,14.38,15.88
40041,69.91,68.53,67.14,73.04,78.95,74.55,70.15,64.68,59.21
40043,3.85,4.71,5.57,4.61,3.66,6.43,9.2,34.2,59.21
40045,10.09,20.84,31.58,40.82,50.06,60.78,71.51,82.68,93.86
40047,21.11,22.4,23.69,33.36,43.03,48.44,53.85,50.62,47.38
40049,16.17,15.95,15.73,17.6,19.46,18.45,17.44,16.0,14.57
40051,16.17,15.95,15.73,18.14,20.54,29.83,39.12,47.58,56.03
40053,17.77,14.84,11.91,12.18,12.45,17.2,21.96,22.94,23.93
40055,7.48,24.21,40.94,63.84,86.75,71.3,55.86,63.34,70.82
40057,38.81,57.76,76.7,52.97,29.24,54.97,80.71,84.34,87.97
40059,2.23,2.64,3.06,3.96,4.87,13.42,21.96,17.1,12.25
40061,40.08,56.5,72.91,81.73,90.54,89.58,88.61,89.3,89.98
40063,48.2,57.67,67.14,76.94,86.75,88.03,89.31,83.63,77.95
40065,37.76,34.67,31.58,37.3,43.03,35.82,28.61,33.57,38.53
40067,17.77,37.38,56.99,66.41,75.83,71.0,66.17,53.27,40.38
40069,28.02,41.77,55.52,65.17,74.81,75.85,76.89,71.36,65.83
40071,45.62,51.88,58.13,65.8,73.47,75.76,78.04,77.38,76.71
40073,7.48,9.38,11.27,27.15,43.03,35.12,27.21,19.35,11.49
40075,24.86,30.82,36.77,36.56,36.34,26.89,17.44,30.06,42.67
40077,54.09,63.5,72.91,78.55,84.2,89.92,95.64,93.06,90.49
40079,72.78,68.72,64.66,61.6,58.54,58.23,57.92,58.56,59.21
40081,40.08,39.86,39.64,44.2,48.76,39.7,30.65,23.92,17.18
40083,31.01,32.62,34.22,37.02,39.81,35.23,30.65,23.26,15.88
40085,8.05,9.98,11.91,20.58,29.24,47.7,66.17,65.02,63.86
40087,9.04,11.92,14.8,15.98,17.17,18.61,20.05,28.36,36.68
40089,61.99,54.08,46.16,54.12,62.07,60.89,59.71,56.82,53.93
40091,66.35,76.34,86.34,79.9,73.47,65.7,57.92,46.5,35.09
40093,17.06,26.92,36.77,24.01,11.24,12.06,12.89,9.13,5.38
40095,49.38,41.8,34.22,30.16,26.11,23.08,20.05,45.44,70.82
40097,49.38,47.2,45.02,45.96,46.91,53.31,59.71,66.11,72.51
40099,13.59,10.88,8.18,15.03,21.88,22.82,23.77,15.54,7.32
40101,52.88,56.83,60.78,62.27,63.76,69.62,75.49,72.44,69.39
40103,30.25,26.4,22.54,24.32,26.11,42.91,59.71,47.4,35.09
40105,55.21,61.18,67.14,72.52,77.9,75.41,72.92,56.65,40.38
40107,56.45,71.71,86.98,87.74,88.5,75.65,62.79,44.24,25.68
40109,30.25,31.62,32.98,36.39,39.81,42.71,45.61,46.5,47.38
40111,78.13,82.78,87.42,89.8,92.17,90.39,88.61,87.38,86.16
40113,34.54,42.06,49.57,58.27,66.97,68.56,70.15,68.96,67.77
40115,66.35,66.74,67.14,67.73,68.31,58.93,49.55,40.35,31.15
40117,41.39,40.52,39.64,34.44,29.24,28.92,28.61,27.14,25.68
40119,24.86,30.08,35.31,37.56,39.81,34.21,28.61,40.2,51.8
40121,22.03,28.67,35.31,51.14,66.97,72.5,78.04,77.99,77.95
40123,32.22,35.07,37.92,40.48,43.03,46.29,49.55,44.96,40.38
40125,32.22,43.24,54.25,58.16,62.07,68.13,74.19,72.5,70.82
40127,83.25,82.17,81.09,80.02,78.95,84.13,89.31,91.88,94.46
40129,3.85,2.82,1.78,32.77,63.76,64.09,64.42,56.98,49.54
40131,23.78,25.49,27.19,32.78,38.38,40.03,41.69,45.62,49.54
40133,51.74,58.2,64.66,72.58,80.51,85.88,91.25,88.7,86.16
40135,70.77,72.65,74.53,79.6,84.68,76.7,68.71,63.96,59.21
40137,40.08,44.82,49.57,58.94,68.31,72.6,76.89,65.41,53.93
40139,14.23,10.66,7.1,9.17,11.24,11.62,12.0,12.82,13.65
40141,58.8,44.49,30.18,33.26,36.34,53.24,70.15,71.33,72.51
40143,34.54,37.74,40.94,45.5,50.06,54.89,59.71,60.65,61.6
40145,26.81,33.88,40.94,47.88,54.81,56.36,57.92,55.92,53.93
40147,25.76,24.15,22.54,31.17,39.81,44.68,49.55,40.35,31.15
40149,4.93,6.24,7.55,19.38,31.21,48.69,66.17,68.49,70.82
40151,9.04,7.31,5.57,19.28,32.99,43.42,53.85,54.94,56.03
40153,12.13,14.84,17.54,31.22,44.9,40.14,35.39,48.5,61.6
41001,60.74,67.64,74.53,79.97,85.41,83.06,80.71,73.27,65.83
41003,54.09,58.85,63.61,62.84,62.07,66.79,71.51,77.35,83.2
41005,64.02,56.12,48.23,42.28,36.34,39.02,41.69,48.86,56.03
41007,52.88,52.02,51.16,54.85,58.54,48.83,39.12,45.46,51.8
41009,81.76,77.33,72.91,73.19,73.47,69.82,66.17,55.77,45.37
41011,82.36,85.45,88.54,84.52,80.51,81.09,81.67,76.24,70.82
41013,97.39,94.32,91.24,89.0,86.75,69.24,51.72,44.2,36.68
41015,91.5,90.86,90.23,86.82,83.41,87.55,91.69,88.93,86.16
41017,76.5,65.38,54.25,49.58,44.9,53.84,62.79,61.0,59.21
41019,91.72,90.8,89.88,87.04,84.2,76.46,68.71,72.08,75.44
41021,69.91,78.96,88.0,89.6,91.21,77.82,64.42,71.18,77.95
41023,79.82,68.98,58.13,68.54,78.95,86.08,93.22,90.88,88.55
41025,91.05,94.12,97.2,97.42,97.64,89.66,81.67,72.76,63.86
41027,20.25,21.4,22.54,25.0,27.45,39.58,51.72,36.9,22.08
41029,85.9,80.76,75.61,71.29,66.97,60.41,53.85,59.84,65.83
41031,94.94,95.46,95.99,94.84,93.69,94.24,94.78,89.77,84.76
41033,91.72,90.45,89.18,86.93,84.68,85.28,85.87,88.64,91.41
41035,89.37,90.3,91.24,89.64,88.03,86.95,85.87,87.72,89.56
41037,77.3,76.46,75.61,67.07,58.54,72.21,85.87,87.93,89.98
41039,78.13,75.91,73.7,74.26,74.81,78.67,82.53,82.42,82.31
41041,59.82,52.99,46.16,52.35,58.54,70.54,82.53,86.26,89.98
41043,79.05,81.2,83.35,82.84,82.32,81.12,79.92,78.32,76.71
41045,88.19,84.96,81.73,81.12,80.51,76.72,72.92,74.82,76.71
41047,86.37,81.94,77.52,68.92,60.32,59.12,57.92,60.89,63.86
41049,74.91,55.84,36.77,34.88,32.99,28.38,23.77,21.97,20.17
41051,66.35,64.98,63.61,57.66,51.72,53.79,55.86,60.84,65.83
41053,87.68,85.52,83.35,81.15,78.95,70.87,62.79,62.2,61.6
41055,33.43,44.47,55.52,39.43,23.34,14.49,5.63,7.11,8.59
41057,60.74,59.44,58.13,48.26,38.38,42.0,45.61,52.41,59.21
41059,69.02,73.27,77.52,79.92,82.32,81.52,80.71,81.51,82.31
41061,49.38,47.77,46.16,55.8,65.45,62.58,59.71,68.83,77.95
41063,54.09,58.07,62.05,47.52,32.99,42.36,51.72,62.78,73.85
41065,73.96,64.74,55.52,43.36,31.21,54.62,78.04,81.75,85.46
41067,55.21,50.68,46.16,43.91,41.66,40.39,39.12,43.25,47.38
41069,58.8,73.11,87.42,83.96,80.51,59.82,39.12,51.49,63.86
41071,69.02,68.58,68.13,58.44,48.76,33.62,18.49,27.59,36.68
42001,23.78,27.68,31.58,32.29,32.99,30.8,28.61,26.27,23.93
42003,41.39,42.54,43.68,45.3,46.91,48.23,49.55,51.74,53.93
42005,45.62,53.84,62.05,62.9,63.76,62.6,61.43,59.65,57.87
42007,36.55,38.1,39.64,41.34,43.03,48.44,53.85,60.81,67.77
42009,37.76,39.35,40.94,40.38,39.81,40.75,41.69,41.04,40.38
42011,61.99,65.06,68.13,68.9,69.68,66.24,62.79,63.32,63.86
42013,31.01,33.16,35.31,38.48,41.66,43.64,45.61,42.07,38.53
42015,23.78,26.98,30.18,34.28,38.38,42.0,45.61,48.7,51.8
42017,43.52,42.23,40.94,36.97,32.99,34.19,35.39,41.38,47.38
42019,28.84,28.02,27.19,27.32,27.45,35.66,43.86,46.7,49.54
42021,55.21,62.29,69.37,68.84,68.31,62.08,55.86,55.94,56.03
42023,17.77,20.73,23.69,21.58,19.46,57.9,96.34,90.9,85.46
42025,61.99,64.0,66.0,69.74,73.47,63.66,53.85,68.94,84.03
42027,17.77,20.73,23.69,26.46,29.24,31.24,33.23,34.16,35.09
42029,26.81,27.59,28.37,29.79,31.21,32.22,33.23,34.16,35.09
42031,50.72,52.49,54.25,61.28,68.31,69.23,70.15,67.99,65.83
42033,54.09,60.61,67.14,70.97,74.81,79.83,84.85,79.35,73.85
42035,33.43,39.8,46.16,48.94,51.72,58.94,66.17,63.88,61.6
42037,20.25,24.31,28.37,34.09,39.81,40.75,41.69,46.74,51.8
42039,47.06,48.32,49.57,53.13,56.69,61.43,66.17,66.97,67.77
42041,22.86,24.37,25.88,23.88,21.88,21.92,21.96,25.6,29.24
42043,40.08,40.51,40.94,41.3,41.66,40.39,39.12,39.75,40.38
42045,56.45,57.96,59.47,59.0,58.54,65.73,72.92,78.06,83.2
42047,20.25,23.06,25.88,23.88,21.88,46.02,70.15,75.32,80.5
42049,51.74,52.99,54.25,55.47,56.69,58.2,59.71,62.77,65.83
42051,63.01,63.31,63.61,70.44,77.26,80.54,83.83,85.0,86.16
42053,28.84,24.2,19.55,41.66,63.76,61.73,59.71,50.04,40.38
42055,36.55,40.12,43.68,45.3,46.91,37.76,28.61,26.27,23.93
42057,57.59,47.76,37.92,44.82,51.72,53.79,55.86,42.55,29.24
42059,28.02,40.29,52.56,41.88,31.21,40.38,49.55,54.38,59.21
42061,47.06,52.02,56.99,60.38,63.76,61.73,59.71,58.79,57.87
42063,51.74,56.9,62.05,69.66,77.26,80.26,83.26,81.88,80.5
