FIPS,2014 EPL_NOVEH,2015 EPL_NOVEH,2016 EPL_NOVEH,2017 EPL_NOVEH,2018 EPL_NOVEH,2019 EPL_NOVEH,2020 EPL_NOVEH,2021 EPL_NOVEH,2022 EPL_NOVEH
37053,6.08,12.58,19.07,13.16,7.26,5.88,4.49,3.66,2.83
37055,13.34,12.54,11.75,10.98,10.22,8.7,7.19,5.16,3.12
37057,44.51,44.04,43.58,46.8,50.02,46.41,42.81,35.8,28.79
37059,24.99,20.09,15.19,11.86,8.53,24.78,41.02,41.98,42.95
37061,83.86,81.79,79.72,76.55,73.38,53.75,34.12,40.27,46.42
37063,83.86,83.54,83.22,80.94,78.67,74.71,70.75,71.39,72.03
37065,93.82,94.14,94.46,94.12,93.79,92.18,90.58,91.95,93.32
37067,75.96,75.91,75.87,75.17,74.47,71.97,69.48,68.36,67.23
37069,55.78,58.66,61.54,51.18,40.82,35.68,30.55,22.34,14.13
37071,57.15,57.58,58.01,53.24,48.46,51.7,54.93,52.62,50.3
37073,12.0,18.48,24.96,26.71,28.46,34.74,41.02,28.98,16.93
37075,47.63,56.75,65.87,69.06,72.24,73.06,73.87,69.42,64.97
37077,42.38,39.32,36.26,36.7,37.15,37.45,37.75,32.42,27.08
37079,51.29,59.68,68.07,70.72,73.38,70.98,68.59,60.18,51.77
37081,71.89,68.88,65.87,63.15,60.43,61.57,62.7,63.28,63.86
37083,95.86,95.78,95.7,95.22,94.75,94.02,93.28,91.12,88.96
37085,34.8,39.19,43.58,43.96,44.35,41.05,37.75,34.18,30.61
37087,18.08,23.74,29.39,28.92,28.46,29.51,30.55,30.58,30.61
37089,47.63,46.5,45.37,38.68,32.0,27.32,22.63,21.66,20.68
37091,93.82,90.76,87.71,88.97,90.23,88.37,86.51,87.26,88.01
37093,58.87,54.6,50.33,46.29,42.25,37.35,32.46,39.44,46.42
37095,95.16,55.7,16.24,8.7,1.15,2.04,2.93,4.04,5.15
37097,20.73,20.56,20.38,16.83,13.28,14.07,14.86,15.12,15.37
37099,32.73,31.06,29.39,35.82,42.25,40.8,39.34,39.36,39.39
37101,27.98,26.47,24.96,23.72,22.48,28.3,34.12,30.6,27.08
37103,58.87,60.92,62.97,67.04,71.12,67.61,64.1,72.3,80.5
37105,67.53,64.54,61.54,55.78,50.02,42.86,35.71,30.31,24.91
37107,92.87,92.56,92.26,93.63,95.0,93.01,91.02,88.35,85.68
37109,13.34,11.54,9.74,9.98,10.22,16.42,22.63,19.78,16.93
37111,55.78,58.66,61.54,56.48,51.42,60.45,69.48,67.22,64.97
37113,55.78,51.56,47.34,45.84,44.35,55.77,67.19,66.08,64.97
37115,32.73,34.49,36.26,34.13,32.0,25.28,18.56,26.12,33.69
37117,79.59,68.02,56.45,64.92,73.38,77.43,81.48,85.42,89.37
37119,65.97,63.76,61.54,57.24,52.94,51.74,50.54,52.06,53.58
37121,68.64,64.24,59.85,55.64,51.42,53.97,56.52,70.52,84.51
37123,88.92,89.19,89.46,71.93,54.41,50.23,46.05,39.11,32.17
37125,42.38,40.26,38.14,32.56,26.97,28.76,30.55,29.67,28.79
37127,74.12,78.43,82.74,80.34,77.94,75.43,72.92,71.82,70.73
37129,52.98,53.18,53.39,56.91,60.43,60.64,60.85,62.36,63.86
37131,94.46,94.82,95.19,94.35,93.51,90.01,86.51,84.66,82.82
37133,34.8,33.89,32.98,32.49,32.0,27.32,22.63,22.36,22.08
37135,49.32,42.79,36.26,36.7,37.15,37.45,37.75,37.63,37.51
37137,14.65,36.33,58.01,63.15,68.29,63.2,58.12,48.76,39.39
37139,94.46,93.49,92.52,90.72,88.92,79.83,70.75,66.49,62.23
37141,51.29,43.78,36.26,30.23,24.2,20.12,16.04,14.52,13.01
37143,90.13,85.42,80.71,73.18,65.65,41.54,17.44,21.18,24.91
37145,75.96,75.91,75.87,76.36,76.85,60.53,44.21,45.32,46.42
37147,73.0,74.8,76.6,77.64,78.67,81.68,84.69,86.82,88.96
37149,49.32,54.59,59.85,57.13,54.41,42.48,30.55,25.62,20.68
37151,34.8,37.33,39.86,40.34,40.82,34.17,27.53,24.1,20.68
37153,86.85,88.54,90.23,88.84,87.46,89.02,90.58,92.36,94.15
37155,88.92,89.58,90.23,90.23,90.23,88.13,86.03,84.04,82.06
37157,68.64,72.62,76.6,73.86,71.12,69.16,67.19,69.61,72.03
37159,58.87,56.91,54.95,53.18,51.42,56.14,60.85,59.57,58.29
37161,51.29,50.81,50.33,54.7,59.06,62.31,65.56,62.58,59.59
37163,81.12,78.86,76.6,76.22,75.84,64.04,52.23,48.38,44.54
37165,92.2,92.8,93.41,94.0,94.59,94.88,95.16,95.4,95.64
37167,64.34,64.29,64.25,49.03,33.81,34.76,35.71,43.0,50.3
37169,29.74,25.06,20.38,16.24,12.1,11.19,10.28,10.09,9.9
37171,61.76,62.36,62.97,64.31,65.65,64.18,62.7,53.62,44.54
37173,45.88,43.88,41.87,42.06,42.25,59.49,76.73,82.1,87.46
37175,47.63,34.84,22.06,23.13,24.2,22.03,19.86,27.68,35.51
37177,91.66,93.28,94.91,90.61,86.31,66.18,46.05,62.43,78.81
37179,6.08,5.14,4.2,5.25,6.3,7.35,8.4,8.64,8.88
37181,94.91,95.6,96.28,95.52,94.75,92.42,90.1,85.3,80.5
37183,26.52,24.96,23.4,22.27,21.14,20.5,19.86,22.38,24.91
37185,90.29,90.1,89.91,90.44,90.96,89.22,87.49,90.4,93.32
37187,95.64,94.7,93.76,94.74,95.73,96.98,98.22,98.66,99.11
37189,49.32,51.36,53.39,51.7,50.02,47.11,44.21,30.57,16.93
37191,79.59,79.66,79.72,81.28,82.84,79.78,76.73,74.38,72.03
37193,71.89,69.47,67.05,60.73,54.41,48.61,42.81,49.22,55.62
37195,85.86,87.66,89.46,88.94,88.41,88.28,88.16,88.56,88.96
37197,36.52,43.42,50.33,44.62,38.9,37.3,35.71,35.61,35.51
37199,62.97,68.43,73.89,55.52,37.15,41.6,46.05,37.42,28.79
38001,2.32,2.05,1.78,4.04,6.3,36.74,67.19,70.32,73.46
38003,77.94,64.94,51.93,54.9,57.88,49.45,41.02,47.3,53.58
38005,82.84,75.46,68.07,74.77,81.47,87.17,92.87,90.92,88.96
38007,1.31,1.54,1.78,1.9,2.01,33.78,65.56,43.82,22.08
38009,18.08,11.35,4.62,4.23,3.85,5.52,7.19,6.17,5.15
38011,19.33,27.8,36.26,27.98,19.71,11.68,3.66,3.06,2.45
38013,32.73,28.84,24.96,24.58,24.2,13.56,2.93,2.23,1.53
38015,32.73,30.18,27.63,33.26,38.9,41.56,44.21,49.92,55.62
38017,64.34,64.29,64.25,55.51,46.77,52.45,58.12,58.86,59.59
38019,10.73,9.72,8.72,6.28,3.85,17.2,30.55,33.03,35.51
38021,17.13,11.67,6.21,18.17,30.12,20.76,11.39,6.92,2.45
38023,7.7,5.71,3.72,6.97,10.22,11.92,13.62,24.56,35.51
38025,1.05,0.94,0.83,1.34,1.85,3.49,5.12,4.38,3.63
38027,7.13,7.08,7.04,10.81,14.58,39.34,64.1,70.36,76.61
38029,19.33,22.82,26.3,25.25,24.2,16.3,8.4,11.89,15.37
38031,12.0,19.15,26.3,19.79,13.28,34.1,54.93,45.22,35.51
38033,45.88,31.06,16.24,29.24,42.25,35.67,29.09,41.34,53.58
38035,71.06,66.3,61.54,62.39,63.23,56.24,49.24,52.43,55.62
38037,26.52,18.64,10.76,9.65,8.53,6.51,4.49,13.28,22.08
38039,22.03,19.13,16.24,15.41,14.58,8.44,2.29,12.87,23.45
38041,4.33,4.92,5.51,3.68,1.85,1.23,0.6,2.59,4.58
38043,10.73,9.3,7.86,5.19,2.52,1.6,0.67,0.52,0.38
38045,13.34,14.79,16.24,17.97,19.71,21.17,22.63,19.78,16.93
38047,6.08,10.06,14.04,12.13,10.22,9.8,9.39,5.46,1.53
38049,15.79,13.28,10.76,9.98,9.2,14.53,19.86,31.4,42.95
38051,26.52,30.63,34.73,28.61,22.48,44.02,65.56,69.51,73.46
38053,18.08,16.06,14.04,8.82,3.6,5.4,7.19,7.08,6.97
38055,10.73,10.24,9.74,9.14,8.53,11.7,14.86,15.12,15.37
38057,6.08,4.35,2.61,2.31,2.01,3.92,5.82,5.72,5.63
38059,24.99,21.26,17.54,25.68,33.81,22.6,11.39,9.18,6.97
38061,40.18,36.58,32.98,32.49,32.0,31.28,30.55,34.97,39.39
38063,10.16,10.46,10.76,7.6,4.43,7.36,10.28,8.12,5.95
38065,5.48,3.52,1.56,4.41,7.26,8.32,9.39,19.09,28.79
38067,3.06,7.4,11.75,15.73,19.71,15.55,11.39,8.51,5.63
38069,67.53,43.3,19.07,31.71,44.35,41.84,39.34,26.74,14.13
38071,68.64,79.05,89.46,86.15,82.84,85.16,87.49,84.78,82.06
38073,62.97,48.85,34.73,35.22,35.72,30.74,25.75,26.42,27.08
38075,1.78,1.3,0.83,2.21,3.6,5.4,7.19,12.06,16.93
38077,27.98,25.02,22.06,23.13,24.2,35.12,46.05,60.33,74.61
38079,78.83,77.72,76.6,75.79,74.98,79.83,84.69,84.85,85.01
38081,3.06,2.31,1.56,2.39,3.22,4.82,6.43,6.7,6.97
38083,47.63,39.47,31.3,32.56,33.81,23.19,12.57,8.86,5.15
38085,90.29,88.19,86.09,84.78,83.48,88.5,93.51,95.66,97.8
38087,1.05,1.83,2.61,1.76,0.92,0.86,0.8,0.96,1.11
38089,19.33,19.86,20.38,24.42,28.46,28.0,27.53,36.98,46.42
38091,2.04,1.29,0.54,1.19,1.85,1.83,1.81,1.18,0.54
38093,71.06,76.3,81.53,80.9,80.26,80.4,80.55,63.48,46.42
38095,19.33,14.54,9.74,18.36,26.97,39.6,52.23,33.8,15.37
38097,38.2,31.58,24.96,31.06,37.15,30.56,23.97,40.43,56.89
38099,49.32,40.31,31.3,40.66,50.02,42.86,35.71,37.55,39.39
38101,18.08,14.92,11.75,17.11,22.48,32.65,42.81,36.71,30.61
38103,14.65,16.1,17.54,12.4,7.26,30.44,53.63,57.93,62.23
38105,32.73,43.84,54.95,50.86,46.77,38.66,30.55,48.3,66.05
39001,68.64,77.1,85.55,88.64,91.72,88.54,85.36,82.93,80.5
39003,77.94,75.39,72.84,77.43,82.01,82.36,82.72,80.32,77.92
39005,64.34,65.69,67.05,67.04,67.02,68.25,69.48,70.1,70.73
39007,75.96,77.38,78.8,83.13,87.46,88.12,88.77,86.89,85.01
39009,85.23,82.97,80.71,80.49,80.26,76.59,72.92,70.72,68.53
39011,18.08,28.97,39.86,35.93,32.0,32.23,32.46,26.03,19.6
39013,75.96,77.84,79.72,75.42,71.12,66.91,62.7,66.72,70.73
39015,47.63,48.98,50.33,51.64,52.94,56.18,59.42,58.85,58.29
39017,44.51,44.04,43.58,43.96,44.35,42.68,41.02,41.11,41.2
39019,49.32,43.73,38.14,41.24,44.35,60.99,77.63,74.83,72.03
39021,29.74,36.66,43.58,46.02,48.46,44.74,41.02,41.11,41.2
39023,83.86,82.9,81.95,81.1,80.26,78.5,76.73,75.1,73.46
39025,26.52,30.63,34.73,34.27,33.81,36.58,39.34,39.36,39.39
39027,64.34,53.1,41.87,45.16,48.46,46.34,44.21,34.56,24.91
39029,71.89,66.71,61.54,62.89,64.25,67.5,70.75,72.68,74.61
39031,79.59,83.65,87.71,90.05,92.39,90.79,89.18,90.04,90.9
39033,38.2,49.02,59.85,62.75,65.65,64.88,64.1,57.94,51.77
39035,97.17,97.2,97.23,97.12,97.01,96.94,96.88,96.84,96.79
39037,57.15,56.8,56.45,50.4,44.35,38.4,32.46,37.7,42.95
39039,40.18,39.16,38.14,44.78,51.42,47.82,44.21,44.38,44.54
39041,4.78,5.5,6.21,5.88,5.54,6.97,8.4,8.26,8.11
39043,67.53,67.8,68.07,66.86,65.65,65.6,65.56,61.92,58.29
39045,34.8,35.53,36.26,38.54,40.82,34.96,29.09,27.0,24.91
39047,58.87,61.56,64.25,64.95,65.65,72.77,79.89,73.56,67.23
39049,80.32,79.33,78.35,76.67,74.98,73.95,72.92,73.19,73.46
39051,7.7,10.87,14.04,13.66,13.28,14.66,16.04,11.5,6.97
39053,77.94,77.67,77.4,75.39,73.38,71.43,69.48,79.01,88.55
39055,71.89,75.34,78.8,82.82,86.85,86.1,85.36,86.41,87.46
39057,38.2,37.23,36.26,38.54,40.82,37.47,34.12,33.9,33.69
39059,68.64,73.72,78.8,79.18,79.56,76.24,72.92,71.82,70.73
39061,95.64,95.53,95.42,95.32,95.22,94.8,94.37,93.84,93.32
39063,60.17,62.21,64.25,63.74,63.23,59.08,54.93,48.07,41.2
39065,60.17,62.21,64.25,63.74,63.23,59.88,56.52,69.94,83.36
39067,32.73,45.37,58.01,70.43,82.84,85.16,87.49,81.6,75.72
39069,26.52,25.74,24.96,25.3,25.63,20.24,14.86,17.77,20.68
39071,77.94,75.39,72.84,76.55,80.26,82.48,84.69,85.87,87.05
39073,42.38,44.86,47.34,44.79,42.25,33.11,23.97,25.52,27.08
39075,99.49,99.46,99.43,99.43,99.43,99.44,99.46,99.48,99.49
39077,68.64,68.36,68.07,65.03,61.99,49.87,37.75,35.72,33.69
39079,86.47,82.41,78.35,77.6,76.85,65.89,54.93,63.48,72.03
39081,82.23,82.99,83.76,85.04,86.31,88.66,91.02,88.35,85.68
39083,77.94,79.94,81.95,79.94,77.94,71.02,64.1,61.84,59.59
39085,47.63,46.5,45.37,39.59,33.81,31.45,29.09,30.63,32.17
39087,61.76,64.4,67.05,69.08,71.12,66.91,62.7,57.24,51.77
39089,40.18,36.58,32.98,33.39,33.81,35.78,37.75,42.08,46.42
39091,62.97,55.87,48.77,46.56,44.35,40.03,35.71,43.0,50.3
39093,64.34,66.2,68.07,67.54,67.02,63.94,60.85,58.24,55.62
39095,91.95,92.36,92.77,92.24,91.72,90.62,89.53,87.6,85.68
39097,60.17,58.31,56.45,49.35,42.25,29.84,17.44,14.66,11.87
39099,85.86,84.81,83.76,83.3,82.84,84.43,86.03,84.42,82.82
39101,71.89,75.12,78.35,82.6,86.85,83.04,79.22,79.02,78.81
39103,18.08,22.85,27.63,25.06,22.48,19.96,17.44,17.89,18.33
39105,61.76,61.65,61.54,67.46,73.38,75.06,76.73,71.98,67.23
39107,27.98,30.48,32.98,25.04,17.1,15.36,13.62,22.9,32.17
39109,31.36,38.36,45.37,46.91,48.46,40.46,32.46,34.98,37.51
39111,64.34,68.59,72.84,75.76,78.67,74.71,70.75,79.38,88.01
39113,88.92,89.42,89.91,89.88,89.84,89.3,88.77,88.39,88.01
39115,58.87,61.56,64.25,65.64,67.02,66.29,65.56,60.59,55.62
39117,42.38,42.12,41.87,55.08,68.29,62.4,56.52,45.1,33.69
39119,78.83,76.79,74.75,74.06,73.38,67.12,60.85,65.79,70.73
39121,51.29,35.18,19.07,39.75,60.43,75.72,91.02,91.77,92.52
39123,34.8,31.22,27.63,27.3,26.97,26.36,25.75,24.6,23.45
39125,51.29,43.78,36.26,44.6,52.94,37.13,21.32,25.96,30.61
39127,71.89,65.87,59.85,62.75,65.65,69.76,73.87,74.8,75.72
39129,40.18,28.86,17.54,21.58,25.63,34.92,44.21,51.9,59.59
39131,85.86,85.71,85.55,85.63,85.71,79.79,73.87,67.35,60.83
39133,42.38,47.88,53.39,54.82,56.26,60.91,65.56,69.51,73.46
39135,24.99,28.14,31.3,36.06,40.82,40.08,39.34,33.21,27.08
39137,14.65,17.52,20.38,14.79,9.2,9.3,9.39,8.75,8.11
39139,81.12,82.17,83.22,86.07,88.92,88.2,87.49,83.15,78.81
39141,57.15,58.5,59.85,64.07,68.29,68.88,69.48,67.76,66.05
39143,47.63,48.98,50.33,55.38,60.43,57.68,54.93,45.22,35.51
39145,82.84,84.2,85.55,87.89,90.23,84.3,78.36,76.48,74.61
39147,65.97,67.02,68.07,65.03,61.99,62.35,62.7,59.16,55.62
39149,27.98,29.64,31.3,36.06,40.82,30.34,19.86,22.38,24.91
39151,73.0,72.92,72.84,72.54,72.24,71.5,70.75,70.12,69.49
39153,83.86,84.05,84.24,84.38,84.53,82.54,80.55,80.53,80.5
39155,73.0,72.41,71.82,71.47,71.12,73.92,76.73,79.4,82.06
39157,60.17,64.12,68.07,70.16,72.24,71.94,71.64,72.55,73.46
39159,36.52,31.41,26.3,25.96,25.63,17.02,8.4,9.64,10.88
39161,15.79,19.6,23.4,26.76,30.12,27.94,25.75,27.27,28.79
39163,60.17,71.46,82.74,82.79,82.84,73.47,64.1,48.9,33.69
39165,4.33,7.03,9.74,9.98,10.22,8.7,7.19,7.65,8.11
39167,55.78,54.58,53.39,53.9,54.41,51.02,47.64,47.03,46.42
39169,84.59,84.65,84.72,85.78,86.85,88.02,89.18,90.62,92.05
39171,34.8,41.78,48.77,43.84,38.9,36.51,34.12,33.9,33.69
39173,29.74,28.68,27.63,29.82,32.0,33.86,35.71,33.16,30.61
39175,40.18,44.47,48.77,49.4,50.02,52.48,54.93,45.22,35.51
40001,65.97,61.21,56.45,62.37,68.29,76.49,84.69,88.51,92.33
40003,20.73,23.52,26.3,17.75,9.2,8.8,8.4,6.02,3.63
40005,54.6,58.78,62.97,62.48,61.99,65.29,68.59,70.31,72.03
40007,2.8,6.27,9.74,15.44,21.14,12.22,3.31,5.14,6.97
40009,32.73,30.18,27.63,51.3,74.98,64.96,54.93,54.26,53.58
40011,40.18,33.24,26.3,19.2,12.1,17.36,22.63,13.89,5.15
40013,60.17,55.25,50.33,49.4,48.46,51.7,54.93,50.68,46.42
40015,51.29,54.65,58.01,64.57,71.12,70.3,69.48,76.15,82.82
40017,8.44,7.33,6.21,7.02,7.83,9.61,11.39,13.38,15.37
40019,40.18,45.26,50.33,51.64,52.94,48.58,44.21,44.38,44.54
40021,57.15,51.26,45.37,52.9,60.43,71.58,82.72,74.39,66.05
40023,83.41,86.2,88.98,87.34,85.71,83.13,80.55,82.26,83.96
40025,13.34,7.86,2.39,1.66,0.92,3.37,5.82,9.98,14.13
40027,12.0,13.6,15.19,16.89,18.59,18.02,17.44,22.26,27.08
40029,83.41,78.65,73.89,77.95,82.01,77.94,73.87,69.42,64.97
40031,68.64,67.84,67.05,70.22,73.38,78.05,82.72,83.34,83.96
40033,64.34,56.56,48.77,59.95,71.12,75.17,79.22,76.34,73.46
40035,42.38,51.12,59.85,62.05,64.25,60.38,56.52,51.47,46.42
40037,22.03,18.61,15.19,16.14,17.1,28.22,39.34,37.43,35.51
40039,10.16,9.95,9.74,10.92,12.1,16.71,21.32,23.12,24.91
40041,20.73,22.06,23.4,25.93,28.46,27.1,25.75,28.18,30.61
40043,26.52,18.13,9.74,6.67,3.6,5.4,7.19,7.08,6.97
40045,2.04,3.12,4.2,8.74,13.28,24.5,35.71,41.06,46.42
40047,26.52,23.45,20.38,20.76,21.14,26.8,32.46,29.77,27.08
40049,40.18,33.9,27.63,28.04,28.46,27.1,25.75,25.33,24.91
40051,12.0,10.87,9.74,12.74,15.73,15.88,16.04,20.47,24.91
40053,0.54,0.57,0.6,0.62,0.64,0.56,0.48,6.18,11.87
40055,74.12,69.18,64.25,73.87,83.48,80.92,78.36,80.59,82.82
40057,79.59,84.04,88.48,83.58,78.67,69.76,60.85,53.64,46.42
40059,3.06,5.46,7.86,9.98,12.1,12.34,12.57,7.7,2.83
40061,58.87,55.4,51.93,50.97,50.02,46.41,42.81,46.56,50.3
40063,60.17,51.88,43.58,43.96,44.35,40.03,35.71,36.61,37.51
40065,42.38,56.44,70.49,73.67,76.85,76.09,75.33,70.15,64.97
40067,64.34,67.42,70.49,64.18,57.88,59.36,60.85,72.68,84.51
40069,47.63,51.29,54.95,47.88,40.82,31.72,22.63,46.06,69.49
40071,60.17,60.01,59.85,62.05,64.25,63.47,62.7,64.38,66.05
40073,13.34,10.19,7.04,7.44,7.83,4.92,2.01,8.07,14.13
40075,44.51,49.73,54.95,57.69,60.43,54.84,49.24,29.57,9.9
40077,64.34,72.03,79.72,70.86,61.99,48.85,35.71,29.58,23.45
40079,42.38,41.12,39.86,43.32,46.77,48.0,49.24,53.76,58.29
40081,26.52,27.96,29.39,27.51,25.63,17.51,9.39,10.14,10.88
40083,23.62,23.51,23.4,16.81,10.22,11.92,13.62,13.87,14.13
40085,14.65,11.68,8.72,11.65,14.58,18.6,22.63,21.12,19.6
40087,5.48,5.5,5.51,5.52,5.54,4.23,2.93,2.23,1.53
40089,75.96,73.23,70.49,71.93,73.38,72.51,71.64,76.07,80.5
40091,36.52,40.05,43.58,37.79,32.0,33.86,35.71,41.06,46.42
40093,14.65,13.63,12.61,13.6,14.58,10.5,6.43,12.38,18.33
40095,40.18,35.74,31.3,27.75,24.2,18.39,12.57,19.82,27.08
40097,55.78,50.57,45.37,38.68,32.0,27.98,23.97,28.07,32.17
40099,19.33,27.8,36.26,30.94,25.63,24.8,23.97,20.45,16.93
40101,77.17,77.28,77.4,80.44,83.48,82.86,82.24,81.37,80.5
40103,13.34,23.16,32.98,31.55,30.12,20.2,10.28,6.36,2.45
40105,32.73,39.05,45.37,38.68,32.0,36.51,41.02,47.3,53.58
40107,71.89,72.36,72.84,75.76,78.67,78.15,77.63,74.18,70.73
40109,65.97,63.76,61.54,58.9,56.26,57.19,58.12,60.18,62.23
40111,77.17,73.83,70.49,70.25,70.01,70.38,70.75,68.4,66.05
40113,34.8,36.47,38.14,35.98,33.81,26.18,18.56,22.82,27.08
40115,49.32,52.14,54.95,57.69,60.43,55.48,50.54,52.06,53.58
40117,31.36,25.22,19.07,18.08,17.1,13.69,10.28,12.82,15.37
40119,42.38,45.58,48.77,48.61,48.46,39.51,30.55,42.07,53.58
40121,58.87,53.1,47.34,57.18,67.02,69.33,71.64,72.55,73.46
40123,58.87,53.1,47.34,47.9,48.46,46.34,44.21,54.59,64.97
40125,44.51,43.19,41.87,45.16,48.46,47.26,46.05,42.72,39.39
40127,61.76,65.55,69.34,74.0,78.67,85.26,91.85,89.45,87.05
40129,2.55,5.2,7.86,9.47,11.08,5.98,0.89,0.9,0.92
40131,12.0,11.38,10.76,9.65,8.53,8.46,8.4,8.64,8.88
40133,47.63,45.6,43.58,54.62,65.65,67.56,69.48,70.76,72.03
40135,44.51,48.95,53.39,53.9,54.41,48.61,42.81,40.16,37.51
40137,47.63,48.2,48.77,46.56,44.35,53.52,62.7,65.61,68.53
40139,5.48,12.93,20.38,26.19,32.0,27.32,22.63,21.66,20.68
40141,71.06,70.78,70.49,55.66,40.82,63.42,86.03,83.63,81.23
40143,60.17,63.61,67.05,66.35,65.65,64.18,62.7,62.46,62.23
40145,9.36,10.06,10.76,10.49,10.22,8.7,7.19,7.65,8.11
40147,32.73,40.03,47.34,47.9,48.46,43.1,37.75,37.63,37.51
40149,4.78,6.75,8.72,21.26,33.81,34.76,35.71,27.02,18.33
40151,38.2,39.03,39.86,29.22,18.59,30.7,42.81,66.86,90.9
40153,10.73,19.18,27.63,26.63,25.63,19.1,12.57,17.33,22.08
41001,62.97,67.4,71.82,69.42,67.02,51.36,35.71,37.55,39.39
41003,75.17,73.5,71.82,70.91,70.01,69.3,68.59,74.04,79.48
41005,42.38,42.12,41.87,41.34,40.82,41.82,42.81,42.0,41.2
41007,86.85,85.04,83.22,79.53,75.84,80.94,86.03,85.85,85.68
41009,38.2,49.87,61.54,61.76,61.99,52.4,42.81,37.49,32.17
41011,68.64,73.72,78.8,80.4,82.01,74.6,67.19,66.62,66.05
41013,44.51,39.62,34.73,28.61,22.48,19.26,16.04,18.36,20.68
41015,40.18,36.58,32.98,52.05,71.12,64.62,58.12,45.14,32.17
41017,27.98,22.11,16.24,15.41,14.58,21.83,29.09,28.94,28.79
41019,51.29,60.32,69.34,66.8,64.25,56.74,49.24,46.89,44.54
41021,18.08,14.92,11.75,34.0,56.26,47.8,39.34,56.97,74.61
41023,26.52,22.03,17.54,24.77,32.0,21.14,10.28,14.31,18.33
41025,18.08,16.63,15.19,19.7,24.2,30.98,37.75,51.36,64.97
41027,20.73,39.37,58.01,53.24,48.46,43.1,37.75,44.03,50.3
41029,60.17,61.57,62.97,63.1,63.23,59.08,54.93,52.62,50.3
41031,42.38,32.22,22.06,20.88,19.71,33.67,47.64,44.42,41.2
41033,54.6,54.0,53.39,50.08,46.77,46.41,46.05,41.78,37.51
41035,60.17,60.85,61.54,62.89,64.25,61.83,59.42,51.98,44.54
41037,40.18,55.34,70.49,65.46,60.43,64.96,69.48,74.48,79.48
41039,80.32,81.53,82.74,82.38,82.01,80.95,79.89,78.25,76.61
41041,58.87,64.68,70.49,69.39,68.29,62.4,56.52,47.96,39.39
41043,44.51,46.64,48.77,48.61,48.46,42.08,35.71,33.94,32.17
41045,85.23,84.74,84.24,81.46,78.67,81.06,83.45,70.17,56.89
41047,75.17,70.52,65.87,61.06,56.26,55.59,54.93,58.58,62.23
41049,34.8,19.89,4.97,8.02,11.08,7.37,3.66,2.82,1.97
41051,97.29,96.84,96.4,96.45,96.5,96.69,96.88,96.93,96.98
41053,38.2,41.78,45.37,40.54,35.72,35.71,35.71,40.12,44.54
41055,2.55,6.14,9.74,17.69,25.63,45.6,65.56,71.08,76.61
41057,24.99,41.5,58.01,62.52,67.02,57.33,47.64,44.42,41.2
41059,65.97,70.36,74.75,68.37,61.99,58.46,54.93,53.35,51.77
41061,60.17,58.31,56.45,53.24,50.02,51.12,52.23,64.42,76.61
41063,44.51,55.78,67.05,65.65,64.25,47.4,30.55,36.75,42.95
41065,84.59,78.2,71.82,68.73,65.65,63.25,60.85,64.04,67.23
41067,54.6,56.31,58.01,55.47,52.94,51.74,50.54,52.06,53.58
41069,3.44,2.92,2.39,17.2,32.0,55.61,79.22,46.68,14.13
41071,49.32,45.6,41.87,35.99,30.12,34.73,39.34,45.56,51.77
42001,20.73,20.56,20.38,25.25,30.12,30.34,30.55,34.03,37.51
42003,97.42,96.98,96.53,96.77,97.01,97.21,97.42,97.31,97.2
42005,77.17,78.45,79.72,73.37,67.02,70.45,73.87,74.24,74.61
42007,85.86,82.79,79.72,81.82,83.92,82.23,80.55,82.78,85.01
42009,61.76,60.8,59.85,54.94,50.02,43.88,37.75,47.32,56.89
42011,86.47,84.6,82.74,82.1,81.47,82.46,83.45,85.0,86.54
42013,86.47,86.62,86.76,86.8,86.85,84.16,81.48,83.24,85.01
42015,49.32,54.59,59.85,66.62,73.38,77.81,82.24,80.08,77.92
42017,22.03,25.71,29.39,31.6,33.81,36.58,39.34,38.42,37.51
42019,52.98,53.96,54.95,57.69,60.43,61.57,62.7,59.8,56.89
42021,90.29,90.46,90.64,91.18,91.72,93.04,94.37,94.7,95.04
42023,86.47,86.28,86.09,87.96,89.84,89.68,89.53,91.02,92.52
42025,80.32,74.83,69.34,59.68,50.02,50.28,50.54,52.06,53.58
42027,90.83,89.9,88.98,89.6,90.23,90.4,90.58,91.55,92.52
42029,32.73,32.02,31.3,31.65,32.0,31.28,30.55,28.82,27.08
42031,81.12,80.42,79.72,82.72,85.71,81.22,76.73,71.98,67.23
42033,75.96,75.36,74.75,75.3,75.84,75.92,76.0,76.96,77.92
42035,82.84,83.3,83.76,86.58,89.4,90.21,91.02,90.64,90.26
42037,69.79,63.9,58.01,57.14,56.26,57.84,59.42,67.57,75.72
42039,85.86,87.01,88.16,89.0,89.84,88.66,87.49,89.2,90.9
42041,52.98,54.72,56.45,54.7,52.94,51.09,49.24,50.5,51.77
42043,90.29,90.61,90.93,90.94,90.96,89.56,88.16,88.08,88.01
42045,93.35,93.18,93.0,92.8,92.61,92.23,91.85,92.09,92.33
42047,67.53,69.68,71.82,72.6,73.38,69.47,65.56,65.26,64.97
42049,93.35,92.8,92.26,93.02,93.79,93.65,93.51,93.02,92.52
42051,84.59,85.34,86.09,82.38,78.67,80.7,82.72,82.77,82.82
42053,34.8,44.1,53.39,50.08,46.77,48.0,49.24,55.04,60.83
