FIPS,2014 EPL_SNGPNT,2015 EPL_SNGPNT,2016 EPL_SNGPNT,2017 EPL_SNGPNT,2018 EPL_SNGPNT,2019 EPL_SNGPNT,2020 EPL_SNGPNT
55131,27.76,24.96,22.16,25.88,29.61,31.06,32.5
55133,9.26,9.75,10.25,10.24,10.22,12.22,14.23
55135,28.49,28.78,29.07,37.12,45.18,45.17,45.16
55137,6.97,7.96,8.95,13.54,18.12,17.75,17.38
55139,39.64,41.63,43.62,45.37,47.12,48.13,49.14
55141,35.47,39.12,42.76,40.34,37.92,35.21,32.5
56001,7.67,5.54,3.41,2.92,2.42,3.48,4.55
56003,17.26,20.25,23.24,20.68,18.12,15.24,12.35
56005,67.94,63.46,58.99,60.66,62.34,69.52,76.7
56007,38.49,55.11,71.73,74.72,77.71,73.93,70.15
56009,12.7,27.32,41.93,26.48,11.02,9.09,7.16
56011,7.45,9.35,11.24,7.78,4.33,2.37,0.41
56013,64.79,64.35,63.9,67.94,71.98,61.61,51.24
56015,27.92,21.7,15.47,19.26,23.05,36.1,49.14
56017,10.57,13.18,15.79,10.06,4.33,3.44,2.55
56019,5.67,38.98,72.3,56.78,41.26,24.84,8.43
56021,57.31,65.02,72.72,66.05,59.38,47.99,36.6
56023,6.24,13.24,20.25,28.19,36.13,20.04,3.95
56025,78.48,78.04,77.59,77.19,76.79,79.45,82.11
56027,0.89,2.24,3.6,8.05,12.51,9.55,6.59
56029,11.46,14.36,17.26,15.58,13.91,20.21,26.51
56031,87.39,77.2,67.02,46.84,26.65,16.62,6.59
56033,18.69,18.7,18.72,20.44,22.16,18.83,15.5
56035,10.44,10.46,10.47,21.47,32.47,38.82,45.16
56037,66.22,69.39,72.56,74.68,76.79,68.94,61.08
56039,18.31,17.02,15.73,18.94,22.16,21.09,20.02
56041,77.71,69.7,61.7,44.18,26.65,31.63,36.6
56043,45.81,39.57,33.33,31.47,29.61,22.55,15.5
56045,21.55,21.84,22.13,25.87,29.61,16.08,2.55
