FIPS,2014 EPL_MUNIT,2015 EPL_MUNIT,2016 EPL_MUNIT,2017 EPL_MUNIT,2018 EPL_MUNIT,2019 EPL_MUNIT,2020 EPL_MUNIT
48321,60.43,60.82,61.22,65.57,69.91,69.22,68.52
48323,50.08,54.9,59.73,66.02,72.3,74.69,77.08
48325,5.22,10.58,15.95,20.06,24.16,25.58,26.99
48327,4.08,4.76,5.44,2.72,0.0,28.69,57.38
48329,90.86,91.38,91.91,90.96,90.0,90.04,90.07
48331,46.48,42.62,38.75,34.28,29.8,31.21,32.62
48333,6.4,9.35,12.29,8.9,5.51,4.33,3.15
48335,50.4,52.45,54.5,34.81,15.12,35.76,56.4
48337,52.4,48.79,45.18,32.38,19.58,15.72,11.87
48339,89.24,89.76,90.29,90.74,91.18,91.88,92.58
48341,31.45,39.8,48.14,45.66,43.17,52.33,61.49
48343,22.86,21.51,20.15,21.16,22.16,27.39,32.62
48345,7.2,8.85,10.51,8.01,5.51,7.08,8.66
48347,88.89,88.64,88.38,89.0,89.62,89.52,89.43
48349,52.09,51.16,50.24,51.78,53.33,57.41,61.49
48351,6.94,3.47,0.0,1.94,3.88,7.88,11.87
48353,71.38,69.1,66.83,65.8,64.76,64.03,63.3
48355,89.84,89.22,88.6,88.36,88.12,88.89,89.66
48357,62.81,67.12,71.44,71.41,71.38,68.2,65.02
48359,31.2,29.52,27.83,19.86,11.88,17.88,23.87
48361,63.36,65.41,67.46,64.93,62.4,65.46,68.52
48363,49.25,50.65,52.05,54.96,57.88,59.68,61.49
48365,19.45,20.79,22.13,23.96,25.79,24.83,23.87
48367,43.78,44.46,45.14,44.81,44.48,42.77,41.06
48369,42.25,46.64,51.03,52.18,53.33,59.59,65.85
48371,70.39,71.63,72.87,71.39,69.91,70.33,70.75
48373,24.48,27.62,30.75,30.27,29.8,24.82,19.83
48375,88.76,89.19,89.62,89.27,88.92,89.49,90.07
48377,15.25,12.66,10.06,10.97,11.88,12.67,13.46
48379,20.82,26.6,32.38,25.98,19.58,19.71,19.83
48381,91.98,91.63,91.28,89.96,88.63,88.8,88.96
48383,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48385,0.0,0.0,0.0,0.0,0.0,2.21,4.42
48387,39.61,29.33,19.04,29.71,40.37,53.11,65.85
48389,22.13,27.64,33.14,38.15,43.17,28.32,13.46
48391,9.84,7.82,5.79,4.84,3.88,4.84,5.79
48393,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48395,32.54,22.1,11.65,12.67,13.69,11.86,10.03
48397,66.38,69.64,72.91,69.72,66.54,67.53,68.52
48399,18.08,12.6,7.13,6.32,5.51,6.29,7.07
48401,28.91,30.69,32.47,29.13,25.79,24.83,23.87
48403,5.76,6.7,7.64,6.58,5.51,2.76,0.0
48405,10.92,8.96,7.0,8.67,10.35,18.0,25.65
48407,18.97,16.41,13.85,12.1,10.35,7.38,4.42
48409,58.13,56.02,53.9,49.82,45.75,48.67,51.59
48411,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48413,7.1,8.04,8.98,8.71,8.44,15.31,22.18
48415,25.37,18.68,12.0,13.56,15.12,19.5,23.87
48417,26.11,22.59,19.07,21.62,24.16,21.12,18.08
48419,9.55,8.26,6.97,7.71,8.44,16.16,23.87
48421,2.77,6.34,9.9,17.84,25.79,34.9,44.02
48423,84.53,83.91,83.29,82.43,81.57,81.29,81.0
48425,43.74,36.57,29.39,23.46,17.54,15.5,13.46
48427,32.76,27.03,21.3,20.44,19.58,21.72,23.87
48429,61.45,53.71,45.97,41.61,37.25,56.45,75.65
48431,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48433,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48435,26.04,22.14,18.24,18.91,19.58,25.26,30.94
48437,52.31,40.32,28.33,18.39,8.44,6.43,4.42
48439,95.67,95.72,95.77,95.75,95.73,95.74,95.74
48441,86.69,86.28,85.86,86.2,86.53,87.34,88.16
48443,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48445,42.06,48.9,55.75,55.73,55.71,58.1,60.5
48447,8.21,12.11,16.01,28.19,40.37,41.42,42.46
48449,62.53,56.34,50.14,55.16,60.17,59.34,58.5
48451,91.31,92.17,93.03,93.25,93.47,92.24,91.02
48453,99.24,99.26,99.27,99.24,99.2,99.15,99.11
48455,10.35,9.68,9.01,10.44,11.88,8.83,5.79
48457,28.05,24.28,20.5,21.33,22.16,28.42,34.69
48459,24.71,22.32,19.93,15.9,11.88,14.98,18.08
48461,6.43,6.56,6.69,7.56,8.44,16.16,23.87
48463,12.58,19.72,26.87,38.17,49.47,52.94,56.4
48465,56.42,55.34,54.25,56.78,59.31,65.66,72.02
48467,10.98,10.88,10.79,16.48,22.16,21.0,19.83
48469,76.12,75.83,75.55,72.46,69.37,72.3,75.24
48471,94.84,94.88,94.91,94.43,93.95,94.46,94.97
48473,32.66,37.66,42.66,48.0,53.33,57.41,61.49
48475,66.54,54.1,41.67,41.69,41.71,45.0,48.28
48477,68.9,69.5,70.11,67.05,63.99,69.62,75.24
48479,86.95,87.74,88.54,88.58,88.63,88.72,88.8
48481,78.99,71.97,64.95,64.85,64.76,65.67,66.58
48483,20.34,12.0,3.66,7.77,11.88,12.67,13.46
48485,86.12,85.0,83.89,83.22,82.55,83.16,83.77
48487,78.92,73.88,68.83,63.36,57.88,62.23,66.58
48489,22.64,21.54,20.44,27.18,33.91,28.89,23.87
48491,93.47,93.46,93.44,93.54,93.63,93.7,93.76
48493,12.35,15.5,18.66,19.12,19.58,16.52,13.46
48495,25.21,23.02,20.82,26.41,32.0,34.11,36.22
48497,14.23,17.14,20.06,26.03,32.0,28.82,25.65
48499,20.89,19.76,18.62,20.39,22.16,27.39,32.62
48501,4.3,14.92,25.53,30.68,35.82,26.95,18.08
48503,36.17,30.66,25.15,27.48,29.8,34.65,39.5
48505,3.22,5.92,8.63,9.49,10.35,25.7,41.06
48507,5.28,12.03,18.78,25.39,32.0,17.58,3.15
49001,39.86,30.68,21.49,20.54,19.58,15.72,11.87
49003,55.84,56.76,57.69,56.1,54.5,51.39,48.28
49005,80.48,81.78,83.09,84.75,86.41,85.39,84.37
49007,45.75,47.18,48.62,50.32,52.02,43.36,34.69
49009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49011,80.23,80.49,80.74,81.52,82.3,81.34,80.39
49013,9.04,9.82,10.6,12.14,13.69,14.77,15.85
49015,6.75,8.04,9.33,8.88,8.44,9.24,10.03
49017,45.53,45.64,45.75,32.66,19.58,24.34,29.09
49019,67.53,70.92,74.31,77.28,80.26,83.32,86.38
49021,88.79,89.59,90.39,90.0,89.62,90.26,90.9
49023,19.83,16.83,13.82,15.68,17.54,23.32,29.09
49025,10.44,10.32,10.19,9.32,8.44,10.15,11.87
49027,42.09,42.42,42.76,46.11,49.47,54.43,59.39
49029,9.26,4.63,0.0,0.0,0.0,0.0,0.0
49031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49033,48.74,34.56,20.38,22.27,24.16,28.39,32.62
49035,95.96,95.91,95.86,95.94,96.02,96.07,96.12
49037,10.47,13.42,16.36,19.26,22.16,23.02,23.87
49039,53.2,57.13,61.06,59.47,57.88,55.88,53.88
49041,51.74,47.06,42.38,37.19,32.0,29.49,26.99
49043,97.77,97.86,97.96,97.8,97.64,97.4,97.17
49045,56.26,59.94,63.61,60.74,57.88,61.02,64.16
49047,48.26,56.72,65.17,70.95,76.73,77.82,78.9
49049,86.82,87.01,87.2,87.74,88.28,89.28,90.29
49051,63.83,69.84,75.84,77.03,78.22,74.48,70.75
49053,64.5,64.57,64.63,65.59,66.54,69.95,73.36
49055,42.22,36.06,29.89,20.88,11.88,10.96,10.03
49057,85.26,85.32,85.39,84.84,84.3,84.58,84.85
50001,57.47,58.52,59.57,53.79,48.01,45.24,42.46
50003,46.29,49.56,52.82,57.14,61.45,61.98,62.51
50005,56.86,54.4,51.93,51.97,52.02,51.33,50.64
50007,89.62,89.94,90.26,91.14,92.01,92.09,92.17
50009,11.78,9.58,7.39,7.92,8.44,7.12,5.79
50011,54.6,58.53,62.46,61.96,61.45,60.42,59.39
50013,19.36,16.24,13.12,10.78,8.44,7.12,5.79
50015,48.33,52.58,56.83,51.8,46.77,38.86,30.94
50017,30.25,32.64,35.02,32.41,29.8,25.99,22.18
50019,29.64,31.86,34.07,31.94,29.8,29.44,29.09
50021,75.26,76.61,77.97,79.12,80.26,80.32,80.39
50023,76.06,74.69,73.32,76.09,78.86,75.11,71.36
50025,75.33,73.77,72.21,69.82,67.43,66.64,65.85
50027,69.47,66.92,64.37,62.91,61.45,63.24,65.02
51001,36.01,38.1,40.18,36.09,32.0,32.31,32.62
51003,96.34,95.78,95.22,95.1,94.97,94.36,93.76
51005,75.68,68.88,62.08,63.42,64.76,70.0,75.24
51007,0.0,2.23,4.46,5.68,6.91,7.78,8.66
51009,23.72,18.02,12.32,11.34,10.35,9.5,8.66
51011,29.86,30.98,32.09,30.94,29.8,21.63,13.46
51013,99.94,99.94,99.94,99.94,99.94,99.94,99.94
51015,37.5,41.29,45.08,49.2,53.33,57.92,62.51
51017,64.66,69.31,73.96,69.36,64.76,50.49,36.22
51019,42.18,44.44,46.7,49.36,52.02,53.62,55.22
51021,13.31,17.11,20.92,34.47,48.01,38.55,29.09
51023,27.48,33.37,39.26,40.49,41.71,43.58,45.45
51025,6.56,12.5,18.43,19.0,19.58,14.81,10.03
51027,29.8,30.98,32.16,30.07,27.98,28.54,29.09
51029,8.63,10.22,11.81,18.8,25.79,22.81,19.83
51031,43.62,42.28,40.94,42.71,44.48,51.93,59.39
51033,9.2,11.27,13.34,9.43,5.51,5.65,5.79
51035,17.83,19.23,20.63,23.21,25.79,19.62,13.46
51036,17.22,17.27,17.32,15.5,13.69,17.94,22.18
51037,22.8,20.54,18.27,24.04,29.8,28.4,26.99
51041,85.1,84.75,84.4,83.96,83.51,82.68,81.86
51043,65.93,69.36,72.78,73.13,73.48,62.06,50.64
51045,52.34,63.64,74.94,72.15,69.37,52.8,36.22
51047,66.99,67.26,67.53,69.09,70.65,72.32,74.0
51049,8.98,7.36,5.73,4.8,3.88,13.03,22.18
51051,45.43,46.32,47.21,49.01,50.81,45.16,39.5
51053,37.12,39.32,41.52,35.66,29.8,29.44,29.09
51057,38.3,38.04,37.79,42.28,46.77,53.08,59.39
51059,98.57,98.54,98.5,98.42,98.34,98.34,98.35
51061,67.88,68.26,68.64,65.04,61.45,62.8,64.16
51063,13.12,13.96,14.8,14.96,15.12,9.14,3.15
51065,0.0,0.0,0.0,1.36,2.71,20.34,37.97
51067,58.23,55.98,53.74,49.74,45.75,47.43,49.11
51069,58.96,58.77,58.58,63.39,68.19,71.1,74.0
51071,37.38,35.6,33.81,36.4,39.0,48.75,58.5
51073,18.85,25.15,31.45,28.62,25.79,27.44,29.09
51075,3.47,9.68,15.89,31.33,46.77,54.13,61.49
51077,22.57,23.94,25.31,20.22,15.12,21.06,26.99
51079,17.48,29.07,40.66,44.34,48.01,47.42,46.82
51081,59.95,60.45,60.94,57.72,54.5,36.29,18.08
51083,41.87,41.84,41.8,36.9,32.0,27.09,22.18
51085,67.34,68.29,69.25,69.0,68.74,67.29,65.85
51087,95.32,94.92,94.52,93.87,93.22,93.03,92.84
51089,54.38,52.72,51.07,52.78,54.5,55.94,57.38
51091,6.49,7.83,9.17,10.52,11.88,14.98,18.08
51093,64.22,66.18,68.13,67.33,66.54,66.2,65.85
51095,84.4,84.67,84.94,85.74,86.53,85.8,85.07
51097,19.8,12.1,4.39,2.2,0.0,0.0,0.0
51099,42.85,42.68,42.5,32.33,22.16,22.17,22.18
51101,13.88,13.02,12.16,8.02,3.88,4.84,5.79
51103,45.24,42.07,38.9,38.95,39.0,37.61,36.22
51105,22.29,22.19,22.09,25.94,29.8,29.44,29.09
51107,92.3,92.06,91.82,91.79,91.75,91.6,91.44
51109,21.55,26.08,30.6,28.2,25.79,31.01,36.22
51111,19.52,24.34,29.16,34.08,39.0,30.59,22.18
51113,2.71,7.84,12.96,16.27,19.58,13.32,7.07
51115,31.84,28.75,25.66,17.05,8.44,14.14,19.83
51117,40.34,33.58,26.81,25.49,24.16,18.81,13.46
51119,4.23,3.68,3.12,3.5,3.88,5.48,7.07
51121,96.24,96.26,96.28,95.88,95.48,95.7,95.93
51125,67.94,64.48,61.03,64.23,67.43,66.64,65.85
51127,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51131,54.47,57.91,61.35,56.08,50.81,49.96,49.11
51133,27.73,31.28,34.83,30.31,25.79,15.79,5.79
51135,62.34,65.34,68.35,62.03,55.71,40.68,25.65
51137,56.0,54.55,53.1,53.22,53.33,59.18,65.02
51139,41.29,36.28,31.26,23.19,15.12,19.5,23.87
51141,17.67,17.83,17.99,17.76,17.54,13.78,10.03
51143,36.26,32.01,27.76,28.78,29.8,32.25,34.69
51145,12.51,10.79,9.07,5.89,2.71,1.36,0.0
51147,83.19,85.24,87.3,85.64,83.99,83.28,82.56
51149,47.34,49.72,52.09,59.32,66.54,68.64,70.75
51153,92.61,92.5,92.39,92.57,92.74,92.79,92.84
51155,68.19,70.42,72.65,71.01,69.37,65.43,61.49
51157,0.0,0.0,0.0,1.36,2.71,3.56,4.42
51159,61.51,64.28,67.05,69.68,72.3,70.21,68.11
51161,89.68,89.48,89.27,89.64,90.0,90.94,91.88
51163,45.59,40.34,35.08,44.2,53.33,55.92,58.5
51165,55.36,52.22,49.09,45.4,41.71,45.0,48.28
51167,26.97,24.61,22.25,15.34,8.44,10.15,11.87
51169,27.7,34.37,41.04,37.48,33.91,30.45,26.99
51171,69.91,70.36,70.81,73.32,75.84,75.74,75.65
51173,66.63,61.0,55.36,54.34,53.33,54.28,55.22
51175,11.11,8.67,6.24,8.3,10.35,7.38,4.42
51177,76.63,78.0,79.37,78.79,78.22,77.76,77.31
51179,74.43,73.0,71.57,72.88,74.18,74.09,74.0
51181,19.01,20.04,21.08,23.44,25.79,21.94,18.08
51183,18.4,20.29,22.19,29.01,35.82,26.95,18.08
51185,39.48,38.46,37.44,37.34,37.25,39.16,41.06
51187,61.1,57.69,54.28,57.86,61.45,57.66,53.88
51191,55.65,53.76,51.86,46.78,41.71,42.86,44.02
51193,9.61,13.29,16.97,18.27,19.58,17.72,15.85
51195,27.6,28.03,28.46,40.24,52.02,58.09,64.16
51197,55.21,54.78,54.35,47.36,40.37,37.53,34.69
51199,85.55,86.04,86.53,86.53,86.53,85.69,84.85
51510,99.9,99.9,99.9,99.9,99.9,99.9,99.9
51520,90.32,89.08,87.84,87.66,87.49,86.28,85.07
51530,71.19,74.04,76.89,80.3,83.7,77.86,72.02
51540,98.09,97.85,97.61,97.28,96.94,97.52,98.09
51550,80.07,80.76,81.44,81.51,81.57,81.89,82.21
51570,90.19,84.76,79.34,76.2,73.07,66.79,60.5
51580,35.47,30.81,26.14,19.92,13.69,6.84,0.0
51590,91.18,90.45,89.72,88.88,88.03,89.52,91.02
51595,81.12,77.38,73.64,78.39,83.13,83.21,83.29
51600,98.12,98.15,98.19,97.98,97.77,97.12,96.47
51610,99.84,99.84,99.84,99.84,99.84,99.84,99.84
51620,83.54,81.6,79.66,78.94,78.22,67.8,57.38
51630,99.55,99.52,99.49,99.4,99.3,99.3,99.3
51640,90.64,87.57,84.5,81.51,78.51,79.76,81.0
51650,89.02,89.58,90.13,90.83,91.53,91.0,90.48
51660,97.84,97.82,97.8,97.86,97.93,97.68,97.42
51670,92.42,91.7,90.99,89.64,88.28,87.16,86.03
51678,85.74,89.93,94.11,92.47,90.83,86.7,82.56
51680,95.57,95.84,96.12,95.99,95.86,95.8,95.74
51683,96.91,97.2,97.48,97.3,97.13,96.67,96.21
51685,97.87,97.98,98.09,98.01,97.93,97.94,97.96
51690,87.39,88.65,89.91,88.46,87.01,87.58,88.16
51700,96.15,96.08,96.02,96.38,96.75,96.8,96.85
51710,96.43,96.2,95.96,96.22,96.47,96.55,96.63
51720,87.46,89.15,90.83,89.88,88.92,92.33,95.74
51730,96.4,96.72,97.04,97.01,96.98,97.38,97.77
51735,59.09,53.95,48.81,45.26,41.71,42.86,44.02
51740,87.74,87.5,87.27,86.28,85.29,84.21,83.13
51750,98.5,98.42,98.34,98.55,98.76,98.73,98.7
51760,98.28,98.3,98.31,98.3,98.28,98.36,98.44
51770,95.13,95.06,95.0,94.74,94.49,94.66,94.84
51775,92.55,93.14,93.73,94.35,94.97,94.9,94.84
51790,88.03,89.59,91.15,91.34,91.53,91.64,91.76
51800,77.01,77.46,77.91,79.09,80.26,80.05,79.85
51810,88.51,88.98,89.46,89.38,89.3,89.36,89.43
51820,88.09,87.76,87.42,86.45,85.48,86.47,87.46
51830,97.71,97.74,97.77,97.82,97.87,97.63,97.39
51840,94.08,93.44,92.8,91.69,90.58,92.28,93.98
53001,63.9,65.46,67.02,67.22,67.43,69.09,70.75
53003,56.19,61.14,66.09,66.32,66.54,64.53,62.51
53005,90.51,90.15,89.78,89.83,89.88,90.28,90.67
53007,82.43,84.29,86.15,86.94,87.74,87.87,88.0
53009,78.29,76.55,74.82,75.12,75.42,76.81,78.2
53011,88.86,88.72,88.57,88.74,88.92,88.86,88.8
53013,18.91,19.15,19.39,15.63,11.88,12.67,13.46
53015,85.45,84.75,84.05,83.3,82.55,84.78,87.01
53017,56.89,58.29,59.69,61.84,63.99,67.07,70.15
53019,28.56,24.64,20.73,20.16,19.58,25.26,30.94
53021,86.06,84.22,82.39,80.31,78.22,80.76,83.29
53023,13.4,6.7,0.0,5.94,11.88,13.86,15.85
53025,72.3,72.0,71.7,74.0,76.31,76.46,76.61
53027,75.17,75.7,76.22,75.82,75.42,76.02,76.61
53029,61.7,59.38,57.05,56.38,55.71,55.47,55.22
53031,60.59,60.68,60.78,60.48,60.17,57.7,55.22
53033,99.04,99.06,99.08,99.11,99.14,99.19,99.24
53035,85.48,85.86,86.25,86.84,87.42,87.1,86.79
53037,87.14,87.57,88.0,87.62,87.23,87.85,88.48
53039,26.58,35.36,44.13,44.3,44.48,43.47,42.46
53041,75.01,74.4,73.8,75.06,76.31,74.84,73.36
53043,14.71,12.87,11.02,10.68,10.35,13.1,15.85
53045,25.09,28.64,32.19,28.99,25.79,25.72,25.65
53047,43.01,43.9,44.79,45.27,45.75,44.88,44.02
53049,72.17,71.62,71.06,70.48,69.91,69.66,69.41
53051,40.88,43.57,46.26,45.37,44.48,46.79,49.11
53053,92.04,91.9,91.75,91.64,91.53,91.28,91.02
53055,40.15,40.99,41.83,42.5,43.17,41.34,39.5
53057,83.41,83.19,82.97,81.61,80.26,79.0,77.75
53059,30.69,35.11,39.54,36.72,33.91,24.88,15.85
53061,94.17,94.44,94.72,94.7,94.68,94.73,94.78
53063,94.01,94.4,94.78,95.02,95.26,95.26,95.26
53065,51.61,50.46,49.32,47.54,45.75,42.62,39.5
53067,83.35,83.97,84.59,85.18,85.77,86.28,86.79
53069,12.64,16.14,19.64,23.81,27.98,23.03,18.08
53071,86.31,86.14,85.96,85.62,85.29,84.29,83.29
53073,93.25,93.33,93.41,93.32,93.22,93.65,94.08
53075,97.61,97.66,97.71,97.72,97.74,97.98,98.22
53077,76.92,77.36,77.81,77.27,76.73,77.64,78.55
54001,52.47,51.48,50.49,49.25,48.01,42.99,37.97
54003,58.1,59.9,61.7,58.71,55.71,55.47,55.22
54005,32.6,34.3,36.01,34.0,32.0,25.92,19.83
54007,22.22,22.19,22.16,19.85,17.54,18.69,19.83
54009,54.82,58.77,62.72,57.37,52.02,62.69,73.36
54011,87.01,88.11,89.21,89.06,88.92,89.34,89.75
54013,8.53,9.55,10.57,8.74,6.91,6.35,5.79
54015,34.26,38.26,42.25,32.2,22.16,16.1,10.03
54017,17.51,18.13,18.75,15.32,11.88,12.67,13.46
54019,45.21,48.44,51.67,50.57,49.47,42.84,36.22
54021,34.03,31.23,28.43,43.16,57.88,50.95,44.02
54023,21.43,22.38,23.34,15.89,8.44,13.26,18.08
54025,32.51,30.46,28.4,33.7,39.0,42.91,46.82
54027,24.07,26.33,28.59,30.3,32.0,25.04,18.08
54029,62.91,64.28,65.65,64.82,63.99,58.94,53.88
54031,18.82,16.6,14.39,12.37,10.35,11.11,11.87
54033,56.51,58.63,60.74,60.46,60.17,61.74,63.3
54035,33.49,23.76,14.04,13.86,13.69,15.88,18.08
54037,52.44,54.9,57.37,54.09,50.81,42.75,34.69
54039,78.0,78.0,78.0,77.36,76.73,76.67,76.61
54041,63.29,66.51,69.72,71.01,72.3,68.66,65.02
54043,14.8,16.01,17.22,17.38,17.54,18.69,19.83
54045,26.77,28.36,29.96,37.85,45.75,47.43,49.11
54047,34.51,29.44,24.36,21.97,19.58,15.72,11.87
54049,48.97,50.75,52.53,52.93,53.33,51.22,49.11
54051,25.28,25.49,25.69,27.74,29.8,23.94,18.08
54053,24.64,16.46,8.28,11.7,15.12,21.06,26.99
54055,63.2,64.03,64.85,62.51,60.17,61.34,62.51
54057,53.26,49.04,44.83,44.66,44.48,45.65,46.82
54059,48.9,51.33,53.77,55.82,57.88,57.63,57.38
54061,95.0,94.8,94.59,94.94,95.29,95.13,94.97
54063,11.59,8.77,5.95,5.73,5.51,5.65,5.79
54065,15.31,14.06,12.8,10.62,8.44,5.8,3.15
54067,44.13,44.16,44.19,42.28,40.37,33.01,25.65
54069,85.42,86.48,87.55,86.24,84.94,85.38,85.81
54071,0.0,0.0,0.0,0.0,0.0,1.58,3.15
54073,27.35,30.63,33.91,26.74,19.58,18.83,18.08
54075,97.23,96.85,96.47,95.88,95.29,94.75,94.21
54077,15.63,15.06,14.49,12.42,10.35,13.1,15.85
54079,54.57,52.66,50.75,49.38,48.01,53.7,59.39
54081,55.68,54.63,53.58,48.38,43.17,44.31,45.45
54083,59.79,60.85,61.92,62.96,63.99,58.94,53.88
54085,11.72,11.0,10.28,11.08,11.88,10.96,10.03
54087,29.48,26.32,23.15,25.56,27.98,28.54,29.09
54089,27.98,26.0,24.01,31.5,39.0,32.99,26.99
54091,59.76,55.38,51.0,58.77,66.54,61.96,57.38
54093,47.95,53.86,59.76,54.62,49.47,48.14,46.82
54095,21.52,23.14,24.77,19.23,13.69,11.86,10.03
54097,41.67,46.68,51.7,51.86,52.02,48.02,44.02
54099,42.79,46.45,50.11,47.3,44.48,38.55,32.62
54101,30.56,39.04,47.53,49.78,52.02,54.21,56.4
54103,50.05,44.78,39.51,36.71,33.91,31.5,29.09
54105,2.93,5.67,8.4,10.14,11.88,13.86,15.85
54107,68.8,66.74,64.69,64.34,63.99,63.25,62.51
54109,17.16,16.74,16.33,12.38,8.44,10.95,13.46
55001,36.77,35.48,34.19,37.95,41.71,40.61,39.5
55003,71.54,70.54,69.53,70.91,72.3,69.95,67.6
55005,70.17,68.11,66.06,66.74,67.43,65.37,63.3
55007,39.64,40.67,41.71,35.76,29.8,28.4,26.99
55009,90.8,90.67,90.54,90.08,89.62,90.05,90.48
55011,61.73,61.59,61.45,59.16,56.86,52.57,48.28
55013,26.62,23.04,19.45,16.57,13.69,15.88,18.08
55015,63.26,66.46,69.66,69.2,68.74,66.88,65.02
55017,75.23,73.8,72.37,72.92,73.48,70.8,68.11
55019,61.48,60.08,58.68,55.35,52.02,51.33,50.64
55021,79.62,79.38,79.15,78.83,78.51,74.94,71.36
55023,69.69,66.33,62.97,61.14,59.31,57.85,56.4
55025,98.38,98.48,98.57,98.62,98.66,98.68,98.7
55027,83.51,83.93,84.34,83.74,83.13,83.45,83.77
55029,74.53,72.14,69.75,71.03,72.3,71.83,71.36
55031,78.45,78.64,78.83,77.33,75.84,76.57,77.31
55033,78.48,77.46,76.44,74.19,71.95,74.63,77.31
55035,82.78,82.49,82.2,82.95,83.7,83.74,83.77
55037,31.3,24.4,17.51,21.65,25.79,20.82,15.85
55039,85.16,84.93,84.69,84.99,85.29,86.38,87.46
55041,42.73,42.78,42.82,38.36,33.91,30.45,26.99
55043,77.71,78.22,78.73,78.22,77.71,80.14,82.56
55045,69.53,68.62,67.72,66.24,64.76,66.64,68.52
55047,69.6,69.15,68.7,69.68,70.65,69.12,67.6
55049,62.3,59.06,55.81,51.91,48.01,52.7,57.38
55051,53.14,53.25,53.36,56.34,59.31,55.97,52.64
55053,37.92,35.82,33.72,31.76,29.8,39.46,49.11
55055,76.25,77.57,78.89,78.7,78.51,77.8,77.08
55057,62.11,60.2,58.29,53.88,49.47,51.67,53.88
55059,89.49,89.65,89.81,90.05,90.29,90.29,90.29
55061,60.01,59.48,58.96,59.56,60.17,54.64,49.11
55063,92.65,92.98,93.31,93.08,92.84,93.41,93.98
55065,49.47,47.82,46.16,43.94,41.71,40.61,39.5
55067,74.94,68.64,62.34,66.86,71.38,67.77,64.16
55069,66.79,68.18,69.56,66.44,63.32,59.86,56.4
55071,76.66,77.18,77.71,77.48,77.24,76.92,76.61
55073,80.87,81.55,82.23,81.49,80.74,82.56,84.37
55075,61.41,58.93,56.45,52.96,49.47,55.48,61.49
55077,24.32,24.96,25.6,28.8,32.0,34.11,36.22
55078,11.05,8.34,5.64,2.82,0.0,0.0,0.0
55079,97.48,97.44,97.39,97.38,97.36,97.39,97.42
55081,70.11,71.55,73.0,71.82,70.65,69.38,68.11
55083,27.13,27.89,28.65,29.22,29.8,30.37,30.94
55085,49.82,45.12,40.43,41.07,41.71,46.65,51.59
55087,85.39,85.76,86.12,86.48,86.85,86.93,87.01
55089,83.25,84.46,85.67,85.84,86.02,85.0,83.99
55091,55.91,61.16,66.41,60.46,54.5,53.05,51.59
55093,82.01,83.04,84.08,85.24,86.41,85.74,85.07
55095,60.08,57.8,55.52,55.01,54.5,53.57,52.64
55097,81.18,81.82,82.46,82.51,82.55,81.77,81.0
55099,40.72,41.93,43.14,43.16,43.17,43.59,44.02
55101,86.53,86.72,86.91,87.24,87.58,87.06,86.54
55103,72.37,72.67,72.97,67.21,61.45,63.65,65.85
55105,80.96,81.28,81.6,81.95,82.3,82.26,82.21
55107,46.42,46.38,46.35,42.68,39.0,34.97,30.94
55109,79.82,79.15,78.48,77.6,76.73,77.46,78.2
55111,82.39,83.68,84.97,85.5,86.02,84.9,83.77
55113,24.55,24.2,23.85,24.82,25.79,24.83,23.87
55115,60.71,61.26,61.8,58.76,55.71,56.06,56.4
55117,86.76,86.26,85.77,86.15,86.53,86.28,86.03
55119,58.52,59.17,59.82,51.5,43.17,43.59,44.02
55121,57.02,56.69,56.35,58.26,60.17,61.34,62.51
55123,60.52,55.86,51.19,53.45,55.71,56.54,57.38
55125,31.71,30.92,30.12,29.96,29.8,30.37,30.94
55127,84.72,85.16,85.61,83.78,81.95,81.17,80.39
55129,36.84,33.67,30.5,30.15,29.8,25.99,22.18
55131,84.27,83.92,83.57,84.1,84.62,84.68,84.75
55133,91.63,91.64,91.66,91.6,91.53,91.57,91.6
55135,72.33,74.36,76.38,74.93,73.48,71.45,69.41
55137,44.03,45.21,46.39,45.43,44.48,46.79,49.11
55139,89.21,89.66,90.1,90.05,90.0,90.04,90.07
55141,82.74,82.64,82.55,82.55,82.55,83.16,83.77
56001,92.36,92.68,93.0,92.96,92.93,90.1,87.27
56003,19.87,17.32,14.77,11.6,8.44,12.14,15.85
56005,86.28,87.01,87.74,86.88,86.02,84.78,83.55
56007,58.2,56.38,54.57,60.14,65.71,57.0,48.28
56009,68.96,68.2,67.43,72.97,78.51,77.31,76.1
56011,9.77,8.07,6.37,8.36,10.35,10.19,10.03
56013,53.36,52.07,50.78,48.78,46.77,49.18,51.59
56015,49.95,55.57,61.19,62.26,63.32,58.6,53.88
56017,76.41,73.64,70.87,60.17,49.47,42.08,34.69
56019,70.74,66.92,63.1,64.4,65.71,61.05,56.4
56021,73.77,73.19,72.62,73.4,74.18,72.17,70.15
56023,19.55,15.49,11.43,15.5,19.58,24.34,29.09
